account_id,service_type,month,spend
272415727726,Elastic MapReduce,2024-04-01,14405.3035
272415727726,ElastiCache,2024-04-01,8480.076
272415727726,EC2-Other,2024-04-01,11557.5629
272415727726,Relational Database Service,2024-04-01,4317.7045
272415727726,Managed Streaming for Apache Kafka,2024-04-01,4706.657
272415727726,Elastic Load Balancing,2024-04-01,4114.5956
272415727726,EC2 Container Registry (ECR),2024-04-01,1211.0936
272415727726,DynamoDB,2024-04-01,1461.9184
272415727726,Athena,2024-04-01,1704.3091
272415727726,CloudWatch,2024-04-01,1047.6006
272415727726,Systems Manager,2024-04-01,0.0005
272415727726,VPC,2024-04-01,648.9385
272415727726,Transfer Family,2024-04-01,216.068
272415727726,Elastic Container Service for Kubernetes,2024-04-01,228.4941
272415727726,Glue,2024-04-01,44.1084
272415727726,CloudTrail,2024-04-01,34.4881
272415727726,Key Management Service,2024-04-01,19.2787
272415727726,Secrets Manager,2024-04-01,6.5507
272415727726,Route 53,2024-04-01,8.5768
272415727726,WAF,2024-04-01,8.3247
272415727726,Cost Explorer,2024-04-01,2.92
272415727726,Lambda,2024-04-01,1.6368
272415727726,Elastic File System,2024-04-01,0.8163
272415727726,Backup,2024-04-01,0.4371
272415727726,CodePipeline,2024-04-01,2.0
272415727726,CloudFront,2024-04-01,0.3368
272415727726,API Gateway,2024-04-01,0.4393
272415727726,Compute Optimizer,2024-04-01,0.2419
272415727726,Service Catalog,2024-04-01,0.0532
272415727726,CodeBuild,2024-04-01,0.882
272415727726,SNS,2024-04-01,0.0188
272415727726,DevOps Guru,2024-04-01,1.0878
272415727726,CloudWatch Events,2024-04-01,0.02
272415727726,DocumentDB (with MongoDB compatibility),2024-04-01,0.0029
272415727726,SQS,2024-04-01,0.0014
272415727726,Keyspaces (for Apache Cassandra),2024-04-01,0.0007
272415727726,Amplify,2024-04-01,0.0001
272415727726,Simple Workflow Service,2024-04-01,0.0
272415727726,Step Functions,2024-04-01,0.0
272415727726,Glacier,2024-04-01,0.0
272415727726,CloudShell,2024-04-01,0.0
272415727726,Elastic Container Service,2024-04-01,0.0
272415727726,X-Ray,2024-04-01,0.0
272415727726,CloudFormation,2024-04-01,0.0
272415727726,EC2-Instances,2024-05-01,26687.475
272415727726,S3,2024-05-01,22785.0147
272415727726,Elastic MapReduce,2024-05-01,10011.271
272415727726,ElastiCache,2024-05-01,8782.549
272415727726,EC2-Other,2024-05-01,8682.7204
272415727726,Relational Database Service,2024-05-01,4670.6602
272415727726,Managed Streaming for Apache Kafka,2024-05-01,4674.7838
272415727726,Elastic Load Balancing,2024-05-01,2633.0384
272415727726,EC2 Container Registry (ECR),2024-05-01,1328.8581
272415727726,DynamoDB,2024-05-01,1313.7931
272415727726,Athena,2024-05-01,1575.3477
272415727726,CloudWatch,2024-05-01,1035.7753
272415727726,Systems Manager,2024-05-01,0.0
272415727726,VPC,2024-05-01,665.7644
272415727726,Transfer Family,2024-05-01,223.4653
272415727726,Elastic Container Service for Kubernetes,2024-05-01,223.2
272415727726,Glue,2024-05-01,43.2386
272415727726,CloudTrail,2024-05-01,29.8483
272415727726,Key Management Service,2024-05-01,18.5046
272415727726,Secrets Manager,2024-05-01,6.9476
272415727726,Route 53,2024-05-01,7.8903
272415727726,WAF,2024-05-01,7.3281
272415727726,Cost Explorer,2024-05-01,2.08
272415727726,Lambda,2024-05-01,1.8282
272415727726,Elastic File System,2024-05-01,1.1002
272415727726,Backup,2024-05-01,0.5343
272415727726,CodePipeline,2024-05-01,3.0
272415727726,CloudFront,2024-05-01,0.3245
272415727726,API Gateway,2024-05-01,0.447
272415727726,Compute Optimizer,2024-05-01,0.25
272415727726,Service Catalog,2024-05-01,0.0378
272415727726,CodeBuild,2024-05-01,0.816
272415727726,SNS,2024-05-01,0.0192
272415727726,DevOps Guru,2024-05-01,0.028
272415727726,CloudWatch Events,2024-05-01,0.0137
272415727726,DocumentDB (with MongoDB compatibility),2024-05-01,0.0029
272415727726,SQS,2024-05-01,0.0014
272415727726,Keyspaces (for Apache Cassandra),2024-05-01,0.0007
272415727726,Amplify,2024-05-01,0.0001
272415727726,Simple Workflow Service,2024-05-01,0.0001
272415727726,Step Functions,2024-05-01,0.0
272415727726,Glacier,2024-05-01,0.0
272415727726,CloudShell,2024-05-01,0.0
272415727726,Elastic Container Service,2024-05-01,0.0
272415727726,X-Ray,2024-05-01,0.0
272415727726,CloudFormation,2024-05-01,0.0
272415727726,EC2-Instances,2024-06-01,26504.9859
272415727726,S3,2024-06-01,23786.2463
272415727726,Elastic MapReduce,2024-06-01,10630.243
272415727726,ElastiCache,2024-06-01,9225.21
272415727726,EC2-Other,2024-06-01,8572.1063
272415727726,Relational Database Service,2024-06-01,4486.8704
272415727726,Managed Streaming for Apache Kafka,2024-06-01,4708.7266
272415727726,Elastic Load Balancing,2024-06-01,2379.0443
272415727726,EC2 Container Registry (ECR),2024-06-01,1397.2337
272415727726,DynamoDB,2024-06-01,1278.3952
272415727726,Athena,2024-06-01,1556.2288
272415727726,CloudWatch,2024-06-01,885.5248
272415727726,Systems Manager,2024-06-01,0.0
272415727726,VPC,2024-06-01,619.3023
272415727726,Transfer Family,2024-06-01,216.5911
272415727726,Elastic Container Service for Kubernetes,2024-06-01,216.0
272415727726,Glue,2024-06-01,43.1707
272415727726,CloudTrail,2024-06-01,30.035
272415727726,Key Management Service,2024-06-01,18.4309
272415727726,Secrets Manager,2024-06-01,7.0792
272415727726,Route 53,2024-06-01,7.9506
272415727726,WAF,2024-06-01,7.0
272415727726,Cost Explorer,2024-06-01,1.34
272415727726,Lambda,2024-06-01,1.4222
272415727726,Elastic File System,2024-06-01,0.7798
272415727726,Backup,2024-06-01,0.5786
272415727726,CodePipeline,2024-06-01,0.0
272415727726,CloudFront,2024-06-01,0.2505
272415727726,API Gateway,2024-06-01,0.4425
272415727726,Compute Optimizer,2024-06-01,0.2419
272415727726,Service Catalog,2024-06-01,0.0882
272415727726,CodeBuild,2024-06-01,0.096
272415727726,SNS,2024-06-01,0.0091
272415727726,DevOps Guru,2024-06-01,0.0206
272415727726,CloudWatch Events,2024-06-01,0.012
272415727726,DocumentDB (with MongoDB compatibility),2024-06-01,0.0029
272415727726,SQS,2024-06-01,0.0011
272415727726,Keyspaces (for Apache Cassandra),2024-06-01,0.0007
272415727726,Amplify,2024-06-01,0.0001
272415727726,Simple Workflow Service,2024-06-01,0.0
272415727726,Step Functions,2024-06-01,0.0
272415727726,Glacier,2024-06-01,0.0
272415727726,CloudShell,2024-06-01,0.0
272415727726,Elastic Container Service,2024-06-01,0.0
272415727726,X-Ray,2024-06-01,0.0
272415727726,CloudFormation,2024-06-01,0.0
272415727726,EC2-Instances,2024-07-01,24233.0392
272415727726,S3,2024-07-01,25095.0491
272415727726,Elastic MapReduce,2024-07-01,10458.2557
272415727726,ElastiCache,2024-07-01,9353.4716
272415727726,EC2-Other,2024-07-01,8479.9449
272415727726,Relational Database Service,2024-07-01,4473.3979
272415727726,Managed Streaming for Apache Kafka,2024-07-01,5395.4698
272415727726,Elastic Load Balancing,2024-07-01,2509.7211
272415727726,EC2 Container Registry (ECR),2024-07-01,1432.9276
272415727726,DynamoDB,2024-07-01,1344.3167
272415727726,Athena,2024-07-01,1150.9782
272415727726,CloudWatch,2024-07-01,923.6688
272415727726,Systems Manager,2024-07-01,0.0
272415727726,VPC,2024-07-01,638.0177
272415727726,Transfer Family,2024-07-01,223.5735
272415727726,Elastic Container Service for Kubernetes,2024-07-01,223.2
272415727726,Glue,2024-07-01,44.9031
272415727726,CloudTrail,2024-07-01,28.6936
272415727726,Key Management Service,2024-07-01,18.4166
272415727726,Secrets Manager,2024-07-01,6.8491
272415727726,Route 53,2024-07-01,7.8456
272415727726,WAF,2024-07-01,7.0
272415727726,Cost Explorer,2024-07-01,1.29
272415727726,Lambda,2024-07-01,1.2649
272415727726,Elastic File System,2024-07-01,0.6734
272415727726,Backup,2024-07-01,0.6074
272415727726,CodePipeline,2024-07-01,2.0
272415727726,CloudFront,2024-07-01,0.4332
272415727726,API Gateway,2024-07-01,0.3453
272415727726,Compute Optimizer,2024-07-01,0.25
272415727726,Service Catalog,2024-07-01,0.3955
272415727726,CodeBuild,2024-07-01,0.0
272415727726,SNS,2024-07-01,0.0136
272415727726,DevOps Guru,2024-07-01,0.032
272415727726,CloudWatch Events,2024-07-01,0.0111
272415727726,DocumentDB (with MongoDB compatibility),2024-07-01,0.0029
272415727726,SQS,2024-07-01,0.0016
272415727726,Keyspaces (for Apache Cassandra),2024-07-01,0.0007
272415727726,Amplify,2024-07-01,0.0002
272415727726,Simple Workflow Service,2024-07-01,0.0001
272415727726,Step Functions,2024-07-01,0.0
272415727726,Glacier,2024-07-01,0.0
272415727726,CloudShell,2024-07-01,0.0
272415727726,Elastic Container Service,2024-07-01,0.0
272415727726,X-Ray,2024-07-01,0.0
272415727726,CloudFormation,2024-07-01,0.0
272415727726,EC2-Instances,2024-08-01,25369.4207
272415727726,S3,2024-08-01,25549.7096
272415727726,Elastic MapReduce,2024-08-01,11038.1528
272415727726,ElastiCache,2024-08-01,9373.8755
272415727726,EC2-Other,2024-08-01,8520.4008
272415727726,Relational Database Service,2024-08-01,4476.3889
272415727726,Managed Streaming for Apache Kafka,2024-08-01,4213.2743
272415727726,Elastic Load Balancing,2024-08-01,2972.0847
272415727726,EC2 Container Registry (ECR),2024-08-01,1464.3761
272415727726,DynamoDB,2024-08-01,1260.4515
272415727726,Athena,2024-08-01,1367.7357
272415727726,CloudWatch,2024-08-01,1018.8982
272415727726,Systems Manager,2024-08-01,0.0002
272415727726,VPC,2024-08-01,635.5336
272415727726,Transfer Family,2024-08-01,223.2
272415727726,Elastic Container Service for Kubernetes,2024-08-01,223.2
272415727726,Glue,2024-08-01,43.6523
272415727726,CloudTrail,2024-08-01,29.6664
272415727726,Key Management Service,2024-08-01,18.4304
272415727726,Secrets Manager,2024-08-01,6.9329
272415727726,Route 53,2024-08-01,8.9106
272415727726,WAF,2024-08-01,7.0
272415727726,Cost Explorer,2024-08-01,1.05
272415727726,Lambda,2024-08-01,1.4035
272415727726,Elastic File System,2024-08-01,0.5941
272415727726,Backup,2024-08-01,0.6197
272415727726,CodePipeline,2024-08-01,0.0
272415727726,CloudFront,2024-08-01,0.3442
272415727726,API Gateway,2024-08-01,0.3917
272415727726,Compute Optimizer,2024-08-01,0.25
272415727726,Service Catalog,2024-08-01,0.7105
272415727726,CodeBuild,2024-08-01,0.076
272415727726,SNS,2024-08-01,0.0121
272415727726,DevOps Guru,2024-08-01,0.0241
272415727726,CloudWatch Events,2024-08-01,0.0143
272415727726,DocumentDB (with MongoDB compatibility),2024-08-01,0.0029
272415727726,SQS,2024-08-01,0.0013
272415727726,Keyspaces (for Apache Cassandra),2024-08-01,0.0007
272415727726,Amplify,2024-08-01,0.0001
272415727726,Simple Workflow Service,2024-08-01,0.0001
272415727726,Step Functions,2024-08-01,0.0001
272415727726,Glacier,2024-08-01,0.0
272415727726,CloudShell,2024-08-01,0.0
272415727726,Elastic Container Service,2024-08-01,0.0
272415727726,X-Ray,2024-08-01,0.0
272415727726,CloudFormation,2024-08-01,0.0
272415727726,EC2-Instances,2024-09-01,24932.5447
272415727726,S3,2024-09-01,26363.372
272415727726,Elastic MapReduce,2024-09-01,11145.1259
272415727726,ElastiCache,2024-09-01,9298.363
272415727726,EC2-Other,2024-09-01,8370.963
272415727726,Relational Database Service,2024-09-01,4351.9646
272415727726,Managed Streaming for Apache Kafka,2024-09-01,1256.8784
272415727726,Elastic Load Balancing,2024-09-01,2845.9637
272415727726,EC2 Container Registry (ECR),2024-09-01,1512.4115
272415727726,DynamoDB,2024-09-01,1462.3478
272415727726,Athena,2024-09-01,1190.8175
272415727726,CloudWatch,2024-09-01,786.1416
272415727726,Systems Manager,2024-09-01,0.0002
272415727726,VPC,2024-09-01,614.643
272415727726,Transfer Family,2024-09-01,249.3314
272415727726,Elastic Container Service for Kubernetes,2024-09-01,216.0
272415727726,Glue,2024-09-01,45.5501
272415727726,CloudTrail,2024-09-01,26.8296
272415727726,Key Management Service,2024-09-01,18.4186
272415727726,Secrets Manager,2024-09-01,7.2009
272415727726,Route 53,2024-09-01,8.378
272415727726,WAF,2024-09-01,7.0
272415727726,Cost Explorer,2024-09-01,0.97
272415727726,Lambda,2024-09-01,1.2882
272415727726,Elastic File System,2024-09-01,0.6321
272415727726,Backup,2024-09-01,0.6382
272415727726,CodePipeline,2024-09-01,0.0
272415727726,CloudFront,2024-09-01,0.2846
272415727726,API Gateway,2024-09-01,0.3296
272415727726,Compute Optimizer,2024-09-01,0.2419
272415727726,Service Catalog,2024-09-01,0.2597
272415727726,CodeBuild,2024-09-01,0.0
272415727726,SNS,2024-09-01,0.0066
272415727726,DevOps Guru,2024-09-01,0.0116
272415727726,CloudWatch Events,2024-09-01,0.011
272415727726,DocumentDB (with MongoDB compatibility),2024-09-01,0.0029
272415727726,SQS,2024-09-01,0.0006
272415727726,Keyspaces (for Apache Cassandra),2024-09-01,0.0007
272415727726,Amplify,2024-09-01,0.0001
272415727726,Simple Workflow Service,2024-09-01,0.0
272415727726,Step Functions,2024-09-01,0.0
272415727726,Glacier,2024-09-01,0.0
272415727726,CloudShell,2024-09-01,0.0
272415727726,Elastic Container Service,2024-09-01,0.0
272415727726,X-Ray,2024-09-01,0.0
272415727726,CloudFormation,2024-09-01,0.0
272415727726,EC2-Instances,2024-10-01,25030.5096
272415727726,S3,2024-10-01,28394.2126
272415727726,Elastic MapReduce,2024-10-01,10783.4908
272415727726,ElastiCache,2024-10-01,10568.5173
272415727726,EC2-Other,2024-10-01,8263.6641
272415727726,Relational Database Service,2024-10-01,4478.7445
272415727726,Managed Streaming for Apache Kafka,2024-10-01,1282.1142
272415727726,Elastic Load Balancing,2024-10-01,2776.8533
272415727726,EC2 Container Registry (ECR),2024-10-01,1550.9927
272415727726,DynamoDB,2024-10-01,1300.7695
272415727726,Athena,2024-10-01,1363.0225
272415727726,CloudWatch,2024-10-01,793.0069
272415727726,Systems Manager,2024-10-01,0.0
272415727726,VPC,2024-10-01,624.6452
272415727726,Transfer Family,2024-10-01,446.471
272415727726,Elastic Container Service for Kubernetes,2024-10-01,223.2
272415727726,Glue,2024-10-01,47.1189
272415727726,CloudTrail,2024-10-01,23.3551
272415727726,Key Management Service,2024-10-01,18.4262
272415727726,Secrets Manager,2024-10-01,7.2225
272415727726,Route 53,2024-10-01,7.0477
272415727726,WAF,2024-10-01,7.0
272415727726,Cost Explorer,2024-10-01,0.98
272415727726,Lambda,2024-10-01,1.5399
272415727726,Elastic File System,2024-10-01,0.5615
272415727726,Backup,2024-10-01,0.6449
272415727726,CodePipeline,2024-10-01,0.0
272415727726,CloudFront,2024-10-01,0.3601
272415727726,API Gateway,2024-10-01,0.3644
272415727726,Compute Optimizer,2024-10-01,0.25
272415727726,Service Catalog,2024-10-01,0.7532
272415727726,CodeBuild,2024-10-01,0.0
272415727726,SNS,2024-10-01,0.0115
272415727726,DevOps Guru,2024-10-01,0.026
272415727726,CloudWatch Events,2024-10-01,0.0129
272415727726,DocumentDB (with MongoDB compatibility),2024-10-01,0.0029
272415727726,SQS,2024-10-01,0.0013
272415727726,Keyspaces (for Apache Cassandra),2024-10-01,0.0007
272415727726,Amplify,2024-10-01,0.0001
272415727726,Simple Workflow Service,2024-10-01,0.0001
272415727726,Step Functions,2024-10-01,0.0001
272415727726,Glacier,2024-10-01,0.0
272415727726,CloudShell,2024-10-01,0.0
272415727726,Elastic Container Service,2024-10-01,0.0
272415727726,X-Ray,2024-10-01,0.0
272415727726,CloudFormation,2024-10-01,0.0
272415727726,EC2-Instances,2024-11-01,22183.7428
272415727726,S3,2024-11-01,27825.6561
272415727726,Elastic MapReduce,2024-11-01,8902.0383
272415727726,ElastiCache,2024-11-01,10484.7519
272415727726,EC2-Other,2024-11-01,7646.0249
272415727726,Relational Database Service,2024-11-01,4350.801
272415727726,Managed Streaming for Apache Kafka,2024-11-01,1238.8854
272415727726,Elastic Load Balancing,2024-11-01,2401.0858
272415727726,EC2 Container Registry (ECR),2024-11-01,1577.1446
272415727726,DynamoDB,2024-11-01,1245.9831
272415727726,Athena,2024-11-01,1188.2578
272415727726,CloudWatch,2024-11-01,755.9572
272415727726,Systems Manager,2024-11-01,862.4212
272415727726,VPC,2024-11-01,502.341
272415727726,Transfer Family,2024-11-01,432.0774
272415727726,Elastic Container Service for Kubernetes,2024-11-01,276.0
272415727726,Glue,2024-11-01,38.3939
272415727726,CloudTrail,2024-11-01,23.0575
272415727726,Key Management Service,2024-11-01,18.4082
272415727726,Secrets Manager,2024-11-01,7.2144
272415727726,Route 53,2024-11-01,6.1907
272415727726,WAF,2024-11-01,7.0
272415727726,Cost Explorer,2024-11-01,0.95
272415727726,Lambda,2024-11-01,1.4173
272415727726,Elastic File System,2024-11-01,0.6476
272415727726,Backup,2024-11-01,0.6612
272415727726,CodePipeline,2024-11-01,0.0
272415727726,CloudFront,2024-11-01,0.3484
272415727726,API Gateway,2024-11-01,0.3445
272415727726,Compute Optimizer,2024-11-01,0.2419
272415727726,Service Catalog,2024-11-01,0.112
272415727726,CodeBuild,2024-11-01,0.0
272415727726,SNS,2024-11-01,0.0095
272415727726,DevOps Guru,2024-11-01,0.0172
272415727726,CloudWatch Events,2024-11-01,0.0102
272415727726,DocumentDB (with MongoDB compatibility),2024-11-01,0.0029
272415727726,SQS,2024-11-01,0.0009
272415727726,Keyspaces (for Apache Cassandra),2024-11-01,0.0006
272415727726,Amplify,2024-11-01,0.0001
272415727726,Simple Workflow Service,2024-11-01,0.0001
272415727726,Step Functions,2024-11-01,0.0001
272415727726,Glacier,2024-11-01,0.0
272415727726,CloudShell,2024-11-01,0.0
272415727726,Elastic Container Service,2024-11-01,0.0
272415727726,X-Ray,2024-11-01,0.0
272415727726,CloudFormation,2024-11-01,0.0
272415727726,EC2-Instances,2024-12-01,23493.6865
272415727726,S3,2024-12-01,30594.6393
272415727726,Elastic MapReduce,2024-12-01,9434.6153
272415727726,ElastiCache,2024-12-01,10898.7183
272415727726,EC2-Other,2024-12-01,7655.8824
272415727726,Relational Database Service,2024-12-01,5157.7049
272415727726,Managed Streaming for Apache Kafka,2024-12-01,1260.9963
272415727726,Elastic Load Balancing,2024-12-01,2494.8755
272415727726,EC2 Container Registry (ECR),2024-12-01,1603.0677
272415727726,DynamoDB,2024-12-01,1492.0337
272415727726,Athena,2024-12-01,1084.0102
272415727726,CloudWatch,2024-12-01,772.4995
272415727726,Systems Manager,2024-12-01,1599.5024
272415727726,VPC,2024-12-01,514.4225
272415727726,Transfer Family,2024-12-01,446.9071
272415727726,Elastic Container Service for Kubernetes,2024-12-01,237.9003
272415727726,Glue,2024-12-01,36.1309
272415727726,CloudTrail,2024-12-01,26.1882
272415727726,Key Management Service,2024-12-01,18.503
272415727726,Secrets Manager,2024-12-01,7.2138
272415727726,Route 53,2024-12-01,6.9506
272415727726,WAF,2024-12-01,7.0
272415727726,Cost Explorer,2024-12-01,1.82
272415727726,Lambda,2024-12-01,1.4162
272415727726,Elastic File System,2024-12-01,0.6161
272415727726,Backup,2024-12-01,0.6757
272415727726,CodePipeline,2024-12-01,0.0
272415727726,CloudFront,2024-12-01,0.4595
272415727726,API Gateway,2024-12-01,0.3079
272415727726,Compute Optimizer,2024-12-01,0.25
272415727726,Service Catalog,2024-12-01,0.1253
272415727726,CodeBuild,2024-12-01,0.0
272415727726,SNS,2024-12-01,0.0074
272415727726,DevOps Guru,2024-12-01,0.0147
272415727726,CloudWatch Events,2024-12-01,0.0096
272415727726,DocumentDB (with MongoDB compatibility),2024-12-01,0.0029
272415727726,SQS,2024-12-01,0.0008
272415727726,Keyspaces (for Apache Cassandra),2024-12-01,0.0006
272415727726,Amplify,2024-12-01,0.0002
272415727726,Simple Workflow Service,2024-12-01,0.0001
272415727726,Step Functions,2024-12-01,0.0001
272415727726,Glacier,2024-12-01,0.0
272415727726,CloudShell,2024-12-01,0.0
272415727726,Elastic Container Service,2024-12-01,0.0
272415727726,X-Ray,2024-12-01,0.0
272415727726,CloudFormation,2024-12-01,0.0
272415727726,EC2-Instances,2025-01-01,25740.9987
272415727726,S3,2025-01-01,27578.3133
272415727726,Elastic MapReduce,2025-01-01,10497.5599
272415727726,ElastiCache,2025-01-01,12874.2545
272415727726,EC2-Other,2025-01-01,8287.2131
272415727726,Relational Database Service,2025-01-01,5177.5075
272415727726,Managed Streaming for Apache Kafka,2025-01-01,1200.8169
272415727726,Elastic Load Balancing,2025-01-01,2229.2632
272415727726,EC2 Container Registry (ECR),2025-01-01,1616.9161
272415727726,DynamoDB,2025-01-01,1366.6146
272415727726,Athena,2025-01-01,305.3663
272415727726,CloudWatch,2025-01-01,764.6627
272415727726,Systems Manager,2025-01-01,1834.8007
272415727726,VPC,2025-01-01,497.6918
272415727726,Transfer Family,2025-01-01,446.9747
272415727726,Elastic Container Service for Kubernetes,2025-01-01,223.2
272415727726,Glue,2025-01-01,36.735
272415727726,CloudTrail,2025-01-01,27.1701
272415727726,Key Management Service,2025-01-01,18.4947
272415727726,Secrets Manager,2025-01-01,7.5361
272415727726,Route 53,2025-01-01,7.3086
272415727726,WAF,2025-01-01,7.0
272415727726,Cost Explorer,2025-01-01,1.82
272415727726,Lambda,2025-01-01,1.0923
272415727726,Elastic File System,2025-01-01,0.5849
272415727726,Backup,2025-01-01,0.683
272415727726,CodePipeline,2025-01-01,0.0
272415727726,CloudFront,2025-01-01,0.4145
272415727726,API Gateway,2025-01-01,0.0706
272415727726,Compute Optimizer,2025-01-01,0.25
272415727726,Service Catalog,2025-01-01,0.1253
272415727726,CodeBuild,2025-01-01,0.0
272415727726,SNS,2025-01-01,0.0061
272415727726,DevOps Guru,2025-01-01,0.0125
272415727726,CloudWatch Events,2025-01-01,0.0108
272415727726,DocumentDB (with MongoDB compatibility),2025-01-01,0.0029
272415727726,SQS,2025-01-01,0.0006
272415727726,Keyspaces (for Apache Cassandra),2025-01-01,0.0006
272415727726,Amplify,2025-01-01,0.0002
272415727726,Simple Workflow Service,2025-01-01,0.0
272415727726,Step Functions,2025-01-01,0.0001
272415727726,Glacier,2025-01-01,0.0
272415727726,CloudShell,2025-01-01,0.0
272415727726,Elastic Container Service,2025-01-01,0.0
272415727726,X-Ray,2025-01-01,0.0
272415727726,CloudFormation,2025-01-01,0.0
272415727726,EC2-Instances,2025-02-01,27522.278
272415727726,S3,2025-02-01,26897.0933
272415727726,Elastic MapReduce,2025-02-01,10751.7709
272415727726,ElastiCache,2025-02-01,11079.9737
272415727726,EC2-Other,2025-02-01,8527.3924
272415727726,Relational Database Service,2025-02-01,4907.5626
272415727726,Managed Streaming for Apache Kafka,2025-02-01,1087.6004
272415727726,Elastic Load Balancing,2025-02-01,2253.2473
272415727726,EC2 Container Registry (ECR),2025-02-01,1648.1397
272415727726,DynamoDB,2025-02-01,1300.7293
272415727726,Athena,2025-02-01,480.8622
272415727726,CloudWatch,2025-02-01,791.5427
272415727726,Systems Manager,2025-02-01,2430.3616
272415727726,VPC,2025-02-01,444.1055
272415727726,Transfer Family,2025-02-01,404.1416
272415727726,Elastic Container Service for Kubernetes,2025-02-01,201.6
272415727726,Glue,2025-02-01,35.579
272415727726,CloudTrail,2025-02-01,30.4107
272415727726,Key Management Service,2025-02-01,19.481
272415727726,Secrets Manager,2025-02-01,9.0158
272415727726,Route 53,2025-02-01,7.0224
272415727726,WAF,2025-02-01,7.0
272415727726,Cost Explorer,2025-02-01,3.05
272415727726,Lambda,2025-02-01,1.2356
272415727726,Elastic File System,2025-02-01,0.5345
272415727726,Backup,2025-02-01,0.6838
272415727726,CodePipeline,2025-02-01,0.0
272415727726,CloudFront,2025-02-01,0.3807
272415727726,API Gateway,2025-02-01,0.1221
272415727726,Compute Optimizer,2025-02-01,0.2258
272415727726,Service Catalog,2025-02-01,0.1064
272415727726,CodeBuild,2025-02-01,0.0
272415727726,SNS,2025-02-01,0.3652
272415727726,DevOps Guru,2025-02-01,0.0102
272415727726,CloudWatch Events,2025-02-01,0.0152
272415727726,DocumentDB (with MongoDB compatibility),2025-02-01,0.0029
272415727726,SQS,2025-02-01,0.0005
272415727726,Keyspaces (for Apache Cassandra),2025-02-01,0.0006
272415727726,Amplify,2025-02-01,0.0001
272415727726,Simple Workflow Service,2025-02-01,0.0
272415727726,Step Functions,2025-02-01,0.0
272415727726,Glacier,2025-02-01,0.0
272415727726,CloudShell,2025-02-01,0.0
272415727726,Elastic Container Service,2025-02-01,0.0
272415727726,X-Ray,2025-02-01,0.0
272415727726,CloudFormation,2025-02-01,0.0
272415727726,EC2-Instances,2025-03-01,31814.3166
272415727726,S3,2025-03-01,28015.3402
272415727726,Elastic MapReduce,2025-03-01,11911.8959
272415727726,ElastiCache,2025-03-01,11395.6527
272415727726,EC2-Other,2025-03-01,9246.8391
272415727726,Relational Database Service,2025-03-01,5417.9439
272415727726,Managed Streaming for Apache Kafka,2025-03-01,1197.9475
272415727726,Elastic Load Balancing,2025-03-01,2534.606
272415727726,EC2 Container Registry (ECR),2025-03-01,1684.5182
272415727726,DynamoDB,2025-03-01,1371.4276
272415727726,Athena,2025-03-01,444.0639
272415727726,CloudWatch,2025-03-01,862.7326
272415727726,Systems Manager,2025-03-01,2527.387
272415727726,VPC,2025-03-01,493.3932
272415727726,Transfer Family,2025-03-01,447.067
272415727726,Elastic Container Service for Kubernetes,2025-03-01,331.2
272415727726,Glue,2025-03-01,40.6568
272415727726,CloudTrail,2025-03-01,33.8568
272415727726,Key Management Service,2025-03-01,21.3865
272415727726,Secrets Manager,2025-03-01,21.3092
272415727726,Route 53,2025-03-01,7.6378
272415727726,WAF,2025-03-01,7.0
272415727726,Cost Explorer,2025-03-01,2.4
272415727726,Lambda,2025-03-01,1.6164
272415727726,Elastic File System,2025-03-01,0.598
272415727726,Backup,2025-03-01,0.6929
272415727726,CodePipeline,2025-03-01,0.0
272415727726,CloudFront,2025-03-01,0.3799
272415727726,API Gateway,2025-03-01,0.1829
272415727726,Compute Optimizer,2025-03-01,0.25
272415727726,Service Catalog,2025-03-01,0.1617
272415727726,CodeBuild,2025-03-01,0.0
272415727726,SNS,2025-03-01,0.9705
272415727726,DevOps Guru,2025-03-01,0.0052
272415727726,CloudWatch Events,2025-03-01,0.0193
272415727726,DocumentDB (with MongoDB compatibility),2025-03-01,0.0029
272415727726,SQS,2025-03-01,0.0003
272415727726,Keyspaces (for Apache Cassandra),2025-03-01,0.0006
272415727726,Amplify,2025-03-01,0.0001
272415727726,Simple Workflow Service,2025-03-01,0.0
272415727726,Step Functions,2025-03-01,0.0
272415727726,Glacier,2025-03-01,0.0
272415727726,CloudShell,2025-03-01,0.0
272415727726,Elastic Container Service,2025-03-01,0.0
272415727726,X-Ray,2025-03-01,0.0
272415727726,CloudFormation,2025-03-01,0.0
304016915943,Relational Database Service,2024-04-01,128989.4719
304016915943,EC2-Other,2024-04-01,25729.3155
304016915943,EC2-Instances,2024-04-01,13417.1573
304016915943,S3,2024-04-01,3833.5367
304016915943,API Gateway,2024-04-01,3943.4778
304016915943,CloudWatch,2024-04-01,1285.4626
304016915943,VPC,2024-04-01,834.1942
304016915943,Elastic Load Balancing,2024-04-01,777.3595
304016915943,ElastiCache,2024-04-01,315.0377
304016915943,Elastic MapReduce,2024-04-01,29.4664
304016915943,Key Management Service,2024-04-01,1.2214
304016915943,DynamoDB,2024-04-01,1.2787
304016915943,Secrets Manager,2024-04-01,1.0841
304016915943,Cost Explorer,2024-04-01,0.77
304016915943,Lambda,2024-04-01,0.8529
304016915943,Route 53,2024-04-01,0.5237
304016915943,Service Catalog,2024-04-01,0.056
304016915943,SNS,2024-04-01,0.0329
304016915943,CloudWatch Events,2024-04-01,0.0113
304016915943,Athena,2024-04-01,0.0
