id,account_id,month,spend,service_type
2195,851725259328,2025-02-01,2500.0,compute
2196,851725259328,2025-03-01,2500.0,compute
2197,851725259472,2024-04-01,9900.0,compute
2198,851725259472,2024-05-01,11700.0,compute
2199,851725259472,2024-06-01,13100.0,compute
2200,851725259472,2024-07-01,17200.0,compute
2201,851725259472,2024-08-01,17600.0,compute
2202,851725259472,2024-09-01,18300.0,compute
2203,851725259472,2024-10-01,19600.0,compute
2204,851725259472,2024-11-01,19600.0,compute
2205,851725259472,2024-12-01,20000.0,compute
2206,851725259472,2025-01-01,20400.0,compute
2207,851725259472,2025-02-01,20800.0,compute
2208,851725259472,2025-03-01,21300.0,compute
2209,851725496687,2024-04-01,600.0,compute
2210,851725496687,2024-05-01,1700.0,compute
2211,851725496687,2024-06-01,3300.0,compute
2212,851725496687,2024-07-01,3400.0,compute
2213,851725496687,2024-08-01,3400.0,compute
2214,851725496687,2024-09-01,3600.0,compute
2215,851725496687,2024-10-01,3500.0,compute
2216,851725496687,2024-11-01,4000.0,compute
2217,851725496687,2024-12-01,9000.0,compute
2218,851725496687,2025-01-01,9000.0,compute
2219,851725496687,2025-02-01,9000.0,compute
2220,851725496687,2025-03-01,9000.0,compute
2233,863780864233,2024-04-01,0.0,compute
2234,863780864233,2024-05-01,0.0,compute
2235,863780864233,2024-06-01,0.0,compute
2236,863780864233,2024-07-01,0.0,compute
2237,863780864233,2024-08-01,0.0,compute
2238,863780864233,2024-09-01,0.0,compute
2239,863780864233,2024-10-01,0.0,compute
2240,863780864233,2024-11-01,0.0,compute
2241,863780864233,2024-12-01,0.0,compute
2242,863780864233,2025-01-01,0.0,compute
2243,863780864233,2025-02-01,0.0,compute
2244,863780864233,2025-03-01,0.0,compute
2257,891377131146,2024-04-01,0.0,compute
2258,891377131146,2024-05-01,0.0,compute
2259,891377131146,2024-06-01,0.0,compute
2260,891377131146,2024-07-01,0.0,compute
2261,891377131146,2024-08-01,3000.0,compute
2262,891377131146,2024-09-01,10100.0,compute
2263,891377131146,2024-10-01,10600.0,compute
2264,891377131146,2024-11-01,11000.0,compute
2265,891377131146,2024-12-01,11600.0,compute
2266,891377131146,2025-01-01,12200.0,compute
2267,891377131146,2025-02-01,12800.0,compute
2268,891377131146,2025-03-01,13400.0,compute
2305,905418158003,2024-04-01,300.0,compute
2306,905418158003,2024-05-01,300.0,compute
2307,905418158003,2024-06-01,300.0,compute
2308,905418158003,2024-07-01,300.0,compute
2309,905418158003,2024-08-01,300.0,compute
2310,905418158003,2024-09-01,300.0,compute
2311,905418158003,2024-10-01,300.0,compute
2312,905418158003,2024-11-01,300.0,compute
2313,905418158003,2024-12-01,300.0,compute
2314,905418158003,2025-01-01,400.0,compute
2315,905418158003,2025-02-01,400.0,compute
2316,905418158003,2025-03-01,400.0,compute
2317,905418390117,2024-04-01,2200.0,compute
2318,905418390117,2024-05-01,5300.0,compute
2319,905418390117,2024-06-01,5300.0,compute
2320,905418390117,2024-07-01,5300.0,compute
2321,905418390117,2024-08-01,5500.0,compute
2322,905418390117,2024-09-01,5700.0,compute
2323,905418390117,2024-10-01,5500.0,compute
2324,905418390117,2024-11-01,4800.0,compute
2325,905418390117,2024-12-01,4900.0,compute
2326,905418390117,2025-01-01,10200.0,compute
2327,905418390117,2025-02-01,10300.0,compute
2328,905418390117,2025-03-01,10400.0,compute
2329,906954799739,2024-04-01,15300.0,compute
2330,906954799739,2024-05-01,15400.0,compute
2331,906954799739,2024-06-01,13600.0,compute
2332,906954799739,2024-07-01,12500.0,compute
2333,906954799739,2024-08-01,12300.0,compute
2334,906954799739,2024-09-01,12200.0,compute
2335,906954799739,2024-10-01,13500.0,compute
2336,906954799739,2024-11-01,12900.0,compute
2337,906954799739,2024-12-01,13200.0,compute
2338,906954799739,2025-01-01,13500.0,compute
2339,906954799739,2025-02-01,13700.0,compute
2340,906954799739,2025-03-01,14000.0,compute
2377,919275210163,2024-04-01,400.0,compute
2378,919275210163,2024-05-01,400.0,compute
2379,919275210163,2024-06-01,300.0,compute
2380,919275210163,2024-07-01,400.0,compute
2381,919275210163,2024-08-01,400.0,compute
2382,919275210163,2024-09-01,300.0,compute
2383,919275210163,2024-10-01,300.0,compute
2384,919275210163,2024-11-01,300.0,compute
2385,919275210163,2024-12-01,300.0,compute
2386,919275210163,2025-01-01,300.0,compute
2387,919275210163,2025-02-01,300.0,compute
2388,919275210163,2025-03-01,300.0,compute
2425,973103936838,2024-04-01,500.0,compute
2426,973103936838,2024-05-01,600.0,compute
2427,973103936838,2024-06-01,700.0,compute
2428,973103936838,2024-07-01,700.0,compute
2429,973103936838,2024-08-01,500.0,compute
2430,973103936838,2024-09-01,500.0,compute
2431,973103936838,2024-10-01,600.0,compute
2432,973103936838,2024-11-01,600.0,compute
2433,973103936838,2024-12-01,600.0,compute
2434,973103936838,2025-01-01,600.0,compute
2435,973103936838,2025-02-01,600.0,compute
2436,973103936838,2025-03-01,600.0,compute
2461,975050351452,2024-04-01,1200.0,compute
2462,975050351452,2024-05-01,1300.0,compute
2463,975050351452,2024-06-01,1300.0,compute
2464,975050351452,2024-07-01,1300.0,compute
2465,975050351452,2024-08-01,1400.0,compute
2466,975050351452,2024-09-01,1400.0,compute
2467,975050351452,2024-10-01,1400.0,compute
2468,975050351452,2024-11-01,1400.0,compute
2469,975050351452,2024-12-01,3000.0,compute
2470,975050351452,2025-01-01,3000.0,compute
2471,975050351452,2025-02-01,3000.0,compute
2472,975050351452,2025-03-01,3000.0,compute
2485,985226307906,2024-04-01,0.0,compute
2486,985226307906,2024-05-01,0.0,compute
2487,985226307906,2024-06-01,0.0,compute
2488,985226307906,2024-07-01,0.0,compute
2489,985226307906,2024-08-01,0.0,compute
2490,985226307906,2024-09-01,0.0,compute
2491,985226307906,2024-10-01,0.0,compute
2492,985226307906,2024-11-01,0.0,compute
2493,985226307906,2024-12-01,0.0,compute
2494,985226307906,2025-01-01,0.0,compute
2495,985226307906,2025-02-01,0.0,compute
2496,985226307906,2025-03-01,0.0,compute
2497,992382517474,2024-04-01,900.0,compute
2498,992382517474,2024-05-01,1000.0,compute
2499,992382517474,2024-06-01,1100.0,compute
2500,992382517474,2024-07-01,1100.0,compute
2501,992382517474,2024-08-01,1100.0,compute
2502,992382517474,2024-09-01,1100.0,compute
2503,992382517474,2024-10-01,1100.0,compute
2504,992382517474,2024-11-01,1100.0,compute
2505,992382517474,2024-12-01,1000.0,compute
2506,992382517474,2025-01-01,1000.0,compute
2507,992382517474,2025-02-01,1000.0,compute
2508,992382517474,2025-03-01,1000.0,compute
2509,992382687474,2024-04-01,1900.0,compute
2510,992382687474,2024-05-01,1400.0,compute
2511,992382687474,2024-06-01,1400.0,compute
2512,992382687474,2024-07-01,1500.0,compute
2513,992382687474,2024-08-01,1900.0,compute
2514,992382687474,2024-09-01,1800.0,compute
2515,992382687474,2024-10-01,1800.0,compute
2516,992382687474,2024-11-01,1800.0,compute
2517,992382687474,2024-12-01,0.0,compute
2518,992382687474,2025-01-01,0.0,compute
2519,992382687474,2025-02-01,0.0,compute
2520,992382687474,2025-03-01,0.0,compute
2521,992382754296,2024-04-01,10000.0,compute
2522,992382754296,2024-05-01,10800.0,compute
2523,992382754296,2024-06-01,5600.0,compute
2524,992382754296,2024-07-01,4500.0,compute
2525,992382754296,2024-08-01,2200.0,compute
2526,992382754296,2024-09-01,1600.0,compute
2527,992382754296,2024-10-01,1500.0,compute
2528,992382754296,2024-11-01,1200.0,compute
2529,992382754296,2024-12-01,1300.0,compute
2530,992382754296,2025-01-01,1300.0,compute
2531,992382754296,2025-02-01,1400.0,compute
2532,992382754296,2025-03-01,1500.0,compute
