account_id,service_name,day,spend
352506242819,X-Ray,2025-04-10,0.0
352506242819,CloudFormation,2025-04-10,0.0
352506242819,Relational Database Service,2025-04-11,13564.9195
352506242819,EC2-Other,2025-04-11,2744.668
352506242819,EC2-Instances,2025-04-11,2186.0717
352506242819,DynamoDB,2025-04-11,778.6251
352506242819,API Gateway,2025-04-11,476.5634
352506242819,DocumentDB (with MongoDB compatibility),2025-04-11,382.9891
352506242819,OpenSearch Service,2025-04-11,257.2244
352506242819,CloudWatch,2025-04-11,104.0814
352506242819,S3,2025-04-11,106.0753
352506242819,Elastic Load Balancing,2025-04-11,106.0523
352506242819,DynamoDB Accelerator (DAX),2025-04-11,88.128
352506242819,Lambda,2025-04-11,47.3989
352506242819,VPC,2025-04-11,21.4479
352506242819,Elastic Container Service for Kubernetes,2025-04-11,2.4
352506242819,Secrets Manager,2025-04-11,0.2885
352506242819,Backup,2025-04-11,0.151
352506242819,Route 53,2025-04-11,0.1067
352506242819,Cost Explorer,2025-04-11,0.12
352506242819,Key Management Service,2025-04-11,0.0376
352506242819,SES,2025-04-11,0.0384
352506242819,Service Catalog,2025-04-11,0.0224
352506242819,SQS,2025-04-11,0.0063
352506242819,EC2 Container Registry (ECR),2025-04-11,0.005
352506242819,SNS,2025-04-11,0.0031
352506242819,CloudWatch Events,2025-04-11,0.0013
352506242819,Glue,2025-04-11,0.0001
352506242819,Step Functions,2025-04-11,0.0
352506242819,Simple Workflow Service,2025-04-11,0.0
352506242819,CloudShell,2025-04-11,0.0
352506242819,CloudTrail,2025-04-11,0.0
352506242819,X-Ray,2025-04-11,0.0
352506242819,CloudFormation,2025-04-11,0.0
352506242819,Relational Database Service,2025-04-12,13565.8342
352506242819,EC2-Other,2025-04-12,2719.934
352506242819,EC2-Instances,2025-04-12,2149.4629
352506242819,DynamoDB,2025-04-12,777.2471
352506242819,API Gateway,2025-04-12,470.7636
352506242819,DocumentDB (with MongoDB compatibility),2025-04-12,382.7784
352506242819,OpenSearch Service,2025-04-12,265.9184
352506242819,CloudWatch,2025-04-12,102.6168
352506242819,S3,2025-04-12,103.526
352506242819,Elastic Load Balancing,2025-04-12,104.7379
352506242819,DynamoDB Accelerator (DAX),2025-04-12,88.128
352506242819,Lambda,2025-04-12,46.7725
352506242819,VPC,2025-04-12,20.6926
352506242819,Elastic Container Service for Kubernetes,2025-04-12,2.4
352506242819,Secrets Manager,2025-04-12,0.2881
352506242819,Backup,2025-04-12,0.151
352506242819,Route 53,2025-04-12,0.0976
352506242819,Cost Explorer,2025-04-12,0.08
352506242819,Key Management Service,2025-04-12,0.0371
352506242819,SES,2025-04-12,0.0167
352506242819,Service Catalog,2025-04-12,0.0196
352506242819,SQS,2025-04-12,0.0062
352506242819,EC2 Container Registry (ECR),2025-04-12,0.005
352506242819,SNS,2025-04-12,0.0034
352506242819,CloudWatch Events,2025-04-12,0.0013
352506242819,Glue,2025-04-12,0.0001
352506242819,Step Functions,2025-04-12,0.0
352506242819,Simple Workflow Service,2025-04-12,0.0
352506242819,CloudShell,2025-04-12,0.0
352506242819,CloudTrail,2025-04-12,0.0
352506242819,X-Ray,2025-04-12,0.0
352506242819,CloudFormation,2025-04-12,0.0
352506242819,Relational Database Service,2025-04-13,13613.8148
352506242819,EC2-Other,2025-04-13,2772.5682
352506242819,EC2-Instances,2025-04-13,2118.891
352506242819,DynamoDB,2025-04-13,783.7813
352506242819,API Gateway,2025-04-13,491.5316
352506242819,DocumentDB (with MongoDB compatibility),2025-04-13,382.8398
352506242819,OpenSearch Service,2025-04-13,251.3244
352506242819,CloudWatch,2025-04-13,105.55
352506242819,S3,2025-04-13,103.1223
352506242819,Elastic Load Balancing,2025-04-13,108.2413
352506242819,DynamoDB Accelerator (DAX),2025-04-13,88.128
352506242819,Lambda,2025-04-13,48.869
352506242819,VPC,2025-04-13,21.2319
352506242819,Elastic Container Service for Kubernetes,2025-04-13,2.4
352506242819,Secrets Manager,2025-04-13,0.288
352506242819,Backup,2025-04-13,0.151
352506242819,Route 53,2025-04-13,0.097
352506242819,Cost Explorer,2025-04-13,0.09
352506242819,Key Management Service,2025-04-13,0.0385
352506242819,SES,2025-04-13,0.0083
352506242819,Service Catalog,2025-04-13,0.0238
352506242819,SQS,2025-04-13,0.0062
352506242819,EC2 Container Registry (ECR),2025-04-13,0.005
352506242819,SNS,2025-04-13,0.0051
352506242819,CloudWatch Events,2025-04-13,0.0013
352506242819,Glue,2025-04-13,0.0003
352506242819,Step Functions,2025-04-13,0.0
352506242819,Simple Workflow Service,2025-04-13,0.0
352506242819,CloudShell,2025-04-13,0.0
352506242819,CloudTrail,2025-04-13,0.0
352506242819,X-Ray,2025-04-13,0.0
352506242819,CloudFormation,2025-04-13,0.0
352506242819,Relational Database Service,2025-04-14,13639.036
352506242819,EC2-Other,2025-04-14,2733.2357
352506242819,EC2-Instances,2025-04-14,2129.9682
352506242819,DynamoDB,2025-04-14,772.3378
352506242819,API Gateway,2025-04-14,452.4453
352506242819,DocumentDB (with MongoDB compatibility),2025-04-14,382.8903
352506242819,OpenSearch Service,2025-04-14,251.4284
352506242819,CloudWatch,2025-04-14,101.2762
352506242819,S3,2025-04-14,107.2021
352506242819,Elastic Load Balancing,2025-04-14,102.5564
352506242819,DynamoDB Accelerator (DAX),2025-04-14,88.128
352506242819,Lambda,2025-04-14,45.2539
352506242819,VPC,2025-04-14,20.0588
352506242819,Elastic Container Service for Kubernetes,2025-04-14,2.4
352506242819,Secrets Manager,2025-04-14,0.288
352506242819,Backup,2025-04-14,0.151
352506242819,Route 53,2025-04-14,0.1027
352506242819,Cost Explorer,2025-04-14,0.09
352506242819,Key Management Service,2025-04-14,0.0382
352506242819,SES,2025-04-14,0.0197
352506242819,Service Catalog,2025-04-14,0.021
352506242819,SQS,2025-04-14,0.0062
352506242819,EC2 Container Registry (ECR),2025-04-14,0.005
352506242819,SNS,2025-04-14,0.0025
352506242819,CloudWatch Events,2025-04-14,0.0012
352506242819,Glue,2025-04-14,0.0004
352506242819,Step Functions,2025-04-14,0.0
352506242819,Simple Workflow Service,2025-04-14,0.0
352506242819,CloudShell,2025-04-14,0.0
352506242819,CloudTrail,2025-04-14,0.0
352506242819,X-Ray,2025-04-14,0.0
352506242819,CloudFormation,2025-04-14,0.0
352506242819,Relational Database Service,2025-04-15,13650.5072
352506242819,EC2-Other,2025-04-15,2731.1856
352506242819,EC2-Instances,2025-04-15,2137.1185
352506242819,DynamoDB,2025-04-15,838.1234
352506242819,API Gateway,2025-04-15,463.5233
352506242819,DocumentDB (with MongoDB compatibility),2025-04-15,382.8539
352506242819,OpenSearch Service,2025-04-15,268.8164
352506242819,CloudWatch,2025-04-15,102.737
352506242819,S3,2025-04-15,109.516
352506242819,Elastic Load Balancing,2025-04-15,104.6148
352506242819,DynamoDB Accelerator (DAX),2025-04-15,88.128
352506242819,Lambda,2025-04-15,46.4314
352506242819,VPC,2025-04-15,21.4553
352506242819,Elastic Container Service for Kubernetes,2025-04-15,2.4
352506242819,Secrets Manager,2025-04-15,0.2786
352506242819,Backup,2025-04-15,0.151
352506242819,Route 53,2025-04-15,0.1032
352506242819,Cost Explorer,2025-04-15,0.08
352506242819,Key Management Service,2025-04-15,0.0383
352506242819,SES,2025-04-15,0.0273
352506242819,Service Catalog,2025-04-15,0.0154
352506242819,SQS,2025-04-15,0.0064
352506242819,EC2 Container Registry (ECR),2025-04-15,0.005
352506242819,SNS,2025-04-15,0.004
352506242819,CloudWatch Events,2025-04-15,0.0015
352506242819,Glue,2025-04-15,0.0003
352506242819,Step Functions,2025-04-15,0.0
352506242819,Simple Workflow Service,2025-04-15,0.0
352506242819,CloudShell,2025-04-15,0.0
352506242819,CloudTrail,2025-04-15,0.0
352506242819,X-Ray,2025-04-15,0.0
352506242819,CloudFormation,2025-04-15,0.0
352506242819,Relational Database Service,2025-04-16,13644.2713
352506242819,EC2-Other,2025-04-16,2732.3366
352506242819,EC2-Instances,2025-04-16,2130.8482
352506242819,DynamoDB,2025-04-16,739.6828
352506242819,API Gateway,2025-04-16,489.8962
352506242819,DocumentDB (with MongoDB compatibility),2025-04-16,383.0673
352506242819,OpenSearch Service,2025-04-16,268.8164
352506242819,CloudWatch,2025-04-16,104.9587
352506242819,S3,2025-04-16,109.4989
352506242819,Elastic Load Balancing,2025-04-16,106.4367
352506242819,DynamoDB Accelerator (DAX),2025-04-16,88.128
352506242819,Lambda,2025-04-16,48.8342
352506242819,VPC,2025-04-16,21.316
352506242819,Elastic Container Service for Kubernetes,2025-04-16,2.4
352506242819,Secrets Manager,2025-04-16,0.2939
352506242819,Backup,2025-04-16,0.1609
352506242819,Route 53,2025-04-16,0.1022
352506242819,Cost Explorer,2025-04-16,0.07
352506242819,Key Management Service,2025-04-16,0.0378
352506242819,SES,2025-04-16,0.0213
352506242819,Service Catalog,2025-04-16,0.0154
352506242819,SQS,2025-04-16,0.0064
352506242819,EC2 Container Registry (ECR),2025-04-16,0.005
352506242819,SNS,2025-04-16,0.0042
352506242819,CloudWatch Events,2025-04-16,0.0015
352506242819,Glue,2025-04-16,0.0003
352506242819,Step Functions,2025-04-16,0.0
352506242819,Simple Workflow Service,2025-04-16,0.0
352506242819,CloudShell,2025-04-16,0.0
352506242819,CloudTrail,2025-04-16,0.0
352506242819,X-Ray,2025-04-16,0.0
352506242819,CloudFormation,2025-04-16,0.0
352506242819,Relational Database Service,2025-04-17,13576.0388
352506242819,EC2-Other,2025-04-17,2727.3543
352506242819,EC2-Instances,2025-04-17,2115.9099
352506242819,DynamoDB,2025-04-17,426.5858
352506242819,API Gateway,2025-04-17,468.3399
352506242819,DocumentDB (with MongoDB compatibility),2025-04-17,383.035
352506242819,OpenSearch Service,2025-04-17,260.1224
352506242819,CloudWatch,2025-04-17,99.0255
352506242819,S3,2025-04-17,108.7275
352506242819,Elastic Load Balancing,2025-04-17,104.1932
352506242819,DynamoDB Accelerator (DAX),2025-04-17,88.128
352506242819,Lambda,2025-04-17,46.8056
352506242819,VPC,2025-04-17,20.558
352506242819,Elastic Container Service for Kubernetes,2025-04-17,2.4
352506242819,Secrets Manager,2025-04-17,0.2892
352506242819,Backup,2025-04-17,0.185
352506242819,Route 53,2025-04-17,0.1036
352506242819,Cost Explorer,2025-04-17,0.08
352506242819,Key Management Service,2025-04-17,0.038
352506242819,SES,2025-04-17,0.0083
352506242819,Service Catalog,2025-04-17,0.021
352506242819,SQS,2025-04-17,0.0065
352506242819,EC2 Container Registry (ECR),2025-04-17,0.005
352506242819,SNS,2025-04-17,0.0034
352506242819,CloudWatch Events,2025-04-17,0.0015
352506242819,Glue,2025-04-17,0.0003
352506242819,Step Functions,2025-04-17,0.0
352506242819,Simple Workflow Service,2025-04-17,0.0
352506242819,CloudShell,2025-04-17,0.0
352506242819,CloudTrail,2025-04-17,0.0
352506242819,X-Ray,2025-04-17,0.0
352506242819,CloudFormation,2025-04-17,0.0
359716425895,EC2-Other,2025-04-01,930.79
359716425895,EC2-Instances,2025-04-01,750.9453
359716425895,S3,2025-04-01,168.8326
359716425895,Elastic Load Balancing,2025-04-01,94.6867
359716425895,Elastic MapReduce,2025-04-01,52.2718
359716425895,VPC,2025-04-01,16.2129
359716425895,Elastic Container Service for Kubernetes,2025-04-01,12.0
359716425895,Athena,2025-04-01,13.4377
359716425895,Transfer Family,2025-04-01,7.2049
359716425895,EC2 Container Registry (ECR),2025-04-01,5.1651
359716425895,CloudWatch,2025-04-01,6.0226
359716425895,SES,2025-04-01,1.3028
359716425895,Secrets Manager,2025-04-01,1.2591
359716425895,DynamoDB,2025-04-01,0.2344
359716425895,WAF,2025-04-01,0.2
359716425895,Elastic File System,2025-04-01,0.1686
359716425895,Key Management Service,2025-04-01,0.11
359716425895,Service Catalog,2025-04-01,0.0
359716425895,Bedrock,2025-04-01,0.0
359716425895,Cost Explorer,2025-04-01,0.06
359716425895,Backup,2025-04-01,0.0642
359716425895,Route 53,2025-04-01,0.6193
359716425895,Relational Database Service,2025-04-01,0.0259
359716425895,Glue,2025-04-01,0.0
359716425895,CloudFront,2025-04-01,0.0012
359716425895,CloudWatch Events,2025-04-01,0.0004
359716425895,Lambda,2025-04-01,0.0002
359716425895,SNS,2025-04-01,0.0
359716425895,API Gateway,2025-04-01,0.0001
359716425895,SQS,2025-04-01,0.0
359716425895,Glacier,2025-04-01,0.0
359716425895,ElastiCache,2025-04-01,0.0
359716425895,Simple Workflow Service,2025-04-01,0.0
359716425895,Step Functions,2025-04-01,0.0
359716425895,CloudTrail,2025-04-01,0.0
359716425895,QuickSight,2025-04-01,0.0
359716425895,CloudFormation,2025-04-01,0.0
359716425895,EC2-Other,2025-04-02,930.7731
359716425895,EC2-Instances,2025-04-02,740.8907
359716425895,S3,2025-04-02,159.1041
359716425895,Elastic Load Balancing,2025-04-02,94.2658
359716425895,Elastic MapReduce,2025-04-02,52.3488
359716425895,VPC,2025-04-02,16.6218
359716425895,Elastic Container Service for Kubernetes,2025-04-02,12.0
359716425895,Athena,2025-04-02,12.4366
359716425895,Transfer Family,2025-04-02,7.205
359716425895,EC2 Container Registry (ECR),2025-04-02,5.1832
359716425895,CloudWatch,2025-04-02,2.0844
359716425895,SES,2025-04-02,1.3351
359716425895,Secrets Manager,2025-04-02,1.2078
359716425895,DynamoDB,2025-04-02,0.2344
359716425895,WAF,2025-04-02,0.2
359716425895,Elastic File System,2025-04-02,0.1686
359716425895,Key Management Service,2025-04-02,0.1111
359716425895,Service Catalog,2025-04-02,0.0119
359716425895,Bedrock,2025-04-02,0.0008
359716425895,Cost Explorer,2025-04-02,0.07
359716425895,Backup,2025-04-02,0.0642
359716425895,Route 53,2025-04-02,0.0197
359716425895,Relational Database Service,2025-04-02,0.0259
359716425895,Glue,2025-04-02,0.0
359716425895,CloudFront,2025-04-02,0.0015
359716425895,CloudWatch Events,2025-04-02,0.0004
359716425895,Lambda,2025-04-02,0.0003
359716425895,SNS,2025-04-02,0.0001
359716425895,API Gateway,2025-04-02,0.0001
359716425895,SQS,2025-04-02,0.0
359716425895,Glacier,2025-04-02,0.0
359716425895,ElastiCache,2025-04-02,0.0
359716425895,Simple Workflow Service,2025-04-02,0.0
359716425895,Step Functions,2025-04-02,0.0
359716425895,CloudTrail,2025-04-02,0.0
359716425895,QuickSight,2025-04-02,0.0
359716425895,CloudFormation,2025-04-02,0.0
359716425895,EC2-Other,2025-04-03,926.8639
359716425895,EC2-Instances,2025-04-03,724.7089
359716425895,S3,2025-04-03,151.9667
359716425895,Elastic Load Balancing,2025-04-03,93.5639
359716425895,Elastic MapReduce,2025-04-03,44.1616
359716425895,VPC,2025-04-03,16.5766
359716425895,Elastic Container Service for Kubernetes,2025-04-03,12.0
359716425895,Athena,2025-04-03,8.2732
359716425895,Transfer Family,2025-04-03,7.2051
359716425895,EC2 Container Registry (ECR),2025-04-03,5.1689
359716425895,CloudWatch,2025-04-03,2.0707
359716425895,SES,2025-04-03,1.317
359716425895,Secrets Manager,2025-04-03,1.2609
359716425895,DynamoDB,2025-04-03,0.2344
359716425895,WAF,2025-04-03,0.2
359716425895,Elastic File System,2025-04-03,0.1686
359716425895,Key Management Service,2025-04-03,0.1107
359716425895,Service Catalog,2025-04-03,0.0105
359716425895,Bedrock,2025-04-03,0.0032
359716425895,Cost Explorer,2025-04-03,0.08
359716425895,Backup,2025-04-03,0.0642
359716425895,Route 53,2025-04-03,0.0101
359716425895,Relational Database Service,2025-04-03,0.0259
359716425895,Glue,2025-04-03,0.0
359716425895,CloudFront,2025-04-03,0.003
359716425895,CloudWatch Events,2025-04-03,0.0004
359716425895,Lambda,2025-04-03,0.0003
359716425895,SNS,2025-04-03,0.0004
359716425895,API Gateway,2025-04-03,0.0001
359716425895,SQS,2025-04-03,0.0
359716425895,Glacier,2025-04-03,0.0
359716425895,ElastiCache,2025-04-03,0.0
359716425895,Simple Workflow Service,2025-04-03,0.0
359716425895,Step Functions,2025-04-03,0.0
359716425895,CloudTrail,2025-04-03,0.0
359716425895,QuickSight,2025-04-03,0.0
359716425895,CloudFormation,2025-04-03,0.0
359716425895,EC2-Other,2025-04-04,937.1401
359716425895,EC2-Instances,2025-04-04,683.5669
359716425895,S3,2025-04-04,160.8961
359716425895,Elastic Load Balancing,2025-04-04,95.5164
359716425895,Elastic MapReduce,2025-04-04,34.2517
359716425895,VPC,2025-04-04,16.6299
359716425895,Elastic Container Service for Kubernetes,2025-04-04,12.0
359716425895,Athena,2025-04-04,9.8372
359716425895,Transfer Family,2025-04-04,7.2053
359716425895,EC2 Container Registry (ECR),2025-04-04,5.1787
359716425895,CloudWatch,2025-04-04,2.0173
359716425895,SES,2025-04-04,1.3985
359716425895,Secrets Manager,2025-04-04,1.2604
359716425895,DynamoDB,2025-04-04,0.2344
359716425895,WAF,2025-04-04,0.2
359716425895,Elastic File System,2025-04-04,0.1687
359716425895,Key Management Service,2025-04-04,0.1104
359716425895,Service Catalog,2025-04-04,0.0105
359716425895,Bedrock,2025-04-04,0.0
359716425895,Cost Explorer,2025-04-04,0.07
359716425895,Backup,2025-04-04,0.0642
359716425895,Route 53,2025-04-04,0.0249
359716425895,Relational Database Service,2025-04-04,0.0259
359716425895,Glue,2025-04-04,0.0
359716425895,CloudFront,2025-04-04,0.0012
359716425895,CloudWatch Events,2025-04-04,0.0004
359716425895,Lambda,2025-04-04,0.0003
359716425895,SNS,2025-04-04,0.0004
359716425895,API Gateway,2025-04-04,0.0001
359716425895,SQS,2025-04-04,0.0
359716425895,Glacier,2025-04-04,0.0
359716425895,ElastiCache,2025-04-04,0.0
359716425895,Simple Workflow Service,2025-04-04,0.0
359716425895,Step Functions,2025-04-04,0.0
359716425895,CloudTrail,2025-04-04,0.0
359716425895,QuickSight,2025-04-04,0.0
359716425895,CloudFormation,2025-04-04,0.0
359716425895,EC2-Other,2025-04-05,942.3236
359716425895,EC2-Instances,2025-04-05,601.9286
359716425895,S3,2025-04-05,146.0769
359716425895,Elastic Load Balancing,2025-04-05,98.4408
359716425895,Elastic MapReduce,2025-04-05,6.3079
359716425895,VPC,2025-04-05,16.4152
359716425895,Elastic Container Service for Kubernetes,2025-04-05,12.0
359716425895,Athena,2025-04-05,2.682
359716425895,Transfer Family,2025-04-05,7.2053
359716425895,EC2 Container Registry (ECR),2025-04-05,5.1706
359716425895,CloudWatch,2025-04-05,1.8719
359716425895,SES,2025-04-05,1.3748
359716425895,Secrets Manager,2025-04-05,1.2601
359716425895,DynamoDB,2025-04-05,0.2344
359716425895,WAF,2025-04-05,0.2
359716425895,Elastic File System,2025-04-05,0.1696
359716425895,Key Management Service,2025-04-05,0.1062
359716425895,Service Catalog,2025-04-05,0.0091
359716425895,Bedrock,2025-04-05,0.0
359716425895,Cost Explorer,2025-04-05,0.05
359716425895,Backup,2025-04-05,0.0642
359716425895,Route 53,2025-04-05,0.0159
359716425895,Relational Database Service,2025-04-05,0.0259
359716425895,Glue,2025-04-05,0.0
359716425895,CloudFront,2025-04-05,0.0015
359716425895,CloudWatch Events,2025-04-05,0.0002
359716425895,Lambda,2025-04-05,0.0003
359716425895,SNS,2025-04-05,0.0003
359716425895,API Gateway,2025-04-05,0.0001
359716425895,SQS,2025-04-05,0.0
359716425895,Glacier,2025-04-05,0.0
359716425895,ElastiCache,2025-04-05,0.0
359716425895,Simple Workflow Service,2025-04-05,0.0
359716425895,Step Functions,2025-04-05,0.0
359716425895,CloudTrail,2025-04-05,0.0
359716425895,QuickSight,2025-04-05,0.0
359716425895,CloudFormation,2025-04-05,0.0
359716425895,EC2-Other,2025-04-06,943.1323
359716425895,EC2-Instances,2025-04-06,592.9051
359716425895,S3,2025-04-06,144.3114
359716425895,Elastic Load Balancing,2025-04-06,98.2861
359716425895,Elastic MapReduce,2025-04-06,5.7657
359716425895,VPC,2025-04-06,16.3301
359716425895,Elastic Container Service for Kubernetes,2025-04-06,12.0
359716425895,Athena,2025-04-06,0.9604
359716425895,Transfer Family,2025-04-06,7.203
359716425895,EC2 Container Registry (ECR),2025-04-06,5.1692
359716425895,CloudWatch,2025-04-06,1.8749
359716425895,SES,2025-04-06,1.4054
359716425895,Secrets Manager,2025-04-06,1.2604
359716425895,DynamoDB,2025-04-06,0.2344
359716425895,WAF,2025-04-06,0.2
359716425895,Elastic File System,2025-04-06,0.1654
359716425895,Key Management Service,2025-04-06,0.111
359716425895,Service Catalog,2025-04-06,0.0105
359716425895,Bedrock,2025-04-06,0.0443
359716425895,Cost Explorer,2025-04-06,0.07
359716425895,Backup,2025-04-06,0.0642
359716425895,Route 53,2025-04-06,0.024
359716425895,Relational Database Service,2025-04-06,0.0259
359716425895,Glue,2025-04-06,0.0
359716425895,CloudFront,2025-04-06,0.0033
359716425895,CloudWatch Events,2025-04-06,0.0001
359716425895,Lambda,2025-04-06,0.0003
359716425895,SNS,2025-04-06,0.0003
359716425895,API Gateway,2025-04-06,0.0001
359716425895,SQS,2025-04-06,0.0
359716425895,Glacier,2025-04-06,0.0
359716425895,ElastiCache,2025-04-06,0.0
359716425895,Simple Workflow Service,2025-04-06,0.0
359716425895,Step Functions,2025-04-06,0.0
359716425895,CloudTrail,2025-04-06,0.0
359716425895,QuickSight,2025-04-06,0.0
359716425895,CloudFormation,2025-04-06,0.0
359716425895,EC2-Other,2025-04-07,940.806
359716425895,EC2-Instances,2025-04-07,653.9081
359716425895,S3,2025-04-07,158.5703
359716425895,Elastic Load Balancing,2025-04-07,96.0257
359716425895,Elastic MapReduce,2025-04-07,9.678
359716425895,VPC,2025-04-07,16.3022
359716425895,Elastic Container Service for Kubernetes,2025-04-07,12.0
359716425895,Athena,2025-04-07,9.833
359716425895,Transfer Family,2025-04-07,7.2076
359716425895,EC2 Container Registry (ECR),2025-04-07,5.1708
359716425895,CloudWatch,2025-04-07,2.0363
359716425895,SES,2025-04-07,1.3402
359716425895,Secrets Manager,2025-04-07,1.2601
359716425895,DynamoDB,2025-04-07,0.2344
359716425895,WAF,2025-04-07,0.2
359716425895,Elastic File System,2025-04-07,0.1654
359716425895,Key Management Service,2025-04-07,0.1112
359716425895,Service Catalog,2025-04-07,0.0112
359716425895,Bedrock,2025-04-07,0.2011
359716425895,Cost Explorer,2025-04-07,0.08
359716425895,Backup,2025-04-07,0.0642
359716425895,Route 53,2025-04-07,0.0192
359716425895,Relational Database Service,2025-04-07,0.0259
359716425895,Glue,2025-04-07,0.0305
359716425895,CloudFront,2025-04-07,0.0254
359716425895,CloudWatch Events,2025-04-07,0.0005
359716425895,Lambda,2025-04-07,0.0004
359716425895,SNS,2025-04-07,0.0004
359716425895,API Gateway,2025-04-07,0.0001
359716425895,SQS,2025-04-07,0.0
359716425895,Glacier,2025-04-07,0.0
359716425895,ElastiCache,2025-04-07,0.0
359716425895,Simple Workflow Service,2025-04-07,0.0
359716425895,Step Functions,2025-04-07,0.0
359716425895,CloudTrail,2025-04-07,0.0
359716425895,QuickSight,2025-04-07,0.0
359716425895,CloudFormation,2025-04-07,0.0
359716425895,EC2-Other,2025-04-08,964.6622
359716425895,EC2-Instances,2025-04-08,661.3612
359716425895,S3,2025-04-08,171.059
359716425895,Elastic Load Balancing,2025-04-08,96.5296
359716425895,Elastic MapReduce,2025-04-08,11.2014
359716425895,VPC,2025-04-08,16.1952
359716425895,Elastic Container Service for Kubernetes,2025-04-08,12.0
359716425895,Athena,2025-04-08,14.5257
359716425895,Transfer Family,2025-04-08,7.2052
359716425895,EC2 Container Registry (ECR),2025-04-08,5.1993
359716425895,CloudWatch,2025-04-08,2.0198
359716425895,SES,2025-04-08,1.3313
359716425895,Secrets Manager,2025-04-08,1.2079
359716425895,DynamoDB,2025-04-08,0.2344
359716425895,WAF,2025-04-08,0.2167
359716425895,Elastic File System,2025-04-08,0.1654
359716425895,Key Management Service,2025-04-08,0.1115
359716425895,Service Catalog,2025-04-08,0.2023
359716425895,Bedrock,2025-04-08,0.0
359716425895,Cost Explorer,2025-04-08,0.21
359716425895,Backup,2025-04-08,0.0643
359716425895,Route 53,2025-04-08,0.0247
359716425895,Relational Database Service,2025-04-08,0.0259
359716425895,Glue,2025-04-08,0.0305
359716425895,CloudFront,2025-04-08,0.026
359716425895,CloudWatch Events,2025-04-08,0.0005
359716425895,Lambda,2025-04-08,0.0004
359716425895,SNS,2025-04-08,0.0004
359716425895,API Gateway,2025-04-08,0.0001
359716425895,SQS,2025-04-08,0.0
359716425895,Glacier,2025-04-08,0.0
359716425895,ElastiCache,2025-04-08,0.0
359716425895,Simple Workflow Service,2025-04-08,0.0
359716425895,Step Functions,2025-04-08,0.0
359716425895,CloudTrail,2025-04-08,0.0
359716425895,QuickSight,2025-04-08,0.0
359716425895,CloudFormation,2025-04-08,0.0
359716425895,EC2-Other,2025-04-09,972.2586
359716425895,EC2-Instances,2025-04-09,676.0542
359716425895,S3,2025-04-09,163.1861
359716425895,Elastic Load Balancing,2025-04-09,98.675
359716425895,Elastic MapReduce,2025-04-09,15.0196
359716425895,VPC,2025-04-09,16.3971
359716425895,Elastic Container Service for Kubernetes,2025-04-09,12.0
359716425895,Athena,2025-04-09,7.8539
359716425895,Transfer Family,2025-04-09,7.2053
359716425895,EC2 Container Registry (ECR),2025-04-09,5.1992
359716425895,CloudWatch,2025-04-09,2.0307
359716425895,SES,2025-04-09,1.4272
359716425895,Secrets Manager,2025-04-09,1.2079
359716425895,DynamoDB,2025-04-09,0.2344
359716425895,WAF,2025-04-09,0.2
359716425895,Elastic File System,2025-04-09,0.1654
359716425895,Key Management Service,2025-04-09,0.1103
359716425895,Service Catalog,2025-04-09,0.119
359716425895,Bedrock,2025-04-09,0.0
359716425895,Cost Explorer,2025-04-09,0.12
359716425895,Backup,2025-04-09,0.0643
359716425895,Route 53,2025-04-09,0.0112
359716425895,Relational Database Service,2025-04-09,0.0259
359716425895,Glue,2025-04-09,0.0305
359716425895,CloudFront,2025-04-09,0.0035
359716425895,CloudWatch Events,2025-04-09,0.0005
359716425895,Lambda,2025-04-09,0.0004
359716425895,SNS,2025-04-09,0.0004
359716425895,API Gateway,2025-04-09,0.0001
359716425895,SQS,2025-04-09,0.0
359716425895,Glacier,2025-04-09,0.0
359716425895,ElastiCache,2025-04-09,0.0
359716425895,Simple Workflow Service,2025-04-09,0.0
359716425895,Step Functions,2025-04-09,0.0
359716425895,CloudTrail,2025-04-09,0.0
359716425895,QuickSight,2025-04-09,0.0
359716425895,CloudFormation,2025-04-09,0.0
359716425895,EC2-Other,2025-04-10,979.1316
359716425895,EC2-Instances,2025-04-10,664.0843
359716425895,S3,2025-04-10,167.5762
359716425895,Elastic Load Balancing,2025-04-10,97.0001
359716425895,Elastic MapReduce,2025-04-10,19.3289
359716425895,VPC,2025-04-10,16.3168
359716425895,Elastic Container Service for Kubernetes,2025-04-10,12.0
359716425895,Athena,2025-04-10,10.3413
359716425895,Transfer Family,2025-04-10,7.2052
359716425895,EC2 Container Registry (ECR),2025-04-10,5.2079
359716425895,CloudWatch,2025-04-10,2.0369
359716425895,SES,2025-04-10,1.4533
359716425895,Secrets Manager,2025-04-10,1.2581
359716425895,DynamoDB,2025-04-10,0.2344
359716425895,WAF,2025-04-10,0.2
359716425895,Elastic File System,2025-04-10,0.1655
359716425895,Key Management Service,2025-04-10,0.1113
359716425895,Service Catalog,2025-04-10,0.1428
359716425895,Bedrock,2025-04-10,0.0
359716425895,Cost Explorer,2025-04-10,0.06
359716425895,Backup,2025-04-10,0.0621
359716425895,Route 53,2025-04-10,0.0116
359716425895,Relational Database Service,2025-04-10,0.0259
359716425895,Glue,2025-04-10,0.0305
359716425895,CloudFront,2025-04-10,0.0049
359716425895,CloudWatch Events,2025-04-10,0.0005
359716425895,Lambda,2025-04-10,0.0005
359716425895,SNS,2025-04-10,0.0004
359716425895,API Gateway,2025-04-10,0.0001
