"Service","EC2-Other($)","EC2-Instances($)","Elastic Load Balancing($)","S3($)","Elastic MapReduce($)","Elastic Container Service for Kubernetes($)","Managed Streaming for Apache Kafka($)","VPC($)","Route 53($)","EC2 Container Registry (ECR)($)","GuardDuty($)","CloudWatch($)","QuickSight($)","Key Management Service($)","Cost Explorer($)","Service Catalog($)","API Gateway($)","Secrets Manager($)","SNS($)","Lambda($)","DynamoDB($)","Glacier($)","Step Functions($)","SQS($)","Simple Workflow Service($)","CloudShell($)","CloudTrail($)","Glue($)","CloudWatch Events($)","X-Ray($)","CloudFormation($)","Total costs($)"
"2024-11-02","1067.7871758708","660.7378737141","46.0305619617","62.5385856414","22.9563619188","19.2","16.6290040618","17.0594118427","12.882904","13.3555260432","55.7183712269","4.8219050888","1.6000000128","0.3000000024","0.09","0","0.0015280213","0.00144","0.0000224459","0.0000160106","0.0000015675","0.0000026316","0.0000005004","0.0000005474","0.0000005238","","0","0","0","","","2001.7106936339"
"2024-11-03","1071.3679131624","655.0874831154","38.5341495288","62.3672784553","21.8246793204","19.2","16.6366774849","17.0603198665","12.8624964","13.3555260432","55.0564353301","5.1996770116","1.6000000128","0.3000000024","0.09","0","0.0014753324","0.00144","0.0000327115","0.0000147254","0.0000018525","0.0000025719","0.0000004426","0.0000004186","0.0000005238","","0","0","0","","","1990.5456043125"
"2024-11-04","1101.1777729772","663.1940323666","55.6714100121","62.6863583472","26.1007982796","19.2","16.5722890798","17.1050578452","12.9038948","13.3737522769","57.0994962076","5.3316749701","1.6000000128","0.3000000024","0.09","0","0.001506946","0.00126","0.0000283202","0.0000154483","0.0000019951","0.0000026167","0.0000004904","0.0000004508","0.0000005239","","0","0","0","","","2052.4093539689"
"2024-11-05","1104.6684076473","658.7617963417","63.0387824222","62.986669489","25.7910134904","19.2","16.6166580662","17.1577398728","12.9272736","13.3924531748","57.6524640032","5.4117571624","1.6000000128","0.3048690024","0.09","0","0.0015420746","0.00135","0.0000222068","0.0000140434","0.0000016388","0.0000025051","0.0000004482","0.0000004508","0.0000003784","","0","0","0","","","2059.6028180313"
"2024-11-06","1090.8769974472","650.2245933771","67.3658281023","63.4218646295","19.6277083644","19.2","16.678920029","17.10984015","12.8853468","13.4168489129","57.2228646564","5.3116753522","1.6000000128","0.3111540024","0.11","0","0.0015631496","0.00117","0.0000290858","0.0000153302","0.0000017814","0.0000023792","0.0000004283","0.0000004508","0.0000004656","","0","0","0","","","2035.3664249071"
"2024-11-07","1068.1513878301","655.7389760266","70.0886932874","63.5435347176","26.077144758","19.2","16.5951935497","17.0914734813","12.9153852","13.4425258679","26.4339554516","5.2742753005","1.6000000128","0.3074790024","0.09","0","0.0016474544","0.00135","0.00003178","0.0000108032","0.0000016388","0.0000024382","0.0000004942","0.0000005796","0.0000005239","","0","0","0","","","1996.5530701982"
"2024-11-08","1053.5813803174","642.8610023508","68.7480547461","63.586103332","25.2334448484","19.2","16.5763769901","17.0779698848","13.0111772","13.4784227596","","5.3163682354","1.6000000128","0.3012420024","0.09","0","0.0015315355","0.0018","0.00003285","0.0000176143","0.0000016389","0.0000025061","0.0000005295","0.000000644","0.0000006116","","0","0","0","","0","1940.6649306097"
"2024-11-09","1078.428848749","632.7014213109","71.6161703229","63.6319026628","21.9581025564","19.2","16.5134747676","17.0559976961","12.891028","13.4848968384","","5.3172451217","1.6000000128","0.3012240024","0.09","0","0.0015139706","0.00189","0.0000227631","0.0000123457","0.00000171","0.0000024611","0.0000005774","0.0000005152","0.0000005239","","0","0","0","","","1954.793756908"
"2024-11-10","1057.8453259421","628.9799359951","55.4351388264","63.4429458957","20.0801774532","19.2","16.4828157261","17.0541901724","12.839414","13.4848968384","","5.278864647","1.6000000128","0.2887270023","0.09","0","0.0014226425","0.0018","0.0000208367","0.0000172162","0.0000017813","0.0000025841","0.0000006182","0.0000007084","0.0000006406","","0","0","0","","","1912.1056995395"
"2024-11-11","1020.4536846309","627.99110465","75.4454598001","63.7854713041","20.1525775704","19.2","16.4848771681","17.0890540187","12.9121228","13.4870238109","","5.3053177674","1.6000000128","0.3075990024","0.09","0","0.0015350498","0.00135","0.0000220797","0.0000112791","0.0000017813","0.0000024951","0.0000004221","0.000000322","0.0000004949","","0","0","0","","","1894.3072164598"
"2024-11-12","1029.797687642","627.9249477619","73.49131774","63.936920063","19.759271412","19.2","16.5956345812","17.1282032108","12.874152","13.5599369097","","5.5559542818","1.6000000128","0.3135480024","0.09","0","0.0015912511","0.00117","0.0000237333","0.0000175385","0.0000016388","0.0000025261","0.0000003328","0.0000004508","0.0000004365","","0","0","0","","","1901.8303815255"
"2024-11-13","994.5193364182","634.9836541179","70.6918785603","63.9265324672","19.7725612464","19.2","16.4079443408","17.1059366634","12.8942444","13.645850056","","5.5705968618","1.6000000128","0.3129300024","0.1","0","0.0015772","0.00144","0.0000185092","0.0000117178","0.0000018525","0.000002522","0.0000003524","0.000000322","0.0000003783","","0","0","0","","","1870.7345180014"
"2024-11-14","997.8342628875","627.664499611","70.9068881729","63.9645910612","18.4558482156","19.2","16.3751272682","17.0656671659","12.9210418875","13.7228709649","","5.7112867581","1.6000000128","0.3129750024","0.09","0","0.0016017908","0.00126","0.0000208662","0.0000168096","0.0000016388","0.0000025352","0.0000003901","0.0000004253","0.0000004074","","0","0","0","","","1865.8279638714"
"2024-11-15","1049.6619232824","638.4579108965","63.730209574","63.9880598264","19.7079112044","19.2","16.3780192272","16.8496645669","12.89293336","13.7581435236","","5.6688846277","1.6000000128","0.3096570024","0.09","0","0.0015631514","0.00126","0.0000203396","0.0000116795","0.0000016389","0.0000025715","0.0000004131","0.000000483","0.0000004074","","0","0","0","","","1922.2961777887"
"2024-11-16","986.6397968913","638.6141878147","65.9580997769","64.0479175441","19.3792312752","19.2","16.374743155","16.8149076899","12.9008612","13.7579096328","","5.5154643085","1.6000000128","0.3128910024","0.09","0","0.0015280245","0.00117","0.0000188695","0.0000168226","0.0000017813","0.0000025714","0.0000003935","0.0000003864","0.0000004074","","0","0","0","","","1861.2087495602"
"2024-11-17","961.6922862522","637.7384873506","49.0436003745","64.0138098599","19.7774097876","19.2","16.3678959573","16.8188189211","12.8035556","13.7579096328","","5.4828247548","1.6000000128","0.3128880024","0.09","0","0.0014612808","0.00108","0.0000183321","0.0000121757","0.0000017101","0.0000026176","0.0000004405","0.0000005152","0.0000004365","","0","0","0","","","1818.7020640145"
"2024-11-18","1013.645242549","639.0469195617","64.9364135632","64.2661564643","23.7650568444","19.2","16.3756971835","16.8861386102","12.888528","13.7877836708","","5.6491507009","1.6000000128","0.3131280024","0.14","0","0.0015561226","0.00126","0.0000198037","0.000016552","0.0000028501","0.000002616","0.0000004367","0.0000004508","0.0000004074","","0","0","0","","","1892.5030744025"
"2024-11-19","1037.7633505076","629.5485110188","63.6793240958","64.2853572864","20.563936134","19.2","16.341717315","16.8645268175","12.8821668","13.8251064073","","5.7283091457","1.6000000128","0.3128130024","1.41","0","0.0015807132","0.00144","0.0000146173","0.0000131657","0.0000021376","0.0000025727","0.0000004539","0.0000003542","0.0000003783","","0","0","0","","","1904.0081729362"
"2024-11-20","972.6629937235","628.1489433921","62.2940048153","64.2621395027","20.2771717788","19.2","16.3400008367","16.8362604214","12.848442","13.8439521184","","5.7693084099","1.6000000128","0.3129750024","0.09","0","0.0015490993","0.00135","0.0000208864","0.0000168086","0.0000019239","0.0000024828","0.0000003571","0.0000003864","0.0000003783","","0","0","0","","","1834.4891343368"
"2024-11-21","963.1334307585","617.8856192754","63.4005408846","63.7856039118","22.1262207048","19.2","16.3410467149","16.902341355","12.8705304","13.8723957189","","6.0211674513","1.6000000128","0.3130710024","0.1","0","0.00158774","0.00099","0.0000297247","0.0000131088","0.0000021376","0.0000025501","0.0000003926","0.0000003542","0.0000003492","","0","0","0","","","1817.5545945476"
"2024-11-22","1004.6466003687","617.555717953","60.7462005812","61.8562748632","20.55524415","19.2","16.3452175286","16.8520971124","12.8737772","13.8941659488","","5.8172118495","1.6000000128","0.3125580024","0.09","0","0.0015491003","0.00144","0.0000189126","0.000015828","0.0000020664","0.0000026604","0.0000003492","0.0000003864","0.0000003201","","0","0","0","","","1852.348095194"
"2024-11-23","951.6805160077","613.7491379257","60.5387343089","61.8975876614","19.0543395228","19.2","16.3464165911","16.8230551631","12.8301416","13.8941659488","","5.6534357219","1.6000000128","0.3132990024","0.09","0","0.0014928963","0.00117","0.00001427","0.0000135617","0.00000171","0.0000026609","0.0000003817","0.0000003864","0.0000004365","","0","0","0","","","1793.6735257701"
"2024-11-24","885.5479811469","613.3276517244","50.869432445","61.8426354926","19.1573249496","19.2","16.341667805","16.8192784976","12.794948","13.8941659488","","6.5201048899","1.6000000128","0.3128940024","0.09","0","0.0014015662","0.0009","0.0000138857","0.0000149449","0.0000018525","0.0000025943","0.0000003601","0.0000003864","0.0000004656","","0","0","0","","","1718.3204209707"
"2024-11-25","935.3958735481","622.9119090295","62.82897654","61.9778934726","19.5505068312","19.2","16.3400731342","16.9287136438","12.8344748","13.9027951139","","6.4307330361","1.6000000128","0.3127140024","0.11","0","0.0014893836","0.00126","0.0000213915","0.000014809","0.0000022802","0.0000025716","0.0000003521","0.0000004508","0.0000003201","","0","0","0","","","1790.3274547235"
"2024-11-26","944.2828665582","611.1551067857","65.2881235936","62.1504434586","20.9366072496","19.2","16.4085848932","16.8836749215","12.8888184","13.9541493004","","6.3892452676","1.6000000128","0.3130110024","0.09","0","0.0015701753","0.00108","0.0000137045","0.0000137611","0.0000022801","0.0000025124","0.0000003628","0.0000003542","0.0000003492","","0","0","0","","","1791.5433149432"
"2024-11-27","854.2134174543","510.2505425969","62.1711871107","62.2529459439","21.257464086","19.2","16.4676761639","17.0508674167","12.8840964","14.0525657348","","6.9448332044","1.6000000128","0.3129480024","0.12","0","0.0016298931","0.00099","0.0000169965","0.0000157748","0.0000027788","0.0000024975","0.0000003323","0.0000003542","0.0000003201","","0","0","0","","","1598.7812030741"
"2024-11-28","826.4690186698","461.6101481155","63.9555707293","62.30137044","19.491069864","19.2","16.5215367145","16.9467489003","12.8679532","14.0800650236","","6.5222984196","1.6000000128","0.3128190024","0.09","0","0.0016228671","0.00108","0.0000195862","0.0000138273","0.0000017101","0.0000025712","0.0000003489","0.0000003542","0.0000003201","","0","0","0","","","1521.9713406769"
"2024-11-29","840.0797312745","460.4967974899","65.1447022782","62.3768437351","22.2903412176","19.2","16.6152345206","16.9615419497","12.932226","14.1222644826","","6.7583360019","1.6000000128","0.3128520024","0.12","0","0.0015724234","0.00099","0.0000263503","0.0000160728","0.0000018526","0.0000024615","0.0000003463","0.0000003542","0.0000003492","","0","0","0","","","1539.0134811756"
"2024-11-30","842.4616667206","453.9441362081","63.5910281857","62.5266174591","19.742334528","19.2","16.5452216827","16.9320582467","13.0178916","14.1488708952","","6.4170114413","1.6000000128","0.3127590024","0.12","0","0.0016426218","0.00099","0.0000195004","0.0000135232","0.0000016388","0.0000025721","0.0000003327","0.0000003542","0.0000003201","","0","0","0","","","1530.5622668459"
"2024-12-01","811.0125621757","445.5638419803","35.0939035607","62.4453636056","21.8176214664","19.2","16.4520029432","16.9325513308","19.3570824","13.6924556784","","2.0233467969","1.548387072","0.290322576","0.12","0","0.0014191292","0.00108","0.000018345","0.0000147496","0.0000016388","0.000002573","0.0000003491","0.0000003542","0.0000003492","","0","0","0","","","1465.5519790741"
"2024-12-02","817.5830766248","436.2177883396","45.7343937029","62.7275151492","22.1385763932","19.2","16.4292996576","16.9266071901","12.8910168","13.6993583509","","5.5349241664","1.548387072","0.290322576","0.16","0","0.0014261529","0.00099","0.0000186192","0.000015271","0.0000016388","0.0000024608","0.0000003331","0.0000003542","0.0000003492","","0","0","0","","","1471.0837212019"
"2024-12-03","824.1897820299","445.742849065","55.4745219189","62.9820668122","23.2523162916","19.2","16.4866109111","16.8454072448","12.8795756","13.7396227302","","5.9212398979","1.548387072","0.290322576","0.13","0","0.0015280229","0.00099","0.0000203373","0.0000136403","0.0000017101","0.000002528","0.0000003327","0.0000003542","0.000000291","","0","0","0","","","1498.6852593661"
"2024-12-04","822.6158681857","442.1556015019","57.6072122344","63.0424289797","19.192486944","19.2","16.539106029","17.0997781385","12.881504","13.7861512598","","6.408337607","1.548387072","0.291138576","0.12","0","0.0015385622","0.00099","0.0000240591","0.0000152242","0.0000016388","0.0000025059","0.0000003494","0.000000322","0.0000003492","","0","0","0","","","1492.4905735388"
"2024-12-05","833.0372996874","471.0138771089","62.2184809116","63.143577096","20.48324346","19.2","16.6105058076","16.8524171337","12.8841016","13.8196671645","","6.5619944938","1.548387072","0.299718576","0.13","0","0.0016298901","0.0009","0.0000303227","0.0000153501","0.0000015675","0.0000025495","0.000000346","0.0000003864","0.0000003201","","0","0","0","","","1537.8058508439"
"2024-12-06","839.77757062","505.4707366233","65.7536341201","63.6782059701","20.0335754172","19.2","16.5642236619","16.8555542108","12.8802984","13.8414702002","","6.4057517225","1.548387072","0.303090576","0.11","0","0.0016263753","0.00108","0.0000309644","0.0000133313","0.0000018526","0.0000025028","0.0000003191","0.000000322","0.0000003201","","0","0","0","","","1582.4252545817"
"2024-12-07","837.8318633027","511.0274148327","64.7695767675","63.6734701293","20.93110947","19.2","16.4944694797","16.8138220998","12.969412","13.853846664","","6.3765931168","1.548387072","0.302967576","0.12","0","0.0016193524","0.00081","0.0000318451","0.0000150809","0.0000019238","0.0000024179","0.0000003328","0.000000322","0.000000291","","0","0","0","","","1585.9154140764"
"2024-12-08","830.859844139","501.9467555257","50.5420547461","63.5379332964","19.4442252396","19.2","16.5146821311","16.8123631448","12.7860916","13.853846664","","6.3013802942","1.548387072","0.303090576","0.12","0","0.0014964045","0.00099","0.000028712","0.0000140622","0.0000018525","0.0000024605","0.0000003327","0.000000322","0.0000003201","","0","0","0","","","1553.7731888954"
"2024-12-09","857.1462368914","501.1835493938","67.688437933","63.863247687","20.0530371108","19.2","16.4662972954","16.8912958847","12.872074","13.8781886095","","6.5364927455","1.548387072","0.303891576","0.17","0","0.0016439416","0.00171","0.0000263669","0.0000151748","0.0000017814","0.0000025271","0.0000005912","0.0000006118","0.0000005531","","0","0","0","","0","1597.804537747"
"2024-12-10","850.556110368","480.81802975","65.3344711209","64.153288816","15.8158570612","19.2","16.5384774125","16.9202825023","12.89204","13.9497812404","","6.8449008079","1.548387072","0.304845576","0.14","0","0.001591251","0.00216","0.0000258035","0.0000141877","0.0000025651","0.0000025586","0.0000006353","0.0000007084","0.0000006694","0.0000001911","0","0","0","","","1565.0202702973"
"2024-12-11","849.9998144554","489.5159446707","67.9132786718","64.1246977544","18.1981644716","19.2","16.5558840142","16.8873834359","12.9042609563","14.0145387378","","6.9600365675","1.548387072","0.303750576","0.16","0","0.00152802","0.00126","0.0000283862","0.0000161416","0.0000024226","0.000002802","0.0000004237","0.0000003864","0.0000004075","","0","0","0","","","1578.2889803736"
"2024-12-12","846.4064330635","487.4558320633","67.4449375214","64.1030351051","18.3755833824","19.2","16.43895526","17.4976007473","12.8872215438","14.0573487001","","7.4821333516","1.548387072","0.303333576","0.13","0","0.0015420739","0.00108","0.0000271142","0.0000136411","0.0000042751","0.0000026604","0.0000003633","0.0000003864","0.0000003783","","0","0","0","","","1573.3334722792"
"2024-12-13","835.7004181728","477.4288501034","66.212252159","64.1158902678","14.5414154112","19.2","16.4356799403","17.1620271403","12.9182604","14.0785323747","","7.2152247525","1.548387072","0.303078576","0.13","0","0.001506947","0.00099","0.0000231788","0.0000159514","0.0000015675","0.0000027774","0.000000333","0.0000003542","0.0000003201","","0","0","0","","","1546.9925577994"
"2024-12-14","830.7759422861","471.5949667814","64.4535265143","64.1282725419","15.1267471752","19.2","16.4559254104","16.9141942151","12.8772132","14.0804057208","","7.2386058542","1.548387072","0.303087576","0.12","0","0.0014964065","0.00108","0.0000192623","0.0000137203","0.0000017813","0.0000027002","0.0000003632","0.000000322","0.0000003492","","0","0","0","","","1534.8198892524"
"2024-12-15","828.1978446745","467.6406047118","46.8232483928","64.085485143","14.1491201316","19.2","16.4579790045","16.923063465","12.776976","14.0804057208","","7.2283723435","1.548387072","0.303078576","0.15","0","0.0014683066","0.00099","0.000022792","0.0000161679","0.0000015675","0.0000026768","0.0000003462","0.0000003542","0.0000003201","","0","0","0","","","1509.5670677668"
"2024-12-16","851.4383219836","473.7105568053","65.5841495599","64.5998356787","15.3442661628","19.2","16.4338331447","16.9574272671","12.866302","14.0863869272","","7.2372144746","1.548387072","0.303267576","0.13","0","0.0021673357","0.00099","0.000021076","0.000013346","0.000001995","0.0000027578","0.0000003327","0.0000003542","0.0000003492","","0","0","0","","","1559.4431461985"
"2024-12-17","838.7246227576","453.9422931264","64.5288933148","64.4251412134","12.0380309376","19.2","16.4612466869","16.9595098558","12.8978548","14.1346757025","","7.1898605822","1.548387072","0.299439576","0.15","0","0.0016369153","0.00099","0.0000157039","0.0000153962","0.0000017814","0.000002638","0.0000003329","0.0000003542","0.0000003201","","0","0","0","","","1522.5026190672"
"2024-12-18","830.6165437933","447.4830189058","58.7934152919","64.4326564987","14.4987871116","19.2","16.4975206909","16.8671303927","12.9536536","14.1643144665","","7.2906207967","1.548387072","0.302961576","0.13","0","0.001605303","0.0009","0.0000121621","0.000014149","0.0000017814","0.0000027402","0.0000003326","0.0000003542","0.000000291","","0","0","0","","","1504.7815473096"
"2024-12-19","827.7074317282","447.5407071823","61.1145928299","64.5841368077","14.833526064","19.2","16.5197369605","16.8403714886","12.961022","14.1711069023","","7.3417579616","1.548387072","0.303165576","0.13","0","0.0015842262","0.00099","0.0000196385","0.0000144807","0.0000015676","0.000002649","0.0000003323","0.000000322","0.0000003201","","0","0","0","","","1504.7985561095"
"2024-12-20","832.5575576853","452.7152011983","61.0633866406","64.5957416688","14.3629182684","19.2","16.5043818188","16.84522914","12.94782","14.1750018696","","7.3504291141","1.548387072","0.31505835","0.13","0","0.0015490989","0.0009","0.0000229802","0.0000148583","0.0000017813","0.0000026165","0.0000003024","0.0000003998","0.000000291","","0","0","0","","","1514.3136051543"
"2024-12-21","821.3313723756","455.6709797577","61.6641571237","63.6784385678","14.2029184272","19.2","16.5053169828","16.8236060596","12.9235756","14.1750018696","","7.3062123472","1.548387072","0.33521364","0.12","0","0.0015315361","0.00108","0.0000247521","0.0000148491","0.0000016388","0.0000026388","0.0000003462","0.000000322","0.0000003201","","0","0","0","","","1505.4878362264"
"2024-12-22","836.8001535778","459.1809020675","43.321716823","61.9974344644","15.755383362","19.2","16.4978366232","16.8317323891","12.8557","14.1750018696","","7.2471500437","1.548387072","0.33533664","0.12","0","0.001520998","0.0009","0.0000222879","0.0000148036","0.0000015675","0.000002528","0.0000003025","0.000000322","0.0000003492","","0","0","0","","","1505.869198091"
"2024-12-23","830.0641837489","450.7543684193","62.4606110525","62.2685033286","14.4695025132","19.2","16.5018791334","17.007783465","12.9293784","14.2102722784","","7.3599947484","1.548387072","0.33536664","0.15","0","0.0016088152","0.00108","0.0000176598","0.0000153551","0.0000016388","0.0000026383","0.0000003189","0.0000003864","0.0000003201","","0","0","0","","","1509.2629579323"
"2024-12-24","823.5161225236","457.5840052497","63.6122456185","62.350978956","14.8620262044","19.2","16.4927171718","17.0978833324","12.955672","14.2443881793","","7.4358298371","1.548387072","0.33523764","0.15","0","0.0015596372","0.0009","0.000012312","0.000014668","0.0000020663","0.0000026686","0.0000003461","0.0000003542","0.0000003201","","0","0","0","","","1511.3879861573"
"2024-12-25","831.464911051","456.474856285","56.9060922701","62.3316741259","14.7043816656","19.2","16.4885153635","17.113337274","12.9019316","14.281192322","","7.4376031581","1.548387072","0.33541164","0.12","0","0.0015701759","0.00108","0.0000153066","0.0000153237","0.0000033488","0.0000027644","0.0000003163","0.0000003542","0.000000291","","0","0","0","","","1511.3109817081"
"2024-12-26","833.6527058517","458.24887873","63.033220439","62.5260142714","15.4434721032","19.2","16.4484175908","17.0860555913","12.9100192","14.3214540038","","7.5421062609","1.548387072","0.33541164","0.14","0","0.0016650192","0.0009","0.000015239","0.0000134602","0.0000022088","0.0000027056","0.0000003329","0.0000003542","0.0000003492","","0","0","0","","","1522.4387424232"
"2024-12-27","829.7656717061","459.3398311536","60.2210207901","62.4387767814","15.746314518","19.2","16.373458488","17.0771335762","12.9304028","14.3715553135","","7.442198164","1.548387072","0.33526464","0.13","0","0.001580712","0.0009","0.0000112942","0.0000155377","0.0000028501","0.0000025991","0.0000003028","0.000000322","0.0000002619","","0","0","0","","","1516.9225288827"
"2024-12-28","817.6134201394","456.3421925332","62.5374066939","62.4544697138","15.7162494984","19.2","16.3398926969","17.0550818475","12.8713912","14.3796641217","","7.7573437624","1.548387072","0.33521064","0.12","0","0.0015034347","0.0009","0.0000126847","0.0000142233","0.0000015675","0.0000026774","0.0000003464","0.0000002898","0.0000003201","","0","0","0","","","1504.2731454631"
"2024-12-29","816.4107304948","455.2734335758","56.6671783387","62.508458181","14.484695382","19.2","16.4024362188","17.0572686978","12.8497228","14.3865362064","","7.4476369668","1.548387072","0.33523464","0.12","0","0.0015280222","0.0009","0.0000177905","0.0000151019","0.0000021375","0.0000025719","0.0000003027","0.000000322","0.0000003201","","0","0","0","","","1494.6941851429"
"2024-12-30","831.9168462263","458.252371202","62.5502562043","62.6930103488","16.6248762492","19.2","16.454329723","17.0792121193","12.930922","14.3929268179","","7.4454599466","1.548387072","0.33525864","0.15","0","0.0015338149","0.0009","0.000017433","0.000014648","0.0000027076","0.000002638","0.0000003323","0.0000003864","0.000000291","","0","0","0","","","1521.5763288006"
"2024-12-31","886.361045375","459.3404658888","61.6969299272","62.7987405874","16.27003869","19.2","16.4448824239","17.0625788843","13.0168512","14.4169429224","","7.6145419265","1.548387072","0.33521064","0.15","0","0.001495207","0.00081","0.0000137617","0.0000152842","0.0000015675","0.0000027644","0.0000003158","0.0000002898","0.0000003201","","0","0","0","","","1576.258955048"
"2025-01-01","881.5435076775","447.8155426045","33.4466387109","64.8826248436","14.7402839964","19.2","16.4557724284","17.0648032243","19.3100176","14.4367456538","","3.302261311","1.548387072","0.32258064","0.12","0","0.001299708","0.00099","0.0000174301","0.000014584","0.0000015676","0.0000026299","0.000000319","0.000000322","0.0000003201","","0","0","0","","","1534.1914926431"
"2025-01-02","860.8899808717","450.5291650238","43.7508550581","65.1389690692","15.5001931848","19.2","16.4359080455","17.1018680018","12.8701296","14.4844922727","","6.6073324154","1.548387072","0.32258064","0.15","0","0.0013875267","0.00099","0.0000127668","0.0000153482","0.0000017101","0.0000025423","0.0000003462","0.000000322","0.000000291","0.0000001274","0","0","0","","","1524.5322722357"
"2025-01-03","846.7932515998","451.1184707348","49.607954029","65.1557890006","15.8863442784","19.2","16.358841366","17.1032816163","12.8672224","14.5292031325","","6.9421637225","1.548387072","0.32258064","0.14","0","0.001369953","0.00081","0.0000165653","0.0000150359","0.0000021377","0.000002837","0.0000002862","0.0000002898","0.000000291","","0","0","0","","","1517.5757069878"
"2025-01-04","844.6540837941","446.1196760939","54.562143453","65.260079027","13.587917466","19.2","16.4411344258","17.0599076286","12.859298","14.5424529504","","7.0327021473","1.548387072","0.32264664","0.12","0","0.0013664378","0.00081","0.0000134453","0.0000142812","0.0000015677","0.0000026231","0.0000002857","0.000000322","0.0000003201","","0","0","0","","","1513.312637981"
"2025-01-05","831.3043779241","446.8315280799","43.8110097651","65.1841690891","13.9549558728","19.2","16.4144205848","17.0565733735","12.8636652","14.5424529504","","6.9645145567","1.548387072","0.33521064","0.12","0","0.001296183","0.00099","0.0000111712","0.0000145277","0.0000015677","0.0000026536","0.000000289","0.0000002898","0.0000002328","","0","0","0","","","1490.1335820232"
"2025-01-06","848.2447200221","461.7064697207","62.7982584385","65.8361339366","18.4538547528","19.2","16.3468715109","17.0746467925","12.8396584","14.545070195","","7.3175839756","1.548387072","0.33514164","0.21","0","0.0014858811","0.0009","0.0000124384","0.0000146387","0.000001639","0.0000027253","0.0000003025","0.0000003542","0.0000002619","","0","0","0","","","1546.4592146978"
"2025-01-07","857.0222175463","452.5844179123","68.2713595527","66.1229524839","15.3840209652","19.2","16.3618739564","17.0654251129","12.9710344","14.5536189667","","7.0000497241","1.548387072","0.33521664","0.13","0","0.0015912502","0.0009","0.0000186106","0.0000148228","0.0000015677","0.000002628","0.0000003029","0.0000002898","0.000000291","","0","0","0","","0","1548.5531040955"
"2025-01-08","853.9997213428","444.476337254","67.8699163652","66.0860412522","15.2515551048","19.2","16.3603627791","17.144369367","12.8897668","14.5670901937","","7.0315999845","1.548387072","0.33533664","0.12","0","0.0014858717","0.0009","0.0000081259","0.0000145108","0.0000015677","0.0000024475","0.0000002724","0.0000002898","0.000000291","","0","0","0","","","1536.8828975321"
"2025-01-09","852.2387713254","457.559066941","71.8095420917","66.2257426743","17.3144744532","19.2","16.3491329043","17.084973533","12.8955104","14.587080393","","7.4205537676","1.548387072","0.33509364","0.13","0","0.0015209976","0.0009","0.0000084145","0.0000113626","0.0000015677","0.000002749","0.0000003327","0.0000003542","0.0000003201","","0","0","0","","","1554.7007752939"
"2025-01-10","857.55683894","451.0968522496","68.1800395919","66.1568098079","14.0182035432","19.2","16.3599551147","17.107134211","12.9020456","14.6400271488","","7.1230034562","1.548387072","0.33526164","0.13","0","0.001422642","0.0009","0.0000093039","0.0000182047","0.000002779","0.0000028373","0.0000002855","0.0000002898","0.000000291","","0","0","0","","","1546.3569150085"
"2025-01-11","852.137534303","449.7440194009","69.8095525938","66.2603058531","14.883262518","19.2","16.3372089888","17.0605779771","12.8565444","14.6526562299","","6.9271488765","1.548387072","0.33508464","0.12","0","0.0013804889","0.0009","0.0000084003","0.0000120876","0.0000015677","0.0000027026","0.0000002855","0.0000002898","0.000000291","","0","0","0","","","1541.8745889665"
"2025-01-12","865.1655188767","448.0248894179","54.845530795","66.1874001725","15.5488268844","19.2","16.3745728297","17.0532748518","12.8484112","14.667742812","","7.3804449297","1.548387072","0.33521064","0.12","0","0.0013242855","0.0009","0.0000132953","0.0000181096","0.0000015677","0.0000025735","0.000000319","0.000000322","0.000000291","","0","0","0","","","1539.3024712453"
"2025-01-13","861.5492204119","451.3210452112","71.4407576379","66.4493084166","15.1486536828","19.2","16.37388283","17.1144696128","12.87082294","14.6744263773","","7.1744642015","1.548387072","0.33522564","0.15","0","0.0014085923","0.0009","0.000013968","0.0000121781","0.0000015677","0.0000027472","0.0000002887","0.000000322","0.0000002619","","0","0","0","","","1555.3530039599"
"2025-01-14","861.1447917035","457.0176495987","63.4584492741","66.5082701397","16.4684874288","19.2","16.3977856818","17.1001914181","12.8656688","14.7044700201","","7.4520973769","1.548387072","0.33523764","0.13","0","0.0014928946","0.0009","0.0000169443","0.0000174737","0.0000018527","0.0000026549","0.0000003056","0.000000322","0.000000291","","0","0","0","","","1554.3339188925"
"2025-01-15","879.7726295276","462.2806402802","68.3509068664","66.6166226004","16.4571256888","19.2","16.4121360854","17.0801233395","12.8603580238","14.753362012","","7.254724953","1.548387072","0.33516564","0.21","0","0.0015104588","0.00081","0.0000128963","0.0000127948","0.0000022089","0.0000026005","0.0000002858","0.000000322","0.0000002619","","0","0","0","","","1583.1345339181"
"2025-01-16","871.6060719576","458.4499176477","65.2266324918","66.6728745922","17.5159027268","19.2","16.5185359648","17.1140053967","12.8911447626","14.7937932127","","7.2262120634","1.548387072","0.33515064","0.13","0","0.0015315332","0.00081","0.000009654","0.0000158103","0.000001639","0.0000026181","0.0000002886","0.0000002898","0.0000002619","","0","0","0","","","1569.2310006232"
