"Service","EC2-Instances($)","EC2-Other($)","Relational Database Service($)","ElastiCache($)","DocumentDB (with MongoDB compatibility)($)","Elastic Container Service for Kubernetes($)","S3($)","VPC($)","Elastic Load Balancing($)","CloudWatch($)","Elastic MapReduce($)","Elastic File System($)","EC2 Container Registry (ECR)($)","Secrets Manager($)","Transfer Family($)","Route 53($)","DynamoDB($)","Backup($)","WAF($)","Key Management Service($)","Elastic Container Service($)","Cost Explorer($)","Service Catalog($)","SNS($)","Athena($)","SES($)","Lambda($)","Simple Workflow Service($)","Step Functions($)","CloudShell($)","CloudTrail($)","Glue($)","SQS($)","CloudFormation($)","X-Ray($)","Total costs($)"
"2024-10-26","329.478211046","145.4727473935","147.43788658","55.944","51.2678037282","33.6","23.5724361897","25.6828182649","22.0922514435","8.0192379028","7.2576","4.2367479024","2.3632382928","2.5338980656","","0.9101288","1.6339201425","0.6596493102","0.4934813064","0.271873512","","0.12","0.042","0.0037162633","","","0.0000141717","0.0000019977","0.0000020173","","0","0","0","","","863.0936643305"
"2024-10-27","329.954545156","143.7144466593","147.2955332052","55.944","51.2681644619","33.6","23.6365914316","25.5966230451","21.6938566008","7.8788853981","7.2576","4.2367479024","2.3632382928","2.4729056462","","0.870408","1.633920285","0.6596493102","0.4849241064","0.271336512","","0.12","0.0434","0.0038780385","","","0.0000158163","0.0000020012","0.0000015312","","0","0","0","","","861.0006734002"
"2024-10-28","331.2202739427","147.9578777437","162.6138567533","55.944","51.2688722314","33.6","23.6650351756","25.6666447302","22.9977568298","8.6138318882","7.2576","4.2367479024","2.3654322548","2.3311730656","","1.0649544","1.6339517642","0.6596493102","0.8837375064","0.272242512","","0.13","0.0182","0.0039910769","","0.0016085989","0.0000134241","0.0000015046","0.0000020274","","0","0","0","","","884.4074546424"
"2024-10-29","329.9594909619","147.745890177","160.2799518818","55.944","51.2709025798","33.6","23.742682954","25.6805933935","22.9922763435","8.4973879558","7.2576","4.2367479024","2.3669132833","2.2489080656","","0.9680608","1.633937385","0.6596493102","1.2970559064","0.271984512","","0.12","0.007","0.0036341621","0.00005","0.0010113219","0.000016055","0.0000020067","0.0000017934","","0","0","0","","","880.7857487513"
"2024-10-30","331.1094842815","148.389092317","152.4054200748","55.944","51.2685693424","33.6","23.5343329588","25.6428908494","23.685228039","8.3306528065","7.2576","4.2367479024","2.3700029061","2.2940380656","","0.9579956","1.63392969","0.6596493102","0.6881519064","0.261057824","","0.16","0.007","0.0037828865","","0.001307997","0.000012807","0.0000015099","0.0000017863","","0","0","0","","","874.4409508608"
"2024-10-31","331.5644726148","145.2546226839","151.6849557334","55.944","51.2655280376","33.6","23.1820864624","25.5816927943","20.673184964","8.1916289111","7.2576","4.2367479024","2.3716278432","2.2405880656","","0.8393716","1.6339204275","0.6596493102","0.4733507064","0.271609512","","0.12","0.007","0.0039930691","","0.0010470851","0.0000167434","0.0000020067","0.0000017882","","0","0","0","","","867.0586982613"
"2024-11-01","330.4643649059","146.8897727021","153.1000724349","55.944","51.2684426182","33.6","24.2585568661","23.4236900784","18.8021778156","2.0331312091","7.2576","2.7279728328","2.4006820953","2.2858300008","","8.3611652","0.000024793","0.6816376205","0.5000532672","0.2666666688","","0.12","0","0.0002046148","","0.0015501905","0.000012248","0.0000020048","0.0000020372","","0","0","0","","","864.387612204"
"2024-11-02","326.300494114","152.4630821593","149.4303269207","55.944","51.2681550628","33.6","24.5407738035","24.1290035977","20.1598516564","6.5020642888","7.2576","4.3779728328","2.450682096","2.3166550008","","0.9020236","0.0000000713","0.6816376205","0.8076492672","0.2666666688","","0.12","0","0.0001786686","","0.0009025419","0.0000161511","0.0000015064","0.0000015266","","0","0","0","","","863.5197391552"
"2024-11-03","326.6612416028","148.4513802693","153.8208968683","55.944","51.2660523853","33.6","24.5963165665","25.7039118066","19.2197245715","6.4158493405","7.2576","4.3779728328","2.450682096","2.2895300008","","0.8500212","0.0000002138","0.6816376205","0.4982196672","0.2666666688","","0.13","0","0.0001793407","","0.0002002156","0.0000133256","0.0000020049","0.0000020258","","0","0","0","","","864.4821006233"
"2024-11-04","330.9474185345","150.3513562054","149.8249672396","55.944","51.2699515197","33.6","24.7324211269","25.837973736","20.2159226467","6.7729944883","7.2576","4.3779728328","2.450682096","2.2949700008","","1.0156848","0.2308813539","0.6816376205","0.5100792672","0.2766356688","","0.12","0","0.000289922","","0.0007060012","0.0000159499","0.0000015081","0.000001524","","0","0","0","","","868.7141640423"
"2024-11-05","331.5600774432","152.0652189905","137.8519649918","55.944","51.2662242522","33.6","24.6654799892","25.883957217","21.0092880817","6.5852807905","7.2576","4.3779728328","2.4537785504","2.3024488888","","1.0654508","0.7459233491","0.6816376205","0.8986386672","0.2806046688","","0.12","0","0.0001791701","","0.0012054294","0.000013295","0.0000020031","0.0000017781","","0","0","0","","","860.6169488094"
"2024-11-06","330.9825851057","151.2911972268","142.0165734591","55.944","51.2678556334","33.6","24.6885983923","25.9206346916","21.3956927134","7.7094781735","7.2576","4.3779728328","2.4590636838","2.3061183328","","0.9823664","0.7459242753","0.6816376205","0.6472260672","0.2804546688","","0.18","0","0.0001745719","","0.0009015618","0.0000159832","0.000002003","0.0000017729","","0","0","0","","","864.7360751698"
"2024-11-07","331.0784794063","153.7720846684","149.6294997425","55.944","51.2685055222","33.6","24.6881728135","25.9636017853","21.225367427","8.8937718957","7.2576","4.3779728328","2.4635693472","2.2974833328","","0.9884112","0.745925914","0.6816376205","0.5189820672","0.2752376688","","0.12","0","0.0022404524","","0.0013069374","0.0000136846","0.0000015046","0.0000020327","","0","0","0","","","875.7938678559"
"2024-11-08","330.6966781332","150.7244488374","213.1460500117","55.944","51.2651450758","33.6","24.5965696825","25.8337089748","21.2268324954","8.4295756688","7.2576","4.3779728328","2.4650134919","2.3012233328","","0.945738","0.7459224227","0.6816376205","0.7771992672","0.2676956688","","0.12","0","0.0027325804","","0.0014209054","0.0000160396","0.0000020105","0.0000015419","","0","0","0","0","0","935.4071845941"
"2024-11-09","325.9979788009","149.2698850174","158.2781488006","55.944","51.2695339575","33.6","24.7271571861","25.7177595627","21.6177223354","10.4062028559","7.2576","4.3779728328","2.4662433499","2.3007833328","","0.8796088","0.7459202138","0.6816376205","0.5008092672","0.2672516688","","0.12","0","0.0026011494","","0.0016104448","0.0000132599","0.0000020123","0.0000020389","","0","0","0","","","876.4304445076"
"2024-11-10","326.1389636877","149.6765581936","158.1781907337","55.944","51.2672987244","33.6","24.645077189","25.6058106212","22.6683810296","10.6734964357","7.2576","4.3779728328","2.4680431296","2.3035155556","","0.838302","0.7459201425","0.6816376205","0.5603190672","0.2672996688","","0.13","0","0.0020673744","","0.0002002157","0.0000160843","0.0000015119","0.000001543","","0","0","0","","","878.0306733612"
"2024-11-11","331.6013167784","153.2880695794","161.0518941102","55.944","51.2669498482","33.6","24.8125877774","25.6627024689","22.8381271812","9.3506465419","7.2576","4.3779728328","2.4695624315","2.1959811116","","0.952798","0.7459275528","0.6816376205","0.5373456672","0.2731526688","","0.12","0","0.0030647051","","0.0011049151","0.0000130767","0.0000019977","0.0000020239","","0","0","0","","","889.0324588893"
"2024-11-12","333.3436600931","151.9416190805","159.1985837885","55.944","51.2680588614","33.6","24.6354644291","25.6637391305","23.1463619106","9.3456275091","7.2576","4.3779728328","2.472691294","2.3230466672","","0.9449368","0.7459271966","0.6816376205","0.5033058672","0.2754836688","","0.12","0","0.0026306675","","0.0008019548","0.0000162871","0.0000015009","0.0000015206","","0","0","0","","","887.7931686808"
"2024-11-13","333.0944498105","150.1200867734","158.4448498351","55.944","51.2683131298","33.6","24.6403348339","25.6177471391","23.4209583001","9.4931222517","7.2576","4.3779728328","2.4742867289","2.3234116672","","0.9553072","0.7459260567","0.6816376205","0.5388738672","0.2828186688","","0.17","0","0.0027359471","","0.0014042837","0.0000133376","0.0000014991","0.0000017674","","0","0","0","","","885.4558535506"
"2024-11-14","331.2230349396","150.9596310496","217.0200391134","55.944","51.2708999247","33.6","24.7432128045","25.6654392071","23.7195060206","9.0098209219","7.2576","4.3779728328","2.4773892258","2.2590088894","","0.9320504","0.7459232065","0.6816376205","0.5395584672","0.2822666688","","0.12","0","0.0028703418","","0.0003002157","0.0000154614","0.0000019958","0.000001764","","0","0","0","","","942.8321810711"
"2024-11-15","333.9596408801","150.4896020513","162.1233527903","55.944","51.271915363","33.6","24.7946044068","25.6919314035","23.434815425","8.6156126691","7.2576","4.3779728328","2.4897751981","2.3180916672","","0.8916952","0.7459279804","0.6816376205","0.5235516672","0.2821586688","","0.12","0","0.0027608939","","","0.0000131029","0.0000015063","0.0000015164","","0","0","0","","","889.6166628436"
"2024-11-16","330.811235584","149.0703029378","161.6170029893","55.944","51.269519652","33.6","24.7193405917","25.6800248932","23.2365942805","8.9169663839","7.2576","4.3779728328","2.49508668","2.3103216672","","0.87231","1.1899202138","0.6816376205","0.5011794672","0.2818886688","","0.12","0","0.0028031029","","","0.0000153864","0.0000019958","0.0000017751","","0","0","0","","","884.9557267229"
"2024-11-17","330.9225194953","148.7674220489","161.5032387519","55.944","51.2687354907","33.6","24.7356059378","25.6186454135","23.3872981202","9.6442679089","7.2576","4.3779728328","2.49508668","2.3072866672","","0.7794748","1.6339202851","0.6816376205","0.5183070672","0.2770676688","","0.13","0","0.0021116603","","","0.0000143653","0.0000015027","0.000001767","","0","0","0","","","885.8522160841"
"2024-11-18","335.5311154422","149.9718104433","163.3944129128","55.944","51.2655782138","33.6","24.754343939","25.7173296658","23.1430550902","10.157786452","7.2576","4.3779728328","2.4957184436","2.3094666672","","0.9144692","1.6339239902","0.6816376205","0.5502108672","0.2823176688","","0.13","0","0.00284287","","","0.0000154359","0.0000020014","0.0000020198","","0","0","0","","","894.1156117765"
"2024-11-19","338.1853898174","151.7852290313","162.8783078185","55.944","51.2695089519","33.6","24.7508194683","25.7147720653","22.5901643904","9.8626448014","7.2576","4.3779728328","2.4973006391","2.3097016672","","0.9098428","1.6339236341","0.6816376205","0.5005830672","0.2793446688","","0.12","0","0.0035893491","","","0.0000140249","0.0000015065","0.000001524","","0","0","0","","","897.1523496787"
"2024-11-20","343.1547678893","158.188229461","162.5547849053","55.944","51.2667791884","33.6","25.0010227847","25.6447146225","25.4356596867","11.1832682917","7.2576","4.3779728328","2.4983984501","2.3086866672","","0.9128052","1.6339311866","0.6816376205","0.5106996672","0.2808056688","","0.16","0","0.0040740127","","","0.0000150646","0.0000015047","0.0000017639","","0","0","0","","","912.5998564687"
"2024-11-21","345.119360715","154.9072793216","162.6482592154","55.944","51.2679928848","33.6","24.8659393473","25.6489606039","22.8286450059","10.0004940671","7.2576","4.3779728328","2.4996657876","2.3164866672","","0.9176384","1.6339333955","0.6816376205","0.5642778672","0.2779256688","","0.13","0","0.0029894337","","","0.0000142513","0.0000019994","0.0000015222","","0","0","0","","","907.4910766072"
"2024-11-22","346.2774285561","154.2940784071","161.9227615896","55.944","51.2675619819","33.6","25.3070689614","25.672808883","20.5272492379","9.8590799232","7.2576","4.3779728328","2.5046482832","2.3063116672","","0.8905416","1.6339311868","0.6816376205","0.4869780672","0.2824856688","","0.12","0","0.0034264324","","","0.0000160313","0.0000015045","0.0000017732","","0","0","0","","","905.2175902081"
"2024-11-23","341.5171379601","153.9080382765","161.2926983836","55.944","51.2663315208","33.6","24.9631467334","25.5876849246","21.1280270882","9.4779016153","7.2576","4.3779728328","2.5071225408","2.3069866672","","0.8486828","1.633928764","0.6816376205","0.5188128672","0.2820146688","","0.12","0","0.0025378627","","","0.0000129152","0.000001994","0.000001764","","0","0","0","","","899.2222797997"
"2024-11-24","342.5802986174","151.6747013733","161.2166387837","55.944","51.2697789455","33.6","24.7963548206","25.6725131842","19.9802950364","11.2328121003","7.2576","4.3779728328","2.5071225408","2.3097966672","","0.7719176","1.6339308301","0.6816376205","0.5257116672","0.2823356688","","0.12","0","0.0021800091","","","0.000016773","0.0000015045","0.0000015222","","0","0","0","","","898.4376180976"
"2024-11-25","344.8726295061","163.1685465037","163.1138543761","55.944","47.1306480033","33.6","25.2182199812","25.8003055729","34.9228675291","11.2420175887","7.2576","4.3779728328","2.5078784428","2.3060666672","","0.987618","1.6339337517","0.6816376205","0.6720246672","0.2824616688","","0.14","0","0.0022621991","","","0.0000121211","0.0000014991","0.000002008","","0","0","0","","","925.8625605394"
"2024-11-26","345.0965861115","161.6149703548","160.9931432412","55.944","43.2823494214","33.6","25.7441310576","25.8569501639","32.7176581012","9.8348700049","7.2576","4.3779728328","2.5085714397","2.2463088894","","0.8744884","1.633932968","0.6816376205","0.6539304672","0.2781746688","","0.12","0","0.0032485281","","","0.0000164231","0.0000014991","0.0000015268","","0","0","0","","","915.32054372"
"2024-11-27","334.8622637438","153.8574345412","164.6640043406","55.944","43.280545701","33.6","25.5332557508","25.7147628968","20.476987027","10.3229938497","7.2576","4.3779728328","2.5095978777","2.3047016672","","0.8470936","1.6339331104","0.6816376205","0.4899678672","0.2823866688","","0.19","0","0.0021258938","","","0.0000129976","0.000001994","0.000002012","","0","0","0","","","888.8332819929"
"2024-11-28","322.7676064047","145.2919181877","158.4203196395","55.944","43.2826461004","33.6","23.3598242274","25.8231612729","20.7714167266","14.7686910002","7.2576","4.3779728328","2.5111063308","2.3090016672","","0.8559944","1.6339373142","0.6816376205","0.4910394672","0.2824916688","","0.12","0","0.0027301305","","","0.0000162736","0.0000019922","0.0000020122","","0","0","0","","","864.5531152694"
"2024-11-29","326.608609078","146.8454594775","165.209715504","55.944","43.2819444691","33.6","24.4283407546","25.8140882265","22.4602527664","19.4102725129","7.2576","4.3779728328","2.5127093608","2.2444638894","","0.8707612","1.6339376706","0.6816376205","0.4929792672","0.2825126688","","0.12","0","0.0025667885","","","0.0000132918","0.0000015009","0.0000015193","","0","0","0","","","884.0798403996"
"2024-11-30","324.7959451535","146.3760963018","163.8779776579","55.944","43.2836632379","33.6","24.7533117261","25.615281315","22.1204091479","19.4541158522","7.2576","4.3779728328","2.5133740248","2.3056616672","","0.8879636","1.6339329676","0.6816376205","0.5225676672","0.2777996688","","0.12","0","0.0023446966","","","0.000016995","0.0000019922","0.0000020106","","0","0","0","","","880.4016761356"
"2024-12-01","327.8572245745","141.578598338","163.811871807","55.944","43.2822204938","33.6","25.1452516633","23.4363225053","20.4335796604","11.4820248808","7.2576","2.5867479029","2.3822974493","2.2869995168","","8.3336932","0.0000408957","0.6596493102","0.4976897064","0.258064512","","0.12","0","0.0001325763","","","0.0000130299","0.000001994","0.0000015176","","0","0","0","","","870.9540255342"
"2024-12-02","333.1331653575","148.0295454741","173.0918836924","55.944","43.2832247276","33.6","25.3769193836","24.1486618706","19.9652143135","17.6337467973","7.2576","4.2367479024","2.432795447","2.2593195168","","0.9190272","0.0000215893","0.6596493102","0.5087375064","0.258064512","","0.13","0","0.0002111584","","","0.0000166572","0.0000014991","0.0000020139","","0","0","0","","","892.8685559293"
"2024-12-03","322.3145849203","150.2463468391","183.9605478754","55.944","43.2823118696","33.6","25.6323348643","25.6762589996","19.4661544978","16.6152962942","7.2576","4.2367479024","2.4391198307","2.2835245168","","0.923052","0.0000164594","0.6596493102","0.5188001064","0.263233512","","0.14","0","0.0002820594","","","0.0000122523","0.0000019922","0.0000015148","","0","0","0","","","895.4598776169"
"2024-12-04","319.9610680004","146.3494352822","164.9281743646","55.944","43.2832269589","33.6","25.4131813627","25.6284752341","19.2044336598","17.484099708","7.2576","4.2367479024","2.4438574946","2.2616745168","","0.9059676","0.2308834914","0.6596493102","0.4960487064","0.273292512","","0.16","0","0.0002386909","","","0.0000170171","0.0000014991","0.000002012","","0","0","0","","","870.7220753236"
"2024-12-05","317.4203496248","148.2770926123","165.6898397588","55.944","43.2801455014","33.6","26.2743416165","25.6792418313","19.3626524608","16.8563419975","7.2576","4.2367479024","2.4493493651","2.1977368286","","0.9154028","0.7459262702","0.6596493102","0.5352725064","0.273373512","","0.09","0","0.0002097585","","","0.0000122633","0.000001994","0.0000015162","","0","0","0","","","871.7452894303"
"2024-12-06","314.6287167102","142.6085525725","163.8227190839","55.944","43.2827996858","33.6","25.3840195575","25.6207748891","18.046278578","12.5990336735","7.2576","4.2367479024","2.4531637575","2.2578595168","","0.8126372","0.7459245602","0.6596493102","0.4735043064","0.273253512","","0.12","0","0.0002711474","","","0.0000165552","0.0000014973","0.0000020107","","0","0","0","","","854.8275260266"
"2024-12-07","310.51398699","144.3275940544","163.4400173343","55.944","43.2808699633","33.6","24.80090851","25.5980855039","19.4390178955","19.1513051015","7.2576","4.2367479024","2.454003924","2.2556845168","","0.8208172","0.7459204988","0.6596493102","0.5160065064","0.272896512","","0.12","0","0.0001529175","","","0.0000125738","0.0000019922","0.0000015147","","0","0","0","","","859.4352807217"
"2024-12-08","311.59617565","142.9972481815","163.3954578477","55.944","43.2818180114","33.6","24.7943370363","25.5976822642","19.2380022581","18.944327335","7.2576","4.2367479024","2.454003924","2.2550195168","","0.7766968","0.7459202138","0.6596493102","0.5157857064","0.273028512","","0.12","0","0.0001237404","","","0.0000164832","0.0000014991","0.0000020106","","0","0","0","","","858.6836442031"
"2024-12-09","315.7683219124","144.0468272955","164.7619981738","55.944","43.2816101104","33.6","25.2862783442","25.6901983958","22.0068617","19.3576089684","7.2576","4.2367479024","2.4545409186","2.2668345168","","0.8475616","0.7459254154","0.6596493102","0.5096237064","0.269854512","","0.15","0","0.0018062117","","","0.0000125599","0.0000020087","0.0000017846","","0","0","0","0","","869.1438653472"
"2024-12-10","314.7081438452","151.3280008156","181.607848411","55.944","43.2806013438","33.6","25.5298058421","25.667861056","31.7100472333","18.9725085858","7.2576","4.2367479024","2.4552516485","2.2697395168","","0.904322","0.7459236339","0.6596493102","0.6360893064","0.275116512","","0.14","0","0.0028682625","","","0.000017127","0.0000015209","0.0000017944","","0","0","0","","","901.9321456678"
"2024-12-11","319.4134994979","155.814613685","169.8335155197","55.944","43.2818082169","33.6","25.6022581776","25.8226461141","37.4691973873","20.0677365822","7.2576","4.2367479024","2.4647181294","2.2566545168","","0.840616","0.7459229927","0.6596493102","0.6805925064","0.269014512","","0.2","0","0.0028401461","","","0.0000109206","0.0000019976","0.0000015235","","0","0","0","","","906.4636456384"
"2024-12-12","320.7683668991","148.5174239795","165.1627631266","55.944","43.2821840369","33.6","25.3549034568","25.7829488917","22.1035512727","20.136317378","7.2576","4.2367479024","2.4705697372","2.2600095168","","0.8413276","0.7459209264","0.6596493102","0.4815479064","0.273478512","","0.09","0","0.0023544961","","","0.0000174857","0.0000015027","0.0000015136","","0","0","0","","","879.9716854508"
"2024-12-13","311.186998187","146.7196168851","167.1047974619","55.944","43.2813239372","33.6","25.2883813964","25.6360016461","21.880440748","19.4713865386","7.2576","4.2367479024","2.4705716195","2.2600995168","","0.8094188","0.7459313039","0.6596493102","0.5050817064","0.273268512","","0.09","0","0.0026350274","","","0.0000116592","0.0000014991","0.000002012","","0","0","0","","","869.4239656692"
"2024-12-14","304.1232972097","159.5925564196","163.7459010865","55.944","43.280656326","33.6","25.3013888203","25.6121814204","21.3915366941","20.08776512","7.2576","4.2367479024","2.470571688","2.2574645168","","0.7802688","0.7459203563","0.6596493102","0.4779545064","0.273163512","","0.08","0","0.0021851864","","","0.0000179854","0.000001994","0.0000020108","","0","0","0","","","871.9208308653"
"2024-12-15","304.612551968","145.6444603199","163.6068401462","55.944","43.2825717214","33.6","25.2828984807","25.6658393888","20.9507245931","12.5755776952","7.2576","4.2367479024","2.470571688","2.2559445168","","0.740212","0.745920285","0.6596493102","0.5089241064","0.273160512","","0.1","0","0.0019145552","","","0.0000115556","0.000001994","0.0000015192","","0","0","0","","","850.4161242581"
"2024-12-16","310.3160258364","154.681457322","166.3843768317","55.944","43.2823568377","33.6","26.6149809557","25.7316656894","21.3614737595","16.5921378211","7.2576","4.2367479024","2.4705720994","2.2578095168","","0.855468","1.1899203563","0.6596493102","0.5134355064","0.268771512","","0.09","0","0.0024479351","","","0.0000179112","0.0000014991","0.0000017658","","0","0","0","","","874.3109183682"
"2024-12-17","310.5542252755","164.708034919","165.8426157846","55.944","43.2800671212","33.6","27.1736498681","25.7234688757","22.5647918424","19.8375487576","7.2576","4.2367479024","2.4709341753","2.2623295168","","0.8516836","1.6339273214","0.6596493102","0.5080181064","0.272947512","","0.08","0","0.002339254","","","0.0000112735","0.000001994","0.0000017596","","0","0","0","","","889.4645941697"
"2024-12-18","311.6239013967","164.4433429288","168.3206089225","55.944","43.2807581673","33.6","26.9347514","25.7939512633","21.3912565442","19.8127913093","7.2576","4.2367479024","2.4717053055","2.1971018286","","0.8441436","1.6339205701","0.6596493102","0.5751371064","0.273055512","","0.13","0","0.0024802588","","","0.0000181529","0.0000014973","0.0000017626","","0","0","0","","","891.4269247389"
"2024-12-19","311.5052221355","163.0109411412","165.2351294758","55.944","43.2824238638","33.6","27.3021712719","25.7599879106","21.5462578864","20.1757163799","7.2576","4.2367479024","2.4721646158","2.2582145168","","0.853902","1.6339203563","0.6596493102","0.5286125064","0.273037512","","0.09","0","0.0027115382","","","0.0000109903","0.0000014973","0.0000017642","","0","0","0","","","887.628424575"
"2024-12-20","313.4947661203","170.609535753","166.0539528427","55.944","43.2810984506","33.6","27.3151964837","25.870620056","21.5740559939","19.8568235174","7.2576","4.2367479024","2.4753283033","2.2582595168","","0.8359824","1.6339212113","0.6596493102","0.4917491064","0.273271512","","0.1","0","0.0020672171","","","0.0000176874","0.0000014991","0.000001761","","0","0","0","","","897.8246466446"
"2024-12-21","308.4692733086","174.1069181267","164.4220441789","55.944","43.2811347034","33.6","25.914554342","25.7353847838","21.0913107769","20.4438973488","7.2576","4.2367479024","2.4807188233","2.1963118286","","0.8050632","1.6339202138","0.6596493102","0.4860563064","0.272902512","","0.08","0","0.0026020984","","","0.0000125011","0.0000019904","0.0000017644","","0","0","0","","","893.1201060201"
"2024-12-22","309.4697292362","171.7941052568","164.3506511622","55.944","43.2805777245","33.6","25.8861112621","25.7272601951","21.0759819078","19.3867318138","7.2576","4.2367479024","2.48076978","2.2597895168","","0.7708184","1.6339202138","0.6596493102","0.5150387064","0.273157512","","0.08","0","0.0019910989","","","0.0000168553","0.0000014973","0.000001516","","0","0","0","","","890.6846508676"
"2024-12-23","311.8120349353","170.1070006983","167.0905797142","55.944","43.2817033087","33.6","25.8519295759","25.806236067","22.5234876871","18.7223771585","7.2576","4.2367479024","2.4832667632","2.2580095168","","0.8683212","1.6339202851","0.6596493102","0.5439641064","0.272782512","","0.11","0","0.0022278001","","","0.0000130425","0.0000015009","0.0000020136","","0","0","0","","","895.0658550982"
"2024-12-24","313.2356563647","164.8903954119","165.6496202488","55.944","43.2816292299","33.6","26.2671373795","25.671232265","22.3639931424","18.0628137444","7.2576","4.2367479024","2.4868984205","2.2583495168","","0.8682308","1.6339202851","0.6596493102","0.5065505064","0.273064512","","0.09","0","0.0027899198","","","0.0000159181","0.0000019904","0.000001516","","0","0","0","","","889.2402983843"
"2024-12-25","313.1917130755","171.4121916289","165.2226908461","55.944","43.2823784074","33.6","25.5848927472","25.6089689605","22.1370095679","19.4787051612","7.2576","4.2367479024","2.48799762","2.2595045168","","32.718128","1.6339202851","0.6596493102","0.5004455064","0.272629512","","0.12","0","0.0024207783","","","0.0000133523","0.0000014991","0.0000015132","","0","0","0","","","927.6116101905"
"2024-12-26","301.3525028633","172.7630886008","166.3940231753","55.944","43.2811376616","33.6","25.4606520305","25.6694564356","21.715284368","20.6860736796","7.2576","4.2367479024","2.4886752539","2.2597945168","","0.8723896","1.6339202851","0.6596493102","0.5020631064","0.273190512","","0.1","0","0.0026651373","","","0.0000161166","0.0000019922","0.0000020091","","0","0","0","","","887.1529345567"
"2024-12-27","297.4636957536","184.8727846704","172.1521163543","55.944","43.2817834139","33.6","24.8890766933","25.6777731118","24.2632736615","21.2258980461","7.2576","4.2367479024","2.4898808522","2.2615295168","","0.8627864","1.6339202851","0.6596493102","0.5521439064","0.273250512","","0.09","0","0.0029829231","","","0.0000130978","0.0000014991","0.0000015149","","0","0","0","","","903.6909094249"
"2024-12-28","276.7836972419","182.4519679477","174.3143872705","55.944","43.2815993305","33.6","24.86576549","25.7606469539","26.1019982291","19.9825865048","7.2576","4.2367479024","2.4900802499","2.2602245168","","0.853846","1.6339203563","0.6596493102","0.5990921064","0.272905512","","0.08","0","0.0029464088","","","0.0000157168","0.0000019904","0.0000015162","","0","0","0","","","883.4336805546"
"2024-12-29","261.4742551588","169.1485814373","165.6440848713","55.944","43.280460616","33.6","24.7426692845","25.579144835","20.813000576","19.0309762487","7.2576","4.2367479024","2.490082668","2.2564295168","","0.7909028","1.6339202138","0.6596493102","0.4771163064","0.273154512","","0.09","0","0.0023345045","","","0.0000141327","0.0000014973","0.0000020121","","0","0","0","","","839.4251284038"
"2024-12-30","291.0126738974","176.4836039192","171.5381526147","55.944","43.281244778","33.6","24.9668116583","25.6285390438","22.2041530516","19.0363005118","7.2576","4.2367479024","2.4901866071","2.2589045168","","0.8698008","1.6339204276","0.6596493102","0.4924535064","0.272791512","","0.11","0","0.0030092747","","","0.0000150517","0.0000014991","0.0000015148","","0","0","0","","","883.9805613976"
"2024-12-31","303.7494653852","176.6920412312","169.1643897615","55.944","43.283065341","33.6","24.8870148622","25.6397424075","22.7783977969","19.8096640343","7.2576","4.2367479024","2.4911188314","2.3092245168","","0.905376","1.6339203563","0.6596493102","0.5741399064","0.273046512","","0.09","0","0.0029262028","","","0.0000151114","0.0000019904","0.0000015132","","0","0","0","","","895.9815489731"
"2025-01-01","284.0274732354","169.8161472473","171.7304643205","55.944","43.2819978462","33.6","24.5147091773","23.4439507955","18.3439497658","12.2611134712","7.2576","2.5867479029","2.441621749","2.2740545168","","8.3376792","0.0000247217","0.6596493102","0.4796837064","0.258064512","","0.12","0","0.0002032336","","","0.0000139717","0.0000014991","0.000001761","","0","0","0","","","861.3791519436"
"2025-01-02","307.7737348245","175.3643915926","173.3031965163","55.944","43.2805867806","33.6","27.9325503453","24.1293052745","20.5653762407","16.1225278812","7.2576","4.2367479024","2.4916635336","2.2962845168","","0.9385608","0.0000002851","0.6596493102","0.5633273064","0.258064512","","0.11","0","0.0001922796","","","0.0000158945","0.0000014991","0.0000017614","","0","0","0","","","896.8277790568"
"2025-01-03","296.3790403827","196.4764255874","174.0201697848","55.944","43.2817079937","33.6","25.2877945968","25.7021113544","55.7841731941","17.6115972031","7.2576","4.2367479024","2.4917464155","2.2731345168","","68.5689892","0.0000005701","0.6596493102","0.8610281064","0.260239512","","0.09","0","0.000197179","","","0.0000135638","0.0000019922","0.0000015118","","0","0","0","","","1010.7863698772"
"2025-01-04","289.8857889328","169.6926016186","169.3609068343","55.944","43.2810574762","33.6","25.1624451424","25.6551408146","23.9147843597","18.0758137626","7.2576","4.2367479024","2.4918314352","2.2579345168","","0.87405","0.2308802138","0.6596493102","0.5902517064","0.273040512","","0.08","0","0.0001473569","","","0.0000155108","0.0000014955","0.0000017592","","0","0","0","","","873.5246906604"
"2025-01-05","267.1555029433","162.6957552154","166.0135423061","55.944","43.2824889772","33.6","24.9971737169","25.59106525","19.0895030267","17.3802848202","7.2576","4.2367479024","2.4918314352","2.2847695168","","0.827292","0.7459202138","0.6596493102","0.5147747064","0.273028512","","0.08","0","0.0001494089","","","0.000014648","0.0000014973","0.0000015102","","0","0","0","","","835.121096917"
"2025-01-06","299.8009384464","168.0944302509","282.5170585367","55.944","43.280361735","33.6","25.2384745368","25.6315778415","20.2378028006","17.8644848754","7.2576","4.2367479024","2.4918316063","2.2572045168","","0.9186908","0.7459212114","0.6596493102","0.5095403064","0.272962512","","0.12","0","0.0001942964","","","0.0000146982","0.0000019904","0.0000020078","","0","0","0","","","991.6794901816"
