"Service","EC2-Instances($)","EC2-Other($)","VPC($)","Relational Database Service($)","Route 53($)","Elastic Load Balancing($)","OpenSearch Service($)","DocumentDB (with MongoDB compatibility)($)","DynamoDB Accelerator (DAX)($)","Elastic Container Service for Kubernetes($)","CloudWatch($)","Secrets Manager($)","DynamoDB($)","ElastiCache($)","EC2 Container Registry (ECR)($)","S3($)","Cost Explorer($)","Service Catalog($)","Key Management Service($)","API Gateway($)","SQS($)","SNS($)","Lambda($)","Glacier($)","Step Functions($)","Simple Workflow Service($)","CloudShell($)","CloudTrail($)","Glue($)","CloudFormation($)","X-Ray($)","CloudWatch Events($)","Total costs($)"
"2024-11-25","79.4236696361","34.5563851328","9.5385962915","5.5938582596","6.0025564","5.1760379885","3.3120384098","2.7262384673","2.808","2.4","1.8604086334","1.4654666672","1.116456378","1.152","0.4032450312","0.0815844768","0.05","0.0035","0.0374913336","0.0025199672","0.0009564","0.000011","","","0.0000015057","0.0000014349","","0","0","","","","157.7110234136"
"2024-11-26","79.6527049566","40.708620233","9.5436212633","5.9727303752","6.0026736","5.1764578039","3.3120368051","2.7247985704","2.808","2.4","1.8604985644","1.4325838894","1.1780252133","1.152","0.4033454907","0.0819914782","0.06","0.0042","0.0376893336","0.0023763236","0.0027012073","0.000022024","","","0.0000017542","0.0000014349","","0","0","","","","164.5170803211"
"2024-11-27","58.4675904909","34.807741606","9.5437124547","5.7466979679","6.0029228","5.1766055661","3.3120361393","2.7245552504","2.808","2.4","1.8604050288","1.4654966672","1.1370304405","1.152","0.4035274343","0.0820169188","0.07","0.0042","0.0376233336","0.0028487499","0.0028936","0.000011","","","0.0000020076","0.0000019128","","0","0","","","","137.2079193688"
"2024-11-28","56.5860733395","35.6148208971","9.6032998375","5.5933133127","6.0027944","5.1762756498","3.3120372177","2.7255419504","2.808","2.4","1.888465953","1.4551966672","1.1520467954","1.152","0.403643052","0.0815338781","0.06","0.0035","0.0377013336","0.0032179314","0.0027108","0.0000120021","","","0.0000015237","0.0000014397","","0","0","","","","136.0621879809"
"2024-11-29","54.3423696461","33.57081183","9.6630542711","5.6076180601","6.0029296","5.2061146473","3.3120363852","2.726044112","2.808","2.4","1.9134279843","1.4043038894","1.0722085043","1.152","0.4047917643","0.0829337473","0.05","0.0049","0.0381573336","0.0022177072","0.0026976","0.0000105","","","0.0000020401","0.0000019224","","0","0","","","","131.7666315447"
"2024-11-30","47.3117510362","29.620416268","9.6629008146","4.9184529253","6.00204","5.1752113103","3.312036852","2.725026196","2.808","2.4","1.91338189","1.4370466672","1.0079769034","1.152","0.4053485328","0.0775092273","0.05","0.0035","0.0379803336","","0.001754","0.000011","","","0.0000017907","0.0000019216","","0","0","","","","120.022347669"
"2024-12-01","45.2921203028","28.8503342291","9.6207588078","4.9137666121","7.002068","5.1738749884","3.2872676266","2.7246546376","2.808","2.4","0.929032272","1.4112903224","0","1.152","0.392272776","0.075100167","0.05","0","0.035186064","","0.0000288","0","","","0.0000017886","0.0000014437","","0","0","","","","116.1177588381"
"2024-12-02","54.4794536946","34.002367107","9.5430200198","5.5892034831","6.0030836","5.1761456174","3.2872675722","2.7271916222","2.808","2.4","1.8518157275","1.4114153224","1.10186","1.152","0.392272776","0.0803725036","0.06","0","0.036797064","0.0040686148","0.0027044","0","","","0.0000020392","0.0000019224","","0","0","","","","132.1090430862"
"2024-12-03","59.111101439","33.3697287202","9.5431014058","5.5912929054","6.0028584","5.1874116661","3.2872675756","2.7266670924","2.808","2.4","1.8517102385","1.4118403224","1.0987617755","1.152","0.3951389659","0.08134943","0.05","0","0.037028064","0.004836998","0.0027248","0","","","0.0000017921","0.0000014437","","0","0","","","","136.1128230346"
"2024-12-04","54.3404681507","32.8367306584","9.4852021002","5.5861535304","6.002486","5.1750183199","3.2872674464","2.7255429296","2.808","2.4","1.8517104009","1.4114103224","1.1045347462","1.152","0.4126985934","0.0792920593","0.05","0","0.036905064","0.0026210136","0.0027096","0","","","0.0000017858","0.0000019216","","0","0","","","","130.7507546428"
"2024-12-05","54.3376862522","33.1564995746","9.4229612619","5.6083089843","6.0026032","5.1756812013","3.2872674017","2.725250847","2.808","2.4","1.8517728863","1.4054853224","1.0984678702","1.152","0.4175409312","0.0807561584","0.05","0","0.036911064","0.0031157527","0.0027184","0","","","0.0000015345","0.0000014445","","0","0","","","","131.0230300872"
"2024-12-06","54.3613247716","34.5404353367","8.0054690918","5.5734891979","6.0016668","5.1746609119","3.2872664683","2.7270600938","2.808","2.4","1.8517657949","1.4018853224","1.0984691455","1.152","0.4175409312","0.0799463688","0.05","0","0.036905064","0.0029380612","0.002704","0","","","0.0000015352","0.0000014429","","0","0","","","","130.9735303381"
"2024-12-07","47.3125864514","28.6990046659","5.102368311","4.9117998582","6.0012184","5.1743098231","3.2872670118","2.725221688","2.808","2.4","1.8516600834","1.4020753224","1.007893495","1.152","0.4175409312","0.0755992225","0.06","0","0.036836064","","0.001754","0","","","0.000002038","0.0000014429","","0","0","","","","114.4271388088"
"2024-12-08","47.3124389773","28.6658781721","5.1023736857","4.914324372","6.0012244","5.1728880317","3.2872613952","2.724499208","2.808","2.4","1.8516600834","1.4013053224","1.007893495","1.152","0.4175409312","0.0755727227","0.05","0","0.036836064","","0.001754","0","","","0.0000015352","0.0000019208","","0","0","","","","114.3834543167"
"2024-12-09","54.3217189979","33.5623512204","5.1024203006","5.6007444513","6.0018784","5.1771284597","3.2872579706","2.725584908","2.808","2.4","1.8517210693","1.4023103224","1.0987662379","1.152","0.4184309069","0.0814200716","0.05","0","0.037457064","0.0034726453","0.0027232","0.0000175","","","0.0000018051","0.0000014494","","0","0","","","","127.0854069804"
"2024-12-10","56.8800626113","34.2121466859","5.1024258928","5.5758592147","6.0020804","5.1755214264","3.2872584777","2.7294119958","2.808","2.4","1.8517303088","1.4009403224","1.0983238429","1.152","0.4233972403","0.0820939775","0.05","0.0042","0.037526064","0.0054520292","0.0027468","0.000021","","","0.0000020705","0.0000019305","","0","0","","","","130.2812022907"
"2024-12-11","54.3421994903","33.1588610909","5.1027081434","5.5929498262","6.0023716","5.1761515909","3.2872586308","2.7256061488","2.808","2.4","1.8517042814","1.4053145696","1.1038011629","1.152","0.4292729838","0.0814848282","0.06","0.0042","0.035468064","0.0189495368","0.002722","0.000013","","","0.0000015447","0.0000014461","","0","0","","","","126.7410399388"
"2024-12-12","54.3317542684","33.6681209031","5.102460271","5.6034583636","5.9990357463","5.1746025485","3.2872581065","2.7272725136","2.808","2.4","1.8517048952","1.411113548","1.0983267217","1.152","0.4305751272","0.0832214342","0.05","0.0042","0.034691064","0.0047675376","0.0027108","0.000012","","","0.0000017953","0.0000019224","","0","0","","","","127.2252895666"
"2024-12-13","54.3321699422","33.874938586","5.1027941114","5.5997315042","6.0024788","5.1756376736","3.2872578927","2.7255440376","2.808","2.4","1.8517051309","1.410533548","1.105283817","1.152","0.4305751272","0.0833439986","0.05","0.0042","0.034649064","0.0162620872","0.0027","0.0000115","","","0.0000020406","0.0000019216","","0","0","","","","127.4498207828"
"2024-12-14","47.3124576633","28.7432518907","5.1023214439","4.9140222024","6.0012232","5.1734529037","3.2872579004","2.7246050776","2.808","2.4","1.8516601646","1.410773548","1.0079001672","1.152","0.4305751272","0.0760597215","0.05","0.0035","0.034649064","","0.001754","0.000011","","","0.0000015377","0.0000014437","","0","0","","","","114.4854780559"
"2024-12-15","47.280956935","28.7291908685","5.1023384331","4.9128176192","6.0011948","5.1730828679","3.2872574291","2.7253878376","2.808","2.4","1.8516601646","1.410333548","1.007900136","1.152","0.4305751272","0.0756893319","0.06","0.0049","0.034649064","","0.0017516","0.000011","","","0.0000020375","0.0000019216","","0","0","","","","114.4497007212"
"2024-12-16","54.3432650334","33.7561446286","5.1031435443","5.5950945186","6.0028144","5.1769470918","3.2872573491","2.7331178905","2.808","2.4","1.851706704","1.410813548","1.0984779241","1.152","0.4305751272","0.0846072724","0.05","0.0035","0.034649064","0.0275920805","0.0027272","0.000011","","","0.0000017902","0.0000014445","","0","0","","","","127.3524476112"
"2024-12-17","54.1505267216","34.0256903873","5.1027044951","5.6001621752","6.0025128","5.1752399198","3.2872576189","2.7261958282","2.808","2.4","1.8518205005","1.410578548","1.1045481672","1.152","0.4305751272","0.0842194434","0.07","0.0042","0.034649064","0.009975204","0.0027016","0.000011","","","0.0000015357","0.0000019208","","0","0","","","","127.4335720569"
"2024-12-18","54.3284319369","33.3870256521","5.1024561828","5.5900537779","6.002174","5.1741369342","3.2872578497","2.7270451174","2.808","2.4","1.8517222463","1.3779254835","1.0992216036","1.152","0.4305751272","0.0839984356","0.05","0.0042","0.034628064","0.0043882672","0.0026976","0.0000105","","","0.0000015352","0.0000014429","","0","0","","","","126.8979517565"
"2024-12-19","54.3154614798","33.9751935235","5.102536405","5.5767240499","6.0023684","5.1754324324","3.2872515244","2.7283048718","2.808","2.4","1.8517779249","1.410488548","1.0987797377","1.152","0.4305751272","0.0845520776","0.05","0.0042","0.034628064","0.0074067314","0.0026924","0.00001","","","0.0000020391","0.0000014429","","0","0","","","","127.4983867796"
"2024-12-20","54.3427835211","33.439419316","5.102463358","5.5976929487","6.0021816","5.174388641","3.2872516297","2.7271380997","2.808","2.4","1.8517086515","1.410538548","1.0983373438","1.152","0.4305751272","0.0838657211","0.05","0.007","0.034649064","0.0041582027","0.0027252","0.00001","","","0.0000017856","0.0000019208","","0","0","","","","127.0068906789"
"2024-12-21","47.3125735901","28.9075900868","5.1023263925","4.9140424056","6.0012188","5.1738074881","3.2872516384","2.7249551433","2.808","2.4","1.8516603033","1.3782104835","1.0079097288","1.152","0.4305751272","0.076380806","0.06","0.0084","0.034649064","","0.0017512","0.000011","","","0.0000017891","0.0000014437","","0","0","","","","114.6333164904"
"2024-12-22","47.3124597386","28.8624703215","5.1023737192","4.9127460804","6.0012036","5.1733635086","3.287251505","2.7248515112","2.808","2.4","1.8516603033","1.410383548","1.0079097912","1.152","0.4305751272","0.0761685312","0.05","0.007","0.034607064","","0.001754","0.00001","","","0.0000015341","0.0000014429","","0","0","","","","114.6067913264"
"2024-12-23","55.2699919637","33.3806420806","5.1025586828","5.5758393915","6.0021308","5.1755324398","3.2872510529","2.7272460593","2.808","2.4","1.8517109978","1.410813548","1.0983391294","1.152","0.4305751272","0.0859715698","0.05","0.0084","0.034658064","0.005936344","0.002696","0.0000115","","","0.0000017858","0.0000019216","","0","0","","","","127.8603084582"
"2024-12-24","55.8709489911","34.5474106881","5.1026264898","5.6181461614","6.002312","5.1750488827","3.2872510307","2.7263773159","2.808","2.4","1.8517433825","1.3780054835","1.102633148","1.152","0.4305751272","0.0853555807","0.05","0.0056","0.034628064","0.0096863736","0.0026968","0.0000095","","","0.0000017921","0.0000014437","","0","0","","","","129.641058255"
"2024-12-25","55.9061034918","34.4364427551","5.1025713359","5.6072838834","6.0017384","5.1737978432","3.2872504624","2.7252940208","2.808","2.4","1.8517565526","1.410603548","1.1054466123","1.152","0.4305751272","0.0830657713","0.06","0.0084","0.034628064","0.00721616","0.0026852","0.000011","","","0.0000017856","0.0000019208","","0","0","","","","129.5948739344"
"2024-12-26","57.2281875716","34.9433404481","5.1025829113","5.5969842485","6.0019852","5.1749297422","3.287250294","2.7262204954","2.808","2.4","1.8518000889","1.410153548","1.0987879922","1.152","0.4305751272","0.086650144","0.05","0.0084","0.034628064","0.0065546912","0.0027036","0.0000105","","","0.0000015341","0.0000014421","","0","0","","","","131.4017476428"
"2024-12-27","57.5575333022","34.4276770781","5.1025541912","5.5932993494","6.0020844","5.1752882382","3.2872503758","2.727816135","2.808","2.4","1.8517592091","1.410568548","1.0987895835","1.152","0.4305751272","0.0852736583","0.05","0.007","0.034628064","0.006669384","0.0026944","0.00001","","","0.0000017851","0.0000014437","","0","0","","","","131.2114742728"
"2024-12-28","52.8259164766","29.5964958198","5.1023526251","4.9159039516","6.0012188","5.1741352175","3.2872507036","2.7252091984","2.808","2.4","1.8516604456","1.410473548","1.0079179476","1.152","0.4305751272","0.0774517247","0.05","0.0084","0.034628064","","0.0017536","0.0000105","","","0.0000015327","0.0000019208","","0","0","","","","120.8613572032"
"2024-12-29","52.8257843333","29.5802213422","5.1023603529","4.9122213716","6.00121","5.1730727522","3.2872514875","2.7247168384","2.808","2.4","1.8516604456","1.410453548","1.0079180106","1.152","0.4305751272","0.0773761957","0.06","0.007","0.034649064","","0.0017516","0.0000105","","","0.0000017916","0.0000014437","","0","0","","","","120.8482362045"
"2024-12-30","57.6764559721","34.2233007409","5.1025468278","5.5989053145","6.0023288","5.1757041434","3.2872840399","2.7267631788","2.808","2.4","1.8517437995","1.410443548","1.1054512399","1.152","0.4305751272","0.086864455","0.05","0.0084","0.034628064","0.0074915608","0.0026984","0.0000095","","","0.0000015352","0.0000019208","","0","0","","","","131.1415981678"
"2024-12-31","58.9069341353","35.2230802205","5.1025915425","5.5984819321","6.0025312","5.1758850575","3.2873107346","2.7266335998","2.808","2.4","1.8517388863","1.410578548","1.1054525831","1.152","0.4305751272","0.0852199183","0.06","0.0084","0.034607064","0.0096552072","0.0026976","0.00001","","","0.0000017872","0.0000014429","","0","0","","","","133.3823865865"
"2025-01-01","61.8673815076","35.5055263656","5.102469242","5.5790201744","7.0020072","5.1738597503","3.2873106301","2.725046888","2.808","2.4","1.8516662451","1.409823548","1.102008","1.152","0.4305751272","0.0781027592","0.06","0","0.032468064","0.0093003072","0.0026976","0","","","0.0000015338","0.0000019216","","0","0","","","","137.5792668641"
"2025-01-02","55.9134398082","33.9550562052","5.1025718617","5.9868474824","6.0026616","5.1764919627","3.287302854","2.727149127","2.808","2.4","1.8517267418","1.410203548","1.1026","1.152","0.4305751272","0.081690785","0.06","0","0.034133064","0.0151590381","0.0027064","0","","","0.000001535","0.0000014421","","0","0","","","","129.5003185824"
"2025-01-03","52.9182692175","34.7316957179","5.1025492401","5.6037659138","6.002938","5.1756735117","3.2872986002","2.7265232835","2.808","2.4","1.8517255582","1.418293064","1.0987945836","1.152","0.4305751272","0.0861252195","0.05","0","0.034583064","0.0122042307","0.0026944","0","","","0.0000017826","0.0000014413","","0","0","","","","126.8937119558"
"2025-01-04","44.6803341739","29.1402518031","5.1023144002","4.9183007927","6.0012364","5.1746903801","3.2872981011","2.7251925664","2.808","2.4","1.8516605469","1.4230267736","1.0079229954","1.152","0.4305751272","0.0780084069","0.05","0","0.034649064","","0.0017516","0","","","0.000001787","0.0000019208","","0","0","","","","112.2672168393"
"2025-01-05","44.6801310697","29.1461640586","5.1023055553","4.9230637458","6.0012144","5.1734088505","3.2872979537","2.7257427864","2.808","2.4","1.8516605469","1.4227867736","1.0079229954","1.152","0.4305751272","0.0777911364","0.06","0","0.034628064","0.0000010769","0.001752","0","","","0.0000015352","0.0000014421","","0","0","","","","112.2864491177"
"2025-01-06","52.09632067","35.9313003718","5.1025488604","5.6262153658","6.0028916","5.1761645165","3.2872980438","2.725010113","2.808","2.4","1.8518979138","1.4210517736","1.0985002342","1.152","0.4305751272","0.0884938453","0.04","0","0.034640064","0.0127079074","0.0026852","0","","","0.0000015313","0.0000014421","","0","0","","","","127.2883045802"
"2025-01-07","56.3073528549","34.4625914464","5.1025608735","5.6154378639","6.0025168","5.1764176256","3.2872979018","2.7266016421","2.808","2.4","1.8517807162","1.4232017736","1.1053101013","1.152","0.4305751272","0.0884169728","0.05","0","0.034607064","0.0114739682","0.0027008","0","","","0.0000017835","0.0000014421","","0","0","","","","130.0388467571"
"2025-01-08","52.0134535832","34.6533912111","5.1026099473","5.6251177577","6.0027036","5.1761743572","3.2872984519","2.7255949772","2.808","2.4","1.8517874997","1.4231967736","1.1045718597","1.152","0.4316370149","0.0902890733","0.06","0","0.034634064","0.0143000296","0.0027092","0","","","0.0000017886","0.0000019208","","0","0","","","","125.9594731098"
"2025-01-09","54.2177872173","34.3798892535","5.1024975857","5.6046704192","6.0027028","5.1751359438","3.2872994715","2.7252540776","2.808","2.4","1.8517312944","1.4230517736","1.1045733283","1.152","0.432712932","0.0892172672","0.05","0","0.034628064","0.0171568915","0.0027068","0","","","0.0000015317","0.0000014429","","0","0","","","","127.8610180942"
"2025-01-10","51.7315473621","34.8705786927","5.102579068","5.6024127995","6.0026668","5.1755139627","3.2872990897","2.7258480498","2.808","2.4","1.8518577798","1.4238817736","1.0988030749","1.152","0.432712932","0.0904807643","0.05","0.0035","0.034607064","0.0363642453","0.0027032","0","","","0.0000017877","0.0000014421","","0","0","","","","125.8833598882"
"2025-01-11","44.6802438815","29.2370501834","5.1021059218","4.920382481","6.0012244","5.1741368082","3.2872990528","2.7256783776","2.808","2.4","1.8516608099","1.4226617736","1.0079316716","1.152","0.432712932","0.0796456666","0.05","0.0042","0.034607064","","0.0017492","0","","","0.0000015343","0.0000014421","","0","0","","","","112.3732932004"
"2025-01-12","44.6802402362","29.3429750371","5.102106685","4.9191265508","6.0012276","5.1729446812","3.2872992106","2.7253283576","2.808","2.4","1.8516608099","1.4234417736","1.0079316402","1.152","0.432712932","0.0796386108","0.06","0.0049","0.034628064","","0.001754","0","","","0.0000015341","0.0000019208","","0","0","","","","112.4879196439"
"2025-01-13","51.6974920731","32.9218980731","5.1024169617","5.6083168209","6.0026896","5.1756528155","3.2872989702","2.7269463599","2.808","2.4","1.8517019986","1.4228267736","1.0986570765","1.152","0.432712932","0.0909308261","0.05","0.0028","0.034607064","0.0170742913","0.0027044","0","","","0.0000015343","0.0000014421","","0","0","","","","123.8867300129"
"2025-01-14","51.6966654177","34.3004359481","5.1024529616","5.6013281114","6.0026492","5.2106890638","3.2872980338","2.7279886823","2.808","2.4","1.8518061093","1.4227467736","1.0983630979","1.152","0.432712932","0.2562748636","0.05","0.0042","0.034607064","0.0212925018","0.0027028","0.0000085","","","0.0000017823","0.0000014421","","0","0","","","","125.4642252853"
"2025-01-15","51.6974132256","34.797482904","5.1024728804","5.6097459009","6.002828","5.2227869594","3.2872980913","2.7285298915","2.808","2.4","1.8517865549","1.4231717736","1.1045811814","1.152","0.432712932","0.3048463291","0.05","0.0084","0.034607064","0.0229949975","0.0027192","0.0000095","","","0.0000015378","0.0000014413","","0","0","","","","126.0443903647"
"2025-01-16","51.6885172585","34.6839639276","5.1032795165","5.6205941207","5.9991221363","5.2000715203","3.2872981709","2.7289142148","2.808","2.4","1.8517474119","1.3904260747","1.098663168","1.152","0.432712932","0.3001771681","0.05","0.007","0.034613064","0.0227551248","0.002714","0.000011","","","0.0000015327","0.0000014421","","0","0","","","","125.8625837839"
"2025-01-17","51.6798682134","34.3183576232","5.1479569464","5.6083117135","6.002876","5.1782693183","3.2872737621","2.724535023","2.808","2.4","1.8517117644","1.4230317736","1.0989611659","1.152","0.432712932","0.333211613","0.06","0.007","0.034607064","0.0194956568","0.0026912","0.000008","","","0.0000017826","0.0000014421","","0","0","","","","125.5708829943"
"2025-01-18","44.6823648865","29.7803226108","5.2229249869","4.9209058914","6.0012072","5.1771023912","3.2872708167","2.7262063784","2.808","2.4","1.851661141","1.4227867736","1.0079417046","1.152","0.432712932","0.3249614779","0.05","0.0084","0.034607064","","0.0017492","0.00001","","","0.0000015327","0.0000019208","","0","0","","","","113.2931389085"
"2025-01-19","44.6602954854","29.7744525872","5.2220994792","4.9200396776","6.0012212","5.1759068352","3.2872717992","2.7248656984","2.808","2.4","1.8516609897","1.4234167736","1.0079417046","1.152","0.432712932","0.3287326399","0.06","0.0084","0.034607064","","0.0017492","0.0000095","","","0.0000015327","0.0000014421","","0","0","","","","113.2753865408"
"2025-01-20","51.72510595","34.5985705094","5.3117589845","5.6080625336","6.002836","5.1790374974","3.2872719469","2.7263263217","2.808","2.4","1.8520304644","1.4234967736","1.1045868738","1.152","0.432712932","0.3372413222","0.05","0.0084","0.034700064","0.0171253482","0.0027","0.0000160043","","","0.0000017877","0.0000014413","","0","0","","","","126.061982755"
"2025-01-21","51.7133687704","34.5375947993","5.3424386222","5.6179513712","6.0027352","5.1768956546","3.287272018","2.7258228461","2.808","2.4","1.8517292158","1.4234867736","1.098668801","1.152","0.432712932","0.2011096818","0.05","0.0084","0.034649064","0.0185806049","0.0027084","0.00001","","","0.0000012777","0.0000014429","","0","0","","","","125.8861374755"
"2025-01-22","51.7592578619","34.5692688071","5.3426058223","5.6273034048","6.0027896","5.1760362906","3.2872679237","2.7270843221","2.808","2.4","1.8519270961","1.4229667736","1.0986713778","1.152","0.432712932","0.1185728439","0.05","0.007","0.034559064","0.0278273577","0.0026996","0.00001","","","0.0000017877","0.0000014429","","0","0","","","","125.8985643082"
"2025-01-23","51.9289297904","35.1163624286","5.2992103869","5.578122966","6.0028196","5.1760888273","3.2872674459","2.7280448781","2.808","2.4","1.8518592312","1.4230667736","1.105333775","1.152","0.432712932","0.1196666631","0.06","0.007","0.034487064","0.0284455336","0.0026936","0.00001","","","0.0000015327","0.0000019208","","0","0","","","","126.5421253492"
"2025-01-24","54.3175691253","35.56233581","5.2225973834","5.6324048177","6.0028264","5.1759600812","3.2872665436","2.7257279887","2.808","2.4","1.852021392","1.4232117736","1.1056325877","1.152","0.432712932","0.122660444","0.08","0.0084","0.034688064","0.0262723673","0.0026976","0.000011","","","0.0000015352","0.0000014429","","0","0","","","","129.3749992886"
"2025-01-25","44.6802524464","29.5606506945","5.2228984689","4.9208766855","6.0012272","5.1735444258","3.2872663573","2.7253499208","2.808","2.4","1.8516615188","1.4229317736","1.0079533506","1.152","0.432712932","0.1101493484","0.09","0.0084","0.034628064","","0.001754","0.0000095","","","0.000002039","0.0000019208","","0","0","","","","112.8922706464"
"2025-01-26","44.6802984125","29.4813631634","5.2126349108","4.9186568961","6.0011908","5.173300905","3.2872662064","2.7251539008","2.808","2.4","1.8516615188","1.4231367736","1.0079533824","1.152","0.432712932","0.1113593599","0.11","0.0084","0.034607064","","0.0017536","0.0000105","","","0.0000015389","0.0000014429","","0","0","","","","112.8214633075"
"2025-01-27","53.2634755905","35.6482417541","5.2232035482","5.6211114011","6.0026584","5.1757572535","3.2872505042","2.726157985","2.808","2.4","1.8517507407","1.4235367736","1.1016384249","1.152","0.432712932","0.1212101997","0.09","0.0084","0.034670064","0.0163756481","0.0027076","0.0000135","","","0.000001787","0.0000019232","","0","0","","","","128.3908760298"
"2025-01-28","53.6583143903","35.4656677696","5.222398395","5.6103614681","6.0026968","5.1750931523","3.2872483627","2.7251327464","2.808","2.4","1.8517940758","1.4241667736","1.0986799635","1.152","0.4331548328","0.1242637107","0.15","0.0084","0.034628064","0.0199203186","0.0027044","0.000012","","","0.0000017935","0.0000014437","","0","0","","","","128.6546404606"
"2025-01-29","53.6515395078","35.6113894925","5.2997728864","5.631864611","6.002756","5.1760390728","3.2872493501","2.7279034571","2.808","2.4","1.8517896201","1.4230917736","1.098978065","1.152","0.4359786657","0.1252343802","0.09","0.007","0.034685064","0.0236315891","0.002724","0.0000115","","","0.0000017858","0.0000014421","","0","0","","","","128.8416422633"
"2025-01-30","52.4510731418","37.6104200205","5.3433385332","5.6291762301","6.0028884","5.1768073836","3.2872495211","2.728571941","2.808","2.4","1.8518423683","1.4240067736","1.1053447171","1.152","0.4365511632","0.1277424262","0.11","0.0084","0.034607064","0.0230255945","0.0026988","0.00001","","","0.0000015355","0.0000019216","","0","0","","","","129.7137575353"
"2025-01-31","51.8111762031","38.1344985145","5.3424853588","5.6142817551","6.0027588","5.1776111349","3.2872495444","2.7252972951","2.808","2.4","1.8517191902","1.4237317736","1.1053473314","1.152","0.4365511632","0.1287286738","0.09","0.007","0.034607064","0.0224173912","0.0027092","0.0000085","","","0.000001786","0.0000014421","","0","0","","","","129.5581821214"
"2025-02-01","42.7236148193","37.7327522525","5.265934119","4.9370470808","6.2012256","5.1746858996","3.3668634237","2.7250805888","2.808","2.4","2.050000008","1.5074285712","1.0082584732","1.152","0.4833245088","0.1295151925","0.09","0","0.0365722848","","0.0017276","0","","","0.0000017921","0.0000019224","","0","0","","","","119.7940341367"
"2025-02-02","44.7311304814","37.8790097286","5.2220967907","4.9365655096","6.0012632","5.1730928124","3.3668635558","2.7255472088","2.808","2.4","2.0500540607","1.5071185712","1.0082584755","1.152","0.4833245088","0.130751278","0.11","0","0.0380842848","","0.0017588","0","","","0.0000017851","0.0000014421","","0","0","","","","121.7249224935"
"2025-02-03","51.7596414027","42.8931057062","5.2232528223","5.6457514891","6.0026896","5.1752613768","3.366862905","2.7276426331","2.808","2.4","2.0501463226","1.5077885712","1.1052002529","1.152","0.4833245088","0.1423310625","0.09","0","0.0380842848","0.0214630759","0.0027092","0","","","0.000001786","0.0000019216","","0","0","","","","134.5952589215"
"2025-02-04","51.8055784548","38.8030722477","5.2181784166","5.5872239857","6.002852","5.1755467336","3.3668624363","2.7277652861","2.808","2.4","2.0502473923","1.5069035712","1.0989869656","1.152","0.4833245088","0.1453511255","0.08","0","0.0380842848","0.0153623065","0.0027188","0","","","0.0000015338","0.0000014445","","0","0","","","","130.4680614938"
"2025-02-05","51.7867671331","36.8044655395","5.2241347232","5.6585500865","5.9994096288","5.1759781016","3.3668623926","2.7264262208","2.808","2.4","2.0501307153","1.5074185712","1.1060947065","1.152","0.4833245088","0.1461642925","0.09","0","0.0381052848","0.0195164292","0.002712","0","","","0.0000017937","0.0000014437","","0","0","","","","128.5460635718"
"2025-02-06","51.9305803415","37.9008748447","5.2223785271","5.6169488765","6.0026972","5.175607815","3.3668622328","2.725261136","2.808","2.4","2.050107608","1.5081335712","1.1052094539","1.152","0.4833245088","0.14794615","0.11","0","0.0380842848","0.0170875381","0.0027024","0","","","0.000001537","0.0000014421","","0","0","","","","129.7638094675"
"2025-02-07","51.898708708","37.0112857501","5.2830459011","5.6101260883","6.0029828","5.1774171405","3.3668624647","2.726980428","2.808","2.4","2.0501593997","1.5075235712","1.1052115217","1.152","0.4833245088","0.1493170405","0.09","0","0.0380692848","0.0894035684","0.0027092","0","","","0.0000015343","0.0000014437","","0","0","","","","128.9531303538"
"2025-02-08","44.7745006431","32.6629778993","5.3420808576","4.9369196709","6.0011708","5.1745748495","3.3668628645","2.724685692","2.808","2.4","2.0500542747","1.5074485712","1.0082722221","1.152","0.4833245088","0.1404809901","0.13","0","0.0381262848","","0.0017536","0","","","0.0000017862","0.0000019216","","0","0","","","","116.7032374364"
"2025-02-09","44.7431956933","32.6780288118","5.3429442692","4.9364008076","6.0012264","5.1741114595","3.366863637","2.725506072","2.808","2.4","2.0500542747","1.5072935712","1.0082722222","1.152","0.4833245088","0.1419880812","0.09","0","0.0381442848","","0.0017564","0","","","0.0000015407","0.0000014421","","0","0","","","","116.6491134761"
"2025-02-10","52.2566281545","37.1981064032","5.2725178","5.6071163185","6.0034756","5.1799022256","3.3668635814","2.726034072","2.808","2.4","2.0501186288","1.4714540474","1.1058056047","1.152","0.4833245088","0.1568347142","0.09","0.0035","0.0381052848","0.1262968","0.0026872","0.000011","","","0.0000017854","0.0000014437","","0","0","","","","129.498785173"
"2025-02-11","56.7674682114","37.4335019684","5.2234808587","5.6674254175","6.003166","5.1778709349","3.3668700429","2.7900883323","2.808","2.4","2.0501256958","1.5084635712","1.1139978763","1.152","0.4833245088","0.1577758239","0.09","0.0035","0.0381052848","0.1461434144","0.0027028","0.0000115","","","0.0000015383","0.0000019216","","0","0","","","","134.3840257012"
"2025-02-12","53.7505924509","38.4397187983","5.2724077086","5.6324339091","6.0029568","5.1753900813","3.3668748294","2.7278951011","2.808","2.4","2.0521632444","1.5082235712","1.1060427515","1.152","0.4833245088","0.1601226116","0.11","0.0042","0.0380842848","0.0187826784","0.0027132","0.0000105","","","0.000001784","0.0000014445","","0","0","","","","132.2119402579"
