"Service","EC2-Instances($)","EC2-Other($)","S3($)","Elastic Load Balancing($)","Network Firewall($)","CloudWatch($)","VPC($)","Elastic File System($)","ElastiCache($)","Elastic Container Service for Kubernetes($)","Route 53($)","Directory Service($)","EC2 Container Registry (ECR)($)","Secrets Manager($)","DynamoDB($)","Key Management Service($)","Direct Connect($)","Lambda($)","Backup($)","Athena($)","SQS($)","Cost Explorer($)","OpenSearch Service($)","Service Catalog($)","SNS($)","Systems Manager($)","Simple Workflow Service($)","Step Functions($)","Glacier($)","CloudShell($)","CloudTrail($)","Glue($)","X-Ray($)","CloudFormation($)","Certificate Manager($)","Total costs($)"
"2024-11-06","1228.7469930472","1019.5069158283","95.0581826739","74.2466684049","45.8462789321","70.3676358136","18.5382255613","10.3771172237","7.776","4.8","6.0918324","3.4550154917","2.3430650736","1.7942466664","0.6578711628","0.6428733384","","0.5370577785","0.4310026664","0.285965","0.6190104","0.06","","0","0.0001338596","","0.0000014349","0.0000017591","","","0","0","","","","2592.1820945164"
"2024-11-07","1225.3922879608","1015.0017167132","94.6385433526","74.205525592","45.5618368611","70.0996619105","18.4299493844","10.3779406106","7.776","4.8","6.117278","3.3601638389","2.3430650736","1.8538766664","0.6403950253","0.6388383384","","0.5316089573","0.4312782936","0.28858","0.629746","0.06","","0","0.0044970828","","0.0000014349","0.0000020071","","","0","0","","","","2583.1827931035"
"2024-11-08","1215.0120373279","1017.1883100033","95.4490658997","76.8657924806","44.9716782968","71.0099499248","18.4973701798","10.2279182328","7.776","4.8","6.1211836","3.2895903641","2.3443343931","1.8611166664","0.7318795395","0.6338583384","","0.4897889463","0.4315580896","0.29113","0.629224","0.05","","0","0.0042408571","","0.0000019128","0.0000015052","","","0","0","","0","","2578.6760305582"
"2024-11-09","1211.9982818267","1008.7000543211","93.9590278881","76.1038342529","44.0988502443","67.284908571","18.2653490841","10.257851305","7.776","4.8","5.8658908","3.3266225416","2.3473548072","1.8741616664","0.7063378345","0.6338583384","","0.4083628615","0.4318636833","0.29364","0.609834","0.05","","0","0.0043451479","","0.0000019128","0.0000020076","","","0","0","","","","2559.7964330944"
"2024-11-10","1208.6712284212","1011.7467987763","95.2879830843","74.8353478984","44.6248039998","67.1060876593","18.4643478104","10.227598086","7.776","4.8","5.576572","3.413502361","2.3473548072","1.9115866664","0.6390178623","0.6338583384","","0.420922182","0.4321837918","0.29594","0.6013372","0.06","","0","0.0044518894","","0.0000014349","0.0000015057","","","0","0","","","","2559.8769257748"
"2024-11-11","1211.8090306972","1015.0617061029","94.9383277092","78.4839312124","44.6261638952","67.395163106","18.4954197047","10.1327407232","7.776","4.8","6.0191112","3.3076550503","2.3473548072","1.8492705553","0.6424332082","0.6396363384","","0.6248828344","0.4324844326","0.29814","0.6262952","0.05","","0","0.0042340281","","0.0000014349","0.0000020071","","","0","0","","","","2570.3599842473"
"2024-11-12","1200.2207124901","1016.4099358373","95.7137595516","74.3204197588","44.8309834132","64.9483593267","18.1125574714","10.1987184855","7.776","4.8","5.9491108","3.4657932555","2.3507340131","1.9135416664","0.6414140524","0.6442143384","","0.5230995963","0.432684231","0.30103","0.6257456","0.05","","0.0042","0.0040521588","","0.0000014349","0.0000015047","","","0","0","","","","2554.2370689861"
"2024-11-13","1206.7105388084","1016.9754363194","95.094129195","73.7435463964","44.5184887135","65.9455018185","18.1091534577","10.3532491587","7.776","4.8","5.912814","3.3635446444","2.3556521376","1.9727666664","1.3394196231","0.6442503384","","0.5322977081","0.4329437777","0.30361","0.6388272","0.06","","0.0028","0.0041248171","","0.0000019128","0.0000020071","","","0","0","","","0","2561.5890987003"
"2024-11-14","1219.4803267731","1021.2294978874","96.0337463138","77.2557847974","44.8435461389","67.3341916637","18.0768116635","10.302680263","7.776","4.8","5.8699804","3.3629517445","2.3607930981","1.7844905553","0.6379331216","0.6441513384","","0.530093167","0.4331615758","2.437815","0.6251908","0.05","","0.0035","0.0046868512","","0.0000014349","0.0000015052","","","0","0","","","","2585.8773360928"
"2024-11-15","1230.9654888618","1026.4933176554","95.9375077664","78.5227943719","45.1653056426","67.7790103149","17.8900929137","10.5773964086","7.776","4.8","5.8032996","3.3553715417","2.3717302493","1.8651766664","0.638990247","0.6442953384","","0.4598376975","0.4334853643","0.308655","0.6353888","0.05","","0.0042","0.0044918884","","0.0000019128","0.0000017542","","","0","0","","","","2602.4818399953"
"2024-11-16","1259.0629045128","1019.2786474848","95.4886430445","77.2907521683","44.2933867453","68.9721669035","17.9716914253","10.6516652097","7.776","4.8","5.552444","3.272041636","2.3746205832","1.8591616664","0.6331875392","0.6437973384","","0.527132844","0.4337294942","0.310995","0.59779","0.05","","0.0042","0.0044125208","","0.0000014349","0.0000017591","","","0","0","","","","2621.8493733104"
"2024-11-17","1303.5046226937","1012.0675572007","95.0277309556","71.4950860338","43.1828327225","68.2770355706","18.1565523137","10.3622200302","7.776","4.8","5.1193008","3.355027414","2.3746205832","1.9190016664","0.6346857313","0.6443973384","","0.4102774299","0.4339389175","0.313515","0.5721188","0.06","","0.0028","0.0040578398","","0.0000019128","0.0000017542","","","0","0","","","","2650.4933827083"
"2024-11-18","1316.0980389763","1018.2700923682","95.9592091559","79.1281976356","45.3531368989","74.2178132942","18.6795787478","10.1853937398","7.776","4.8","5.762016","3.3434736805","2.3760180786","1.8630266664","0.6532127556","0.6439593384","","0.5334080328","0.4341665197","0.31564","0.6159464937","0.05","","0.0042","0.0050848356","","0.0000014349","0.0000017586","","","0","0","","","","2687.0676164115"
"2024-11-19","1300.778254668","1013.709360396","96.199630014","76.3374720844","44.1805073048","75.2979430203","19.114759325","11.9851661129","7.776","4.8","5.6380312","3.3530105195","2.377935684","1.8782766664","0.6707317238","0.6441063384","","0.5005069375","0.4343720139","3.90363","0.6064628","0.07","","0.0028","0.0055081139","","0.0000014349","0.0000015057","","","0","0","","","","2670.2644678634"
"2024-11-20","1291.1252205852","1010.7649072063","95.7630766678","74.1262779799","43.3082475374","76.1435256032","19.7200156912","11.324301464","7.776","4.8","5.5422056","3.4804747249","2.377935684","1.8850216664","0.6858914359","0.6443973384","","0.5114540525","0.4345746354","1.45746","0.5931196","0.05","","0.0035","0.0051112909","","0.0000019128","0.0000020076","","","0","0","","","","2652.5227226838"
"2024-11-21","1292.1941446212","1012.9975858725","227.9837654235","72.9875848333","43.3220417998","76.0999008306","19.680524257","11.0302680155","7.776","4.8","5.647366","3.3152027226","2.377935684","1.8003866664","0.6827442203","0.6441033384","","0.4873126843","0.4348058239","1.17004","0.5987304","0.04","","0.0042","0.0036742355","","0.0000014349","0.0000017542","","","0","0","","","","2786.0783206179"
"2024-11-22","1280.3138891518","1005.7597309095","58.2379595383","75.3620414471","42.2442765716","93.2621871176","19.4873319057","11.1138432983","7.776","4.8","5.7252948","3.2978283721","2.377935684","1.6873716664","0.6888344346","0.6440463384","","0.4692939003","0.4350253374","0.329605","0.6187112","0.05","","0.0042","0.0036842565","","0.0000014349","0.0000015057","0.0000000056","","0","0","","","","2614.6890938758"
"2024-11-23","1296.7100037631","1013.6104443875","60.2768853794","73.6081315938","44.1348332559","100.0211865654","18.6820238386","11.0926591153","7.776","4.8","5.447646","3.410846075","2.377935684","1.6290616664","0.7060442324","0.6438873384","","0.392869418","0.4351998058","0.327915","0.6027444","0.05","","0.0042","0.0037315616","","0.0000014349","0.0000017542","","","0","0","","","","2646.7442522697"
"2024-11-24","1290.6782430982","1010.2767874018","60.4822490127","68.7867738259","43.8076734997","95.1689493553","18.1343530189","11.26552993","7.776","4.8","5.1455172","3.2894429558","2.377935684","1.6371316664","0.7027605555","0.6439443384","","0.3616898532","0.4353668921","0.33007","0.604218","0.06","","0.0021","0.0044643988","","0.0000019128","0.0000017591","","","0","0","","","","2626.7712043586"
"2024-11-25","1301.5633683056","1016.0512932044","62.6787990981","78.2007589463","44.7357713995","95.1669670877","18.1015160833","11.2353141982","7.776","4.8","5.7493492","3.4536624304","2.377935684","1.6350466664","0.6894427463","0.6439443384","","0.5233176036","0.4355111037","0.744885","0.6429368","0.05","","0.0028","0.003875861","","0.0000014349","0.0000015052","","","0","0","","","","2657.262498697"
"2024-11-26","1310.2088680313","1016.022734332","63.2271991809","76.5624592378","45.4476502602","91.469396633","17.6663066403","11.4494344599","7.776","4.8","5.7692088","3.3168212972","2.3799316677","1.6491655553","0.6891867105","0.6439053384","","0.5235508225","0.4357214246","1.64821","0.6391548907","0.06","","0.0035","0.0050527485","","0.0000014381","0.0000017724","","","0","0","","","","2662.3934612413"
"2024-11-27","1208.2796418554","1010.9682069721","63.529884303","77.5256091925","44.3132400603","90.364321564","17.4141537862","11.6199626483","7.776","4.8","5.7797784","3.3371958665","2.3824670749","1.7512216664","0.6815650534","0.6408183384","","0.4527681089","0.43590522","0.337285","0.6343032","0.07","","0.0042","0.0046783367","","0.0000019216","0.0000017872","","","0","0","","","","2553.1032103558"
"2024-11-28","1249.5512329467","1024.9819349154","65.0237270844","76.5309503977","48.754710369","94.5049471002","17.2126838055","11.8119230242","7.776","4.8","5.832444","3.392989911","2.3869564903","1.7286916664","0.6921930615","0.6440883384","","0.4820696951","0.4361115827","0.33965","0.6333716","0.06","","0.0042","0.0052550771","","0.0000019216","0.0000017907","","","0","0","","","","2617.5861347779"
"2024-11-29","1178.1261050223","1012.0396336358","65.6456555438","76.8202632436","45.4557942862","91.5883607121","17.289386357","12.0801300692","7.776","4.8","5.9937252","3.410234236","2.3946550248","1.7626666664","0.6937433504","0.6443403384","","0.4593913075","0.4363405961","0.34205","0.6468376","0.05","","0.0042","0.0048617895","","0.0000014437","0.0000020406","","","0","0","","","","2528.4643784634"
"2024-11-30","1158.9783060582","1007.3506639667","66.5403791575","76.3580405512","45.0816133643","89.4038290147","17.3824491641","11.9346763219","7.776","4.8","5.780528","3.3360844806","2.3946550248","1.7054566664","0.6840241646","0.6442233384","","0.4728838083","0.4365800082","0.34451","0.6162112","0.05","","0.0014","0.0041774625","","0.0000019216","0.0000017856","","","0","0","","","","2502.0766954596"
"2024-12-01","1204.3536058452","984.5499407538","65.5841221343","88.3307318109","44.657007903","91.9754934417","17.182186599","11.7853538765","7.776","4.8","6.0550804","3.3641208221","2.3174080824","1.76703258","0.4514551499","0.616350216","","0.0044763557","0.4227873028","0.347","0.2837212","0.05","","0","0.0001188711","","0.0000019224","0.0000017935","","","0","0","","","","2536.6739970603"
"2024-12-02","1241.6981213685","990.2659595051","66.7255813192","101.0676375776","45.7687584752","97.6817720963","17.1810668232","11.6289164988","7.776","4.8","6.0859144","3.3366268054","2.3174080824","1.70086258","0.7063247779","0.623685216","","0.2211211774","0.4229823993","0.349245","0.2404464","0.06","","0","0.000138638","","0.0000014429","0.0000020376","","","0","0","","","","2600.6585726208"
"2024-12-03","1184.9129538744","985.9145635569","67.6332558394","76.709118394","45.2296593621","93.1267057673","17.1640998271","11.6145191408","7.776","4.8","6.0160668","3.4148686054","2.3204504666","1.78099758","0.7109465752","0.623706216","","0.5159789095","0.4232319887","0.87325","0.2406876","0.05","","0","0.0001316961","","0.0000019216","0.0000015373","","","0","0","","","","2511.8511956584"
"2024-12-04","1159.1051514573","983.2278670884","68.1756253868","75.9991701142","44.9607897472","91.1778748899","17.1135421408","11.7177398688","7.776","4.8","5.9830304","3.2240021335","2.3237574347","1.78051758","0.714406941","0.620154216","","0.5104365455","0.4235315966","0.641965","0.243888","0.05","","0","0.0001278819","","0.0000014437","0.0000015371","","","0","0","","","","2480.5695814034"
"2024-12-05","1160.4507448908","988.1286818533","68.8344987507","75.4891618833","46.9621248057","93.5962175226","17.0877138967","11.5739135136","7.776","4.8","6.00137","3.411445022","2.3272282489","2.09936258","0.7074187731","0.623574216","","0.4919498551","0.4238111049","0.680555","0.2517748","0.05","","0","0.0001377926","","0.0000014413","0.0000020406","","","0","0","","","","2491.7676879912"
"2024-12-06","1202.0055430457","988.6696322989","70.6858985909","76.3558947591","46.5283905047","94.7009853657","14.2596781734","11.5831336239","7.776","4.8","5.9934864","3.3671049221","2.3312825622","2.41900758","0.7166042655","0.623814216","","0.5144193043","0.4240851453","0.359955","0.5325548","0.05","","0","0.0001619577","","0.0000019216","0.0000017921","","","0","0","","","","2534.6976362291"
"2024-12-07","1193.5014492413","986.1012939977","71.1052746253","77.2644808639","45.6412612314","90.4157059945","9.8147411586","11.5594320166","7.776","4.8","5.6952212","3.3517406223","2.3316140808","2.48089258","0.7228151082","0.623691216","","0.5092540773","0.4243616269","0.36261","0.6075632","0.06","","0","0.0029424506","","0.0000014429","0.0000015341","","","0","0","","","","2515.1523482684"
"2024-12-08","1161.2857471447","976.2899663003","71.5791703476","71.4259965457","44.5115091273","88.8558448864","9.6286334406","11.5168799448","7.776","4.8","5.4956484","3.3723252693","2.3316140808","2.33137758","0.7161155778","0.623592216","","0.414975362","0.4246809484","0.3652","0.449832","0.05","","0","0.0034255254","","0.0000019224","0.0000017872","","","0","0","","","","2464.2485384067"
"2024-12-09","1188.9405045366","981.5356133494","73.6800556453","81.0668402485","45.9286703632","92.2629347623","9.6006003454","11.6087078245","7.776","4.8","6.1130808","3.3657495666","2.3329020106","2.06878258","0.7144874328","0.624399216","","0.5140885147","0.4249449295","0.46429","0.479824","0.05","","0.0042","0.0047701662","","0.0000019273","0.0000020614","","","0","0","","","","2514.3614502803"
"2024-12-10","1173.4313883371","980.906859817","74.0533159506","75.8791210223","45.5027566899","90.1792562885","9.705711125","11.5641386046","7.776","4.8","5.81292","3.3610298361","2.3395817995","2.06836258","0.7081745601","0.624744216","","0.5153188698","0.4251641621","0.62449","0.580067739","0.05","","0.0042","0.0046191813","","0.0000019304","0.0000015626","","","0","0","","","","2490.9172242719"
"2024-12-11","1205.0834981097","983.3010941201","74.9457611778","76.0315471653","45.4965279922","90.8023156266","9.5820321758","11.7267951814","7.776","4.8","5.8819248","3.3556512111","2.3444981136","2.06299758","0.7080319208","0.622173216","","0.539973459","0.4253930569","0.372775","0.5662112","0.06","","0.0021","0.0048766032","","0.0000014453","0.0000020482","","","0","0","","","","2526.492181203"
"2024-12-12","1190.369694972","986.509138892","75.5181008403","76.2869121987","45.8933663593","92.6514926536","9.6413997456","11.5979060685","7.776","4.8","5.803034","3.3655695306","2.3467583164","2.03910758","0.714434613","0.621189216","","0.4769736853","0.425722705","1.406075","0.4285472","0.05","","0.0042","0.0047318794","","0.0000014445","0.0000015396","","","0","0","","","","2518.7303584398"
"2024-12-13","1173.320071001","983.6908917328","76.3540109946","77.5604222774","45.7739168268","91.4241669376","9.6582493967","11.578963188","7.776","4.8","5.7878472","3.3822748751","2.3529659948","2.03542758","0.7176815388","0.621132216","","0.4617901534","0.4260065947","0.37802","0.4263056","0.05","","0.0035","0.0040062299","","0.0000019216","0.0000020401","","","0","0","","","","2498.5836542993"
"2024-12-14","1150.0656467364","972.5564771734","76.9479100007","75.7797488248","44.3190560499","88.6447157931","9.7680037478","11.7275787325","7.776","4.8","5.433296","3.2912029112","2.3541631344","2.03057758","0.7113471907","0.621138216","","0.4072393621","0.4263253732","0.38046","0.4200788","0.05","","0.0035","0.0043198884","","0.0000014437","0.0000017872","","","0","0","","","","2458.5187887455"
"2024-12-15","1150.9774970512","969.7705518651","77.5941485583","72.0300330633","43.208544344","86.1349155748","9.6489721136","11.6051329129","7.776","4.8","5.2182392","3.4653494362","2.3541631344","2.16133758","0.7002125822","0.621189216","","0.3849459812","0.4265788719","0.38283","0.4108944","0.06","","0.0042","0.0039786411","","0.0000019216","0.000002042","","","0","0","","","","2449.7397184898"
"2024-12-16","1171.6409046333","979.3577904019","79.5308434638","78.8947770398","44.9670998708","90.8840119987","9.7916785632","11.7230662561","7.776","4.8","5.8121032","3.283395889","2.3546000937","2.05226258","0.711239131","0.621141216","","0.629754059","0.4268674013","0.710295","0.4546688","0.05","","0.0035","0.0046896636","","0.0000014437","0.0000017921","","","0","0","","","","2496.480692497"
"2024-12-17","1160.0589853282","985.2754736382","79.9964187337","76.6836726821","44.5288718724","89.1851683105","12.0011450579","11.7686803966","7.776","4.8","5.7973296","3.3254312194","2.3551099488","2.25267258","0.7164704379","0.621231216","","0.4737658589","0.4272044778","0.389025","0.420454","0.07","","0.0028","0.0040873797","","0.0000019208","0.0000015373","","","0","0","","","","2488.9300011962"
"2024-12-18","1161.2954926245","994.3648850484","80.878811031","79.6972506831","44.0113792478","88.5022953433","12.9133922725","11.8295965577","7.776","6.047942306","5.7125756","3.4280508886","2.3574709107","1.7075874725","0.7113735945","0.621243216","","0.4786074184","0.4274778044","0.46305","0.4290500482","0.05","","0.0042","0.0050452792","","0.0000014429","0.000002039","","","0","0","","","","2503.7127808287"
"2024-12-19","1162.2640489331","997.0232826582","81.5881700571","76.8271880264","41.5484625906","88.5286073808","12.7354054041","11.7727965817","7.776","7.2","5.774892","3.3250714388","2.3622824871","1.75540758","0.7341326254","0.621708216","","0.4246519507","0.4277068081","0.489385","0.4248832937","0.05","","0.0042","0.0035555789","","0.0000014429","0.0000015357","","","0","0","","","","2503.6618415893"
"2024-12-20","1183.9448212343","998.2131147853","82.8995187164","77.8354873903","42.1609168245","95.8517808822","12.5674576448","11.8350813087","7.776","7.2","5.7713312","3.3674621168","2.3678591016","1.83078258","0.7777311989","0.621645216","","0.4871744841","0.428006526","0.396485","0.5519468","0.05","","0.0056","0.004749449","","0.0000014429","0.0000015345","","","0","0","","","","2536.9449554363"
"2024-12-21","1172.3844717904","999.4047031233","82.5879902183","77.3276391078","44.7374275957","87.9566490345","12.5441281729","11.985617765","7.776","7.2","5.5174644","3.3697827332","2.3678591016","1.7605074725","0.8139610791","0.621564216","","0.4677850835","0.4282084535","0.39896","0.5206848","0.06","","0.0084","0.0042137902","","0.0000019216","0.0000020376","","","0","0","","","","2520.2440218967"
"2024-12-22","1166.1650966297","992.8417589337","82.7994674593","71.8094843542","43.807251988","85.1446401978","12.6936331978","11.9044110723","7.776","7.2","5.2143176","3.3666672277","2.3678591016","1.78574258","0.834447174","0.645835764","","0.4031735442","0.4284690382","0.40125","0.4970976","0.05","","0.0042","0.0042014812","","0.0000014421","0.0000015385","","","0","0","","","","2498.1450079243"
"2024-12-23","1171.2885490599","998.0653422691","83.5726745488","78.5697155059","44.7621251447","88.349533319","12.7063796501","11.9450671583","7.776","7.2","5.7505536","3.3694929527","2.3691492354","1.77249758","0.8352099456","0.65390328","","0.5463471739","0.4287562053","0.40346","0.5334185816","0.05","","0.0084","0.0045899697","0.0078","0.0000014429","0.0000017923","","","0","0","","","","2520.9689684152"
"2024-12-24","1381.2270875716","1010.1593094186","85.5357239537","80.6909130745","43.7018348403","103.2495216232","12.8820342977","12.2048745487","7.776","7.2","5.7947236","3.4063179304","2.3722580112","1.7667324725","0.8253552078","0.65408628","","0.4498356995","0.4289806621","0.4062","0.527818","0.05","","0.0084","0.0038287735","","0.0000019208","0.0000017851","","","0","0","","","","2761.3218396712"
"2024-12-25","1214.0033361716","999.1515942041","83.9528364665","72.4294142231","43.1764291478","81.6764671347","13.0372591209","12.0996179559","7.776","7.2","5.4806036","3.3711442332","2.3726219136","1.72220758","0.8426876899","0.65408028","","0.375623893","0.429198393","0.408435","0.49942","0.06","","0.0084","0.003953106","","0.0000014429","0.0000015352","","","0","0","","","","2550.7313330914"
"2024-12-26","1192.7034197008","1004.5363428821","84.9337337318","78.4496430341","43.8341820962","59.7194306656","13.1874830883","11.9672924076","7.776","7.2","5.7646016","3.319857547","2.3726219136","1.65723758","0.8448260562","0.65437128","","0.4998934422","0.4294192668","0.41055","0.5266640707","0.05","","0.0056","0.0040619532","0.00522","0.0000014429","0.0000020366","","","0","0","","","","2520.8524557957"
"2024-12-27","1189.8566937074","1009.0992639151","85.2884086592","78.9297679566","44.5028142669","61.563273149","13.6498614899","12.0263805767","7.776","7.2","5.7763376","3.3373048332","2.3726219136","1.68080258","0.8373432782","0.65433828","","0.4609038741","0.4295882702","0.413215","0.5223636352","0.05","","0.0056","0.0040110667","","0.0000019216","0.0000015352","","","0","0","","","","2526.4368975088"
"2024-12-28","1170.7247905405","1004.3761821473","85.5654346156","77.816254315","43.8660777297","59.6626114735","13.6556786469","11.9740142587","7.776","7.2","5.5568236","3.4172850831","2.3726219136","1.63753258","0.8394605688","0.65427228","","0.3721868811","0.4297651669","0.415595","0.4993040352","0.05","","0.007","0.004078775","","0.0000014429","0.0000017907","","","0","0","","","","2498.8729728445"
"2024-12-29","1173.7723142682","998.9989928836","85.3622679552","71.7754260277","42.8288817219","60.1481844695","13.801693138","11.8218218791","7.776","7.2","5.1934192","3.3396297083","2.3726219136","1.65550258","0.8248643379","0.65441028","","0.3437280676","0.4299890733","0.41767","0.4796472352","0.06","","0.0084","0.0037008576","","0.0000019216","0.0000017856","","","0","0","","","","2489.2691693039"
"2024-12-30","1230.3201766494","1014.870255431","87.2240381193","79.6211243793","45.4112612834","64.5555343193","13.8535440486","12.0308172462","7.776","7.176751139","5.8211084","3.3770948943","2.3755540645","1.62269758","0.877970771","0.65442528","","0.5638112686","0.4301873303","0.419655","0.5073836353","0.05","","0.0084","0.0042918277","","0.0000014421","0.0000015387","","","0","0","","","","2579.552085648"
"2024-12-31","1689.6947316688","1059.5376142968","89.0306144928","80.7152230597","47.5764673255","80.9478116955","13.5005076491","11.9540667304","7.776","7.2","5.971354","3.3514571804","2.3784985032","1.61502258","0.9300411306","0.65434428","","0.4276177203","0.4304446485","0.422595","0.4911252352","0.06","","0.0084","0.004485543","","0.0000014437","0.0000020376","","","0","0","","","","3104.6784262211"
"2025-01-01","1576.6320263325","1076.4443148186","88.4930725337","82.7339703554","43.1622072056","122.4131729635","13.329713358","11.9151700384","7.776","7.2","5.9899392","3.3764322862","2.3784985032","1.60476758","1.0665525842","0.656291968","","0.0050503539","0.4306794142","0.42494","0.3064136288","0.06","","0","0.0001290833","0","0.0000014413","0.0000015347","","","0","0","","","","3046.3993451835"
"2025-01-02","1209.7111180006","1012.1983471577","87.9011019933","111.7352669833","45.1347004992","97.6065972243","13.619906206","12.9815486415","7.776","7.2","6.2861088","3.2318959557","2.3811955672","1.8615431712","0.9219975944","0.697012946","","0.4648248359","0.4308717211","0.427325","0.5366940352","0.06","","0","0.0001305681","","0.0000014421","0.0000015322","","","0","0","","","","2623.164189875"
"2025-01-03","1212.3150937394","1008.6623960981","88.391036784","86.0588802533","45.4871764944","92.2971102323","13.4387017959","12.2255161491","7.776","7.2","6.0270116","3.3727670863","2.3855684114","2.23799016","0.9458514498","0.864843438","","0.410765869","0.4313736032","0.430085","0.5261607376","0.05","","0","0.0001467575","","0.0000014429","0.0000015336","","","0","0","","","","2591.5344786358"
"2025-01-04","1212.7349942932","999.0056093649","88.5514655213","82.2783174176","44.4870435249","87.4419690092","13.1756788748","12.2113279246","7.776","7.2","5.8715432","3.4016067557","2.38566756","2.22557516","0.9341488904","0.950369856","","0.4236040987","0.4316043675","0.432695","0.5054189782","0.05","","0","0.0001423399","","0.0000019216","0.0000015333","","","0","0","","","","2572.4747855918"
"2025-01-05","1216.1856987835","1006.846277719","88.7365103361","78.3773228553","46.4258426353","91.1037157686","13.143196798","12.1947066196","7.776","7.2","5.568232","3.341730836","2.38566756","2.32253016","0.9439343792","0.950555856","","0.3434805948","0.4318444557","0.435175","0.4784269142","0.06","","0","0.0001610239","","0.0000014421","0.0000020341","","","0","0","","","","2585.2510137714"
"2025-01-06","1192.498857907","1011.1841637767","89.5640693792","86.054350935","45.141072535","89.7525828535","13.175776176","12.1208773833","7.776","7.2","6.1086948","3.3169906779","2.3874113817","2.16681516","0.8803748762","0.950417856","","0.4520022115","0.4320907116","0.437375","0.5166735079","0.05","","0","0.0001369878","0","0.0000014421","0.0000015373","","","0","0","","","","2572.1667370957"
"2025-01-07","1209.0138756612","1008.0678741322","89.894327751","82.9000099917","45.5750527907","89.9278260437","13.1960816853","12.2030046749","7.776","7.2","6.0261404","3.3678154221","2.3889073209","2.18433516","0.8699347684","0.950369856","","0.423569738","0.4322188718","0.44012","0.5005640321","0.05","","0","0.0001492786","","0.0000014421","0.0000015341","","","0","0","","","","2583.3881805548"
"2025-01-08","1207.5541229135","1026.4522401129","90.6974775007","82.7030719005","46.2919837438","91.1494478593","13.093501449","12.2821674053","7.776","7.2","6.0792748","3.4394939055","2.3935358404","2.16949016","0.8703301544","0.950588856","","0.6047054406","0.4324842958","0.442675","0.4467432384","0.06","","0","0.00344573","","0.0000019216","0.0000015295","","","0","0","","","","2603.0927837572"
"2025-01-09","1206.0868971938","1010.6026252854","90.150921073","82.8765879902","45.8416203822","85.1225193765","12.705209296","12.21172867","7.776","7.2","6.0322336","3.326467161","2.3971664648","2.18666516","0.8569852775","0.951023856","","0.5125641849","0.4327079454","0.44532","0.3956610972","0.05","","0","0.0033338232","","0.0000014429","0.0000017826","","","0","0","","","","2578.1642410626"
"2025-01-10","1197.3295740259","1013.6096368002","91.2134177507","87.0840549111","44.7138400052","85.5634381345","12.5038524746","12.497440123","7.776","7.2","6.0617152","3.3356460281","2.3978614248","2.18733516","0.8623351248","0.950732856","","0.9286355343","0.4329320387","0.447865","0.3978332381","0.05","","0.0042","0.0030914974","","0.0000014421","0.0000015373","","","0","0","","","","2577.5514403068"
"2025-01-11","1198.6394503154","1009.526343284","91.0112220108","85.4094323829","44.5054341514","82.9334423962","12.5818407278","12.4319307981","7.776","7.2","5.8278104","3.4538700388","2.3978614248","2.15233516","0.8602493195","0.950627856","","0.4049758417","0.4331585954","0.450465","0.3915010094","0.05","","0.0035","0.0027355485","","0.0000019208","0.0000015312","","","0","0","","","","2569.3941897127"
"2025-01-12","1189.8809233056","1005.5365061781","91.1971543068","78.6164482306","42.0488382664","83.6109503517","12.8485683533","12.3434003295","7.776","7.2","5.4870612","3.259087611","2.3978614248","2.21831516","0.8537184072","0.950723856","","0.3591920675","0.4334051478","0.452695","0.3853402823","0.06","","0.0028","0.0027791299","","0.0000014429","0.0000017821","","","0","0","","","","2547.9217718335"
"2025-01-13","1228.3700739938","1013.0277674916","92.0865436858","86.4550193399","44.3699097606","90.6656691835","13.0859162141","12.1412008838","7.776","7.2","6.0798084","3.3775276113","2.3981909442","2.42175516","0.927567945","0.950744856","","0.5322800956","0.4336773966","0.454825","0.3992292925","0.05","","0.0035","0.0028013802","","0.0000014429","0.0000015327","","","0","0","","","","2613.2100116101"
"2025-01-14","1230.9767643677","1006.7216124735","92.0976279637","75.129163382","43.7588053403","89.1633377032","13.1177678639","12.0123337241","7.776","7.2","5.6507156","3.3486897112","2.4001176861","2.38745516","0.9551936034","0.950564856","","0.5003351647","0.4340075725","0.45779","0.4137372825","0.05","","0.0035","0.0031912653","","0.0000019216","0.0000017851","","","0","0","","","","2595.5087144268"
"2025-01-15","1234.0302560908","1014.469720858","93.0316291842","82.817462426","45.9930865961","92.166790888","13.8316555329","12.3354920234","7.776","7.2","5.9911132","3.4019158834","2.6398045094","2.36538016","0.9382573046","0.950747856","","0.4421214686","0.4342808976","0.46018","0.4390936706","0.05","","0.0084","0.0040061799","","0.0000014421","0.0000015327","","","0","0","","0","","2621.7773977043"
"2025-01-16","1249.630977393","1018.7986264486","93.6856282472","84.819864315","45.472049337","94.8028891366","14.1113680764","12.3070808938","7.776","7.2","6.0738248","3.4242578804","2.4761328552","2.3523700525","0.9460451342","0.950585856","","0.4737993294","0.434534743","0.462665","0.4435510749","0.05","","0.007","0.0044419261","","0.0000019208","0.0000015333","","","0","0","","","","2646.7036959534"
"2025-01-17","1263.788141419","1020.749694036","93.8021444936","86.275942411","45.9989663579","98.3911915369","14.2850261363","12.3394435127","7.776","7.2","6.0048316","3.3058558164","2.4826662642","2.35158516","0.9550485142","0.950726856","","0.4960330849","0.4348180054","0.46519","0.4641235544","0.06","","0.0056","0.0051367605","","0.0000014421","0.0000015343","","","0","0","","","","2668.5881684958"
