account_id,month,deepika_spend,resource_type,parakh_spend
337158390682,2025-02-01,6803.0,compute,4471.8675082238
337158390682,2025-03-01,5500.0,compute,510.7790172127
337891198417,2024-04-01,4700.0,compute,3113.0957015051
337891198417,2024-05-01,5200.0,compute,3265.9222472629
337891198417,2024-06-01,16400.0,compute,12531.6245617868
337891198417,2024-07-01,29800.0,compute,23494.3069776283
337891198417,2024-08-01,39300.0,compute,31492.0312179757
337891198417,2024-09-01,64500.0,compute,53799.2019529065
337891198417,2024-10-01,99100.0,compute,-5.3627e-06
337891198417,2024-11-01,123700.0,compute,106600.7815768903
337891198417,2024-12-01,160000.0,compute,136851.7747187064
337891198417,2025-01-01,207932.0,compute,177351.2436148897
337891198417,2025-02-01,24918.0,compute,104054.1689345008
337891198417,2025-03-01,250000.0,compute,42250.7662115076
339712759199,2024-05-01,500.0,compute,268.8058506953
339712759199,2024-06-01,2100.0,compute,1257.6903112212
339712759199,2024-07-01,3500.0,compute,2004.0344408009
339712759199,2024-08-01,5700.0,compute,2974.9601624284
339712759199,2024-09-01,5500.0,compute,2964.8841711335
339712759199,2024-10-01,5300.0,compute,1.2142e-06
339712759199,2024-11-01,5300.0,compute,2932.7184179851
339712759199,2024-12-01,0.0,compute,3369.3797139884
339712759199,2025-01-01,6180.0,compute,3531.8429431468
339712759199,2025-02-01,6159.0,compute,3575.4833049921
339712759199,2025-03-01,0.0,compute,3786.4482857231
339712810712,2024-04-01,4700.0,compute,1472.6282193551
339712810712,2024-05-01,6500.0,compute,2365.4586247618
339712810712,2024-06-01,5400.0,compute,2310.8863670145
339712810712,2024-07-01,4900.0,compute,2589.3689082032
339712810712,2024-08-01,5000.0,compute,2415.7019575591
339712810712,2024-09-01,3600.0,compute,1931.5672676169
339712810712,2024-10-01,3300.0,compute,-1.84e-08
339712810712,2024-11-01,3500.0,compute,1815.3044042659
339712810712,2024-12-01,3500.0,compute,1901.5090489239
339712810712,2025-01-01,4446.0,compute,2135.2737670616
339712810712,2025-02-01,5268.0,compute,2303.9058750389
339712810712,2025-03-01,4100.0,compute,2395.6832326422
340077773684,2024-04-01,220200.0,compute,163433.8895350119
340077773684,2024-05-01,212600.0,compute,156098.8866738794
340077773684,2024-06-01,219200.0,compute,163134.2047716645
340077773684,2024-07-01,230100.0,compute,169062.4360301217
340077773684,2024-08-01,219300.0,compute,161049.4618332481
340077773684,2024-09-01,205500.0,compute,149386.8568944621
340077773684,2024-10-01,209700.0,compute,196.0882100552
340077773684,2024-11-01,208000.0,compute,152159.0985909074
340077773684,2024-12-01,220700.0,compute,163357.4458727733
340077773684,2025-01-01,241380.0,compute,161684.795215802
340077773684,2025-02-01,225845.0,compute,156000.241894339
340077773684,2025-03-01,234200.0,compute,140631.2387116606
340677782776,2024-04-01,9500.0,compute,3743.613563577
340677782776,2024-05-01,8600.0,compute,3324.9300096378
340677782776,2024-06-01,7800.0,compute,3238.2588971165
340677782776,2024-07-01,8100.0,compute,3386.6545613444
340677782776,2024-08-01,7300.0,compute,3032.0865861877
340677782776,2024-09-01,7000.0,compute,2946.2008800515
340677782776,2024-10-01,7200.0,compute,-2.89131e-05
340677782776,2024-11-01,7000.0,compute,3009.7933561591
340677782776,2024-12-01,7100.0,compute,3064.4866189089
340677782776,2025-01-01,8341.0,compute,3147.4442483706
340677782776,2025-02-01,8735.0,compute,3362.5885235726
340677782776,2025-03-01,10200.0,compute,1989.4127933191
352506242819,2024-04-01,926600.0,compute,580158.2975649042
352506242819,2024-05-01,795900.0,compute,489421.9721322878
352506242819,2024-06-01,754800.0,compute,453036.8497598983
352506242819,2024-07-01,746700.0,compute,421904.8878702285
352506242819,2024-08-01,685900.0,compute,383331.364136005
352506242819,2024-09-01,698900.0,compute,395840.5547669136
352506242819,2024-10-01,715500.0,compute,-0.000104094
352506242819,2024-11-01,675200.0,compute,320903.0467414526
352506242819,2024-12-01,692300.0,compute,421372.8140452348
352506242819,2025-01-01,772261.0,compute,424630.0610097282
352506242819,2025-02-01,672708.0,compute,392592.3674329411
352506242819,2025-03-01,743900.0,compute,86238.765556423
359716425895,2024-04-01,58000.0,compute,37723.8817368305
359716425895,2024-05-01,58600.0,compute,37989.1097307863
359716425895,2024-06-01,55200.0,compute,35289.521323383
359716425895,2024-07-01,55100.0,compute,34152.1880465922
359716425895,2024-08-01,56500.0,compute,35292.2363123796
359716425895,2024-09-01,55800.0,compute,35581.773990028
359716425895,2024-10-01,62600.0,compute,1.56704e-05
359716425895,2024-11-01,60800.0,compute,41194.220213816
359716425895,2024-12-01,62000.0,compute,41502.6915777477
359716425895,2025-01-01,76072.0,compute,38643.3906881918
359716425895,2025-02-01,71689.0,compute,38394.2243702422
359716425895,2025-03-01,67000.0,compute,29290.6012639985
367464822874,2024-04-01,200.0,compute,152.8954799085
367464822874,2024-05-01,200.0,compute,156.6692786951
367464822874,2024-06-01,200.0,compute,153.1023598179
367464822874,2024-07-01,200.0,compute,156.9545942272
367464822874,2024-08-01,200.0,compute,156.857323523
367464822874,2024-09-01,200.0,compute,153.1193261201
367464822874,2024-10-01,200.0,compute,-1.304e-07
367464822874,2024-11-01,200.0,compute,153.0807366391
367464822874,2024-12-01,200.0,compute,157.8165968351
367464822874,2025-01-01,183.0,compute,157.7880641127
367464822874,2025-02-01,235.0,compute,186.3283456186
367464822874,2025-03-01,200.0,compute,90.418156353
368920154232,2024-04-01,1900.0,compute,1334.0572090711
368920154232,2024-05-01,1700.0,compute,1214.8771861811
368920154232,2024-06-01,1700.0,compute,1243.2868458644
368920154232,2024-07-01,1700.0,compute,1280.1047428183
368920154232,2024-08-01,1500.0,compute,1139.1492395138
368920154232,2024-09-01,1800.0,compute,1235.9673464653
368920154232,2024-10-01,1700.0,compute,1.3167562514
368920154232,2024-11-01,1800.0,compute,1378.3238822063
368920154232,2024-12-01,1800.0,compute,1868.0340734606
368920154232,2025-01-01,1938.0,compute,1520.0592615352
368920154232,2025-02-01,1631.0,compute,1270.8782608489
368920154232,2025-03-01,1800.0,compute,704.8971033692
381491835802,2024-04-01,24100.0,compute,3909.3878860733
381491835802,2024-05-01,31400.0,compute,8175.9914933616
381491835802,2024-06-01,35600.0,compute,12187.5208390422
381491835802,2024-07-01,52600.0,compute,25264.8942472845
381491835802,2024-08-01,63600.0,compute,34582.6561030796
381491835802,2024-09-01,64500.0,compute,35386.119849111
381491835802,2024-10-01,73100.0,compute,7.0949149814
381491835802,2024-11-01,72100.0,compute,47413.6277804123
381491835802,2024-12-01,83000.0,compute,49848.3306006215
381491835802,2025-01-01,86531.0,compute,52905.6782556877
381491835802,2025-02-01,85618.0,compute,56410.0901589651
381491835802,2025-03-01,93400.0,compute,72133.4399871774
389881277731,2024-04-01,1000.0,compute,783.987161837
389881277731,2024-05-01,800.0,compute,581.8360700058
389881277731,2024-06-01,800.0,compute,565.4662767886
389881277731,2024-07-01,800.0,compute,585.5490457199
389881277731,2024-08-01,800.0,compute,583.2455318501
389881277731,2024-09-01,800.0,compute,565.5975876759
389881277731,2024-10-01,800.0,compute,-3.925e-07
389881277731,2024-11-01,800.0,compute,566.5383221221
389881277731,2024-12-01,800.0,compute,579.3196209311
389881277731,2025-01-01,815.0,compute,580.7264454906
389881277731,2025-02-01,750.0,compute,536.6393609979
389881277731,2025-03-01,900.0,compute,221.1421903752
407648374860,2024-04-01,6700.0,compute,7912.4353090372
407648374860,2024-05-01,7100.0,compute,8356.186400878
407648374860,2024-06-01,7300.0,compute,8575.2351900034
407648374860,2024-07-01,7100.0,compute,8375.8194085113
407648374860,2024-08-01,7200.0,compute,8434.9598259979
407648374860,2024-09-01,7000.0,compute,8254.4503564976
407648374860,2024-10-01,6900.0,compute,2.798e-07
407648374860,2024-11-01,6900.0,compute,8151.9207791963
407648374860,2024-12-01,7000.0,compute,7963.2712454565
407648374860,2025-01-01,10713.0,compute,8357.2605836361
407648374860,2025-02-01,11000.0,compute,8578.9344677118
407648374860,2025-03-01,7200.0,compute,8705.5290605098
419830208690,2024-04-01,32800.0,compute,24359.5698412071
419830208690,2024-05-01,32000.0,compute,23090.8084537107
419830208690,2024-06-01,32100.0,compute,23299.9579052498
419830208690,2024-07-01,26200.0,compute,19046.4006038308
419830208690,2024-08-01,20200.0,compute,15137.8254977567
419830208690,2024-09-01,20400.0,compute,15226.101230801
419830208690,2024-10-01,21900.0,compute,87.8594562849
419830208690,2024-11-01,22900.0,compute,17522.5909190007
419830208690,2024-12-01,22500.0,compute,17060.9029486808
419830208690,2025-01-01,20361.0,compute,15108.8060421578
419830208690,2025-02-01,20129.0,compute,15295.6428028254
419830208690,2025-03-01,23900.0,compute,14430.1172833941
423969094700,2024-04-01,43000.0,compute,20479.9922263785
423969094700,2024-05-01,43700.0,compute,20849.237319342
423969094700,2024-06-01,53400.0,compute,30932.6607311138
423969094700,2024-07-01,47900.0,compute,24861.2445022557
423969094700,2024-08-01,42900.0,compute,20656.5363069624
423969094700,2024-09-01,36800.0,compute,17116.9661097983
423969094700,2024-10-01,38100.0,compute,4.89808e-05
423969094700,2024-11-01,34900.0,compute,15453.0020657974
423969094700,2024-12-01,36000.0,compute,15762.4194937264
423969094700,2025-01-01,46351.0,compute,16521.924575742
423969094700,2025-02-01,43813.0,compute,16308.6345906449
423969094700,2025-03-01,37000.0,compute,7852.6396661097
424503791295,2024-04-01,167500.0,compute,105465.0081603306
424503791295,2024-05-01,152200.0,compute,96387.451229007
424503791295,2024-06-01,150900.0,compute,96952.6705284394
424503791295,2024-07-01,147800.0,compute,95288.9902657444
424503791295,2024-08-01,143800.0,compute,92098.0190907858
424503791295,2024-09-01,137700.0,compute,83329.6956057046
424503791295,2024-10-01,144600.0,compute,1551.5124899147
424503791295,2024-11-01,143000.0,compute,88141.1350271488
424503791295,2024-12-01,147500.0,compute,89779.1993792098
424503791295,2025-01-01,163122.0,compute,92655.3281044794
424503791295,2025-02-01,159341.0,compute,95066.9542278439
424503791295,2025-03-01,154700.0,compute,82537.1633533834
439726107081,2024-04-01,1700.0,compute,1046.2254241674
439726107081,2024-05-01,2000.0,compute,1322.423927163
439726107081,2024-06-01,1800.0,compute,1143.8411113312
439726107081,2024-07-01,2300.0,compute,1487.5354634697
439726107081,2024-08-01,2300.0,compute,1590.9065547965
439726107081,2024-09-01,1900.0,compute,1331.7617226685
439726107081,2024-10-01,1600.0,compute,1.9995e-06
439726107081,2024-11-01,1500.0,compute,1055.4669645978
439726107081,2024-12-01,2500.0,compute,1095.3404943611
439726107081,2025-01-01,1606.0,compute,1115.1266617731
439726107081,2025-02-01,1587.0,compute,1150.1752788093
439726107081,2025-03-01,2500.0,compute,940.7538824773
442447453008,2024-04-01,4600.0,compute,3047.0259084235
442447453008,2024-05-01,4800.0,compute,3126.988018758
442447453008,2024-06-01,4700.0,compute,3093.0543473576
442447453008,2024-07-01,4900.0,compute,3342.0917187461
442447453008,2024-08-01,4900.0,compute,3393.0904168315
442447453008,2024-09-01,4800.0,compute,3322.768166883
442447453008,2024-10-01,5100.0,compute,-2.67579e-05
442447453008,2024-11-01,5400.0,compute,3813.3593303954
442447453008,2024-12-01,5500.0,compute,3774.1593774809
442447453008,2025-01-01,5518.0,compute,3750.4025374723
442447453008,2025-02-01,5255.0,compute,3538.913937682
442447453008,2025-03-01,5500.0,compute,2136.2719860126
445736908015,2024-04-01,102400.0,compute,58648.7666475333
445736908015,2024-05-01,106400.0,compute,58292.1664041647
445736908015,2024-06-01,108100.0,compute,60590.17128035
445736908015,2024-07-01,107800.0,compute,61363.3038008824
445736908015,2024-08-01,103700.0,compute,60034.5377467831
445736908015,2024-09-01,103500.0,compute,60468.8103374398
445736908015,2024-10-01,112600.0,compute,16.9231599798
445736908015,2024-11-01,105200.0,compute,63127.0397297899
445736908015,2024-12-01,106000.0,compute,63792.9735491785
445736908015,2025-01-01,118132.0,compute,64820.9348033565
445736908015,2025-02-01,112543.0,compute,65574.2617385022
445736908015,2025-03-01,106000.0,compute,48969.4337940506
453914767997,2024-04-01,200.0,compute,139.6721454299
453914767997,2024-05-01,200.0,compute,142.1364212826
453914767997,2024-06-01,200.0,compute,139.8858738429
453914767997,2024-07-01,200.0,compute,142.4326296357
453914767997,2024-08-01,200.0,compute,142.3372892687
453914767997,2024-09-01,200.0,compute,139.9612171726
453914767997,2024-10-01,200.0,compute,-1.92e-07
453914767997,2024-11-01,200.0,compute,139.9372748537
453914767997,2024-12-01,0.0,compute,143.3272230795
453914767997,2025-01-01,162.0,compute,143.3235463197
453914767997,2025-02-01,153.0,compute,135.3530985735
453914767997,2025-03-01,0.0,compute,133.2669679805
465354398947,2024-04-01,1300.0,compute,962.106671272
465354398947,2024-05-01,1300.0,compute,942.6113947497
465354398947,2024-06-01,1200.0,compute,905.3880503003
465354398947,2024-07-01,1200.0,compute,917.3585770756
465354398947,2024-08-01,1200.0,compute,920.9082859787
465354398947,2024-09-01,1200.0,compute,911.4841222642
465354398947,2024-10-01,1300.0,compute,3.3869e-06
465354398947,2024-11-01,1200.0,compute,992.2363810242
465354398947,2024-12-01,0.0,compute,1015.1078996296
465354398947,2025-01-01,1277.0,compute,1029.5833567619
465354398947,2025-02-01,1226.0,compute,1011.3907668907
465354398947,2025-03-01,0.0,compute,882.3295471349
469795226344,2024-04-01,112200.0,compute,1452999.8840031845
469795226344,2024-05-01,103400.0,compute,1450091.221147632
469795226344,2024-06-01,86200.0,compute,1355992.1663344193
469795226344,2024-07-01,83000.0,compute,1554342.4056242558
469795226344,2024-08-01,60500.0,compute,770273.8691792873
469795226344,2024-09-01,62100.0,compute,1248027.5231203996
469795226344,2024-10-01,5400.0,compute,244865.5124702216
469795226344,2024-11-01,3600.0,compute,236544.8699549828
469795226344,2024-12-01,0.0,compute,1183903.5752653223
469795226344,2025-01-01,2502.0,compute,1234422.9424557164
469795226344,2025-02-01,2214.0,compute,1074178.163144677
469795226344,2025-03-01,0.0,compute,1042094.3493364872
470060591194,2024-04-01,0.0,compute,1.151857656
470060591194,2024-05-01,0.0,compute,1.0052967176
470060591194,2024-06-01,0.0,compute,1.2841988161
470060591194,2024-07-01,0.0,compute,1.2053006521
470060591194,2024-08-01,0.0,compute,1.0945028019
470060591194,2024-09-01,0.0,compute,1.3255714018
470060591194,2024-10-01,0.0,compute,1.406e-07
470060591194,2024-11-01,0.0,compute,1.29530312
470060591194,2024-12-01,0.0,compute,2.1166960431
470060591194,2025-01-01,0.0,compute,2.1014560425
470060591194,2025-02-01,0.0,compute,1.8799147388
470060591194,2025-03-01,0.0,compute,0.3140154682
471112938013,2024-04-01,400.0,compute,319.7103456845
471112938013,2024-05-01,400.0,compute,330.2714321296
471112938013,2024-06-01,400.0,compute,319.9488516413
471112938013,2024-07-01,400.0,compute,330.6244740094
471112938013,2024-08-01,400.0,compute,330.7036593461
471112938013,2024-09-01,400.0,compute,319.7952428562
471112938013,2024-10-01,400.0,compute,-3.82e-08
471112938013,2024-11-01,400.0,compute,319.7005216467
471112938013,2024-12-01,0.0,compute,330.4141199226
471112938013,2025-01-01,0.0,compute,330.3890161954
471112938013,2025-02-01,0.0,compute,259.6393685208
471112958605,2024-04-01,700.0,compute,332.9433005604
471112958605,2024-05-01,2000.0,compute,1191.7060582484
471112958605,2024-06-01,3100.0,compute,2141.8673699161
471112958605,2024-07-01,3000.0,compute,2067.0013194561
471112958605,2024-08-01,2900.0,compute,1985.1683789578
471112958605,2024-09-01,2200.0,compute,1359.9031634223
471112958605,2024-10-01,2200.0,compute,-6.2007e-06
471112958605,2024-11-01,2100.0,compute,1346.8141948166
471112958605,2024-12-01,2200.0,compute,1391.3796931339
471112958605,2025-01-01,2410.0,compute,1414.4998470339
471112958605,2025-02-01,2240.0,compute,1327.2916277594
471112958605,2025-03-01,2300.0,compute,3311.2098994516
474140895141,2024-04-01,14200.0,compute,7902.6302903052
474140895141,2024-05-01,14800.0,compute,8542.7178283063
474140895141,2024-06-01,14800.0,compute,8908.0618400463
474140895141,2024-07-01,12400.0,compute,6811.4831597591
474140895141,2024-08-01,12100.0,compute,6520.0183364993
474140895141,2024-09-01,11800.0,compute,6331.644412752
474140895141,2024-10-01,12100.0,compute,3.4573e-06
474140895141,2024-11-01,11900.0,compute,6421.8819154939
474140895141,2024-12-01,7100.0,compute,6483.1817252531
474140895141,2025-01-01,11672.0,compute,6551.0275344117
474140895141,2025-02-01,10510.0,compute,6484.3788619614
474140895141,2025-03-01,7100.0,compute,5346.5144813533
475919677060,2024-04-01,100.0,compute,96.5488283846
475919677060,2024-05-01,100.0,compute,96.1902051946
475919677060,2024-06-01,100.0,compute,95.6720943597
475919677060,2024-07-01,100.0,compute,95.7259454623
475919677060,2024-08-01,100.0,compute,95.5467461687
475919677060,2024-09-01,100.0,compute,95.7462363807
475919677060,2024-10-01,100.0,compute,4.922e-07
475919677060,2024-11-01,100.0,compute,66.9646129556
475919677060,2024-12-01,100.0,compute,0.0
479671683529,2024-04-01,51500.0,compute,42943.804229653
479671683529,2024-05-01,44900.0,compute,37964.5099857069
479671683529,2024-06-01,38400.0,compute,32550.5457502616
479671683529,2024-07-01,38700.0,compute,32881.4957031101
479671683529,2024-08-01,33800.0,compute,22358.9034354531
479671683529,2024-09-01,36500.0,compute,21517.1965803905
479671683529,2024-10-01,39300.0,compute,2.7679e-06
479671683529,2024-11-01,36000.0,compute,19959.4062140664
479671683529,2024-12-01,36400.0,compute,20972.6153567251
479671683529,2025-01-01,44655.0,compute,22795.0303188127
479671683529,2025-02-01,46264.0,compute,25501.5401765184
479671683529,2025-03-01,42600.0,compute,24411.1449678278
480732456233,2024-04-01,6800.0,compute,4361.0846213559
480732456233,2024-05-01,6700.0,compute,4212.6670211599
480732456233,2024-06-01,6700.0,compute,4309.0559270788
480732456233,2024-07-01,6900.0,compute,4373.9253667616
480732456233,2024-08-01,7500.0,compute,4847.2403525624
480732456233,2024-09-01,7600.0,compute,5111.5634370228
480732456233,2024-10-01,7000.0,compute,5.8588374868
480732456233,2024-11-01,6600.0,compute,4320.9539524652
480732456233,2024-12-01,6700.0,compute,4645.7549328573
480732456233,2025-01-01,8071.0,compute,4909.858120761
480732456233,2025-02-01,7808.0,compute,4873.9496654258
480732456233,2025-03-01,7100.0,compute,3514.0479050727
481935107677,2024-04-01,1000.0,compute,706.9380227338
481935107677,2024-05-01,1100.0,compute,728.6136809287
481935107677,2024-06-01,1000.0,compute,698.2062201333
481935107677,2024-07-01,1000.0,compute,711.688754483
481935107677,2024-08-01,1000.0,compute,648.17640988
481935107677,2024-09-01,900.0,compute,612.9990232207
481935107677,2024-10-01,900.0,compute,1.7918e-06
481935107677,2024-11-01,900.0,compute,610.5519549488
481935107677,2024-12-01,900.0,compute,622.2932340861
481935107677,2025-01-01,959.0,compute,623.0885309425
481935107677,2025-02-01,916.0,compute,616.4786103574
481935107677,2025-03-01,900.0,compute,304.7742422938
492902601864,2024-04-01,3100.0,compute,2670.5880792408
492902601864,2024-05-01,2700.0,compute,2248.9586665266
492902601864,2024-06-01,2500.0,compute,2175.3888917698
492902601864,2024-07-01,1100.0,compute,907.7900363227
492902601864,2024-08-01,800.0,compute,689.168356949
492902601864,2024-09-01,700.0,compute,630.224916122
492902601864,2024-10-01,800.0,compute,4.7667e-06
492902601864,2024-11-01,700.0,compute,620.1593136909
492902601864,2024-12-01,800.0,compute,582.8783897942
492902601864,2025-01-01,664.0,compute,547.724696188
492902601864,2025-02-01,615.0,compute,505.2565080309
492902601864,2025-03-01,800.0,compute,176.5175165271
494799526181,2024-04-01,1700.0,compute,721.4126305778
494799526181,2024-05-01,1700.0,compute,735.1875900716
494799526181,2024-06-01,1700.0,compute,710.3676085071
494799526181,2024-07-01,1900.0,compute,779.2158331996
494799526181,2024-08-01,1200.0,compute,725.787686279
494799526181,2024-09-01,1100.0,compute,674.999022
494799526181,2024-10-01,1200.0,compute,-2.9e-07
494799526181,2024-11-01,1200.0,compute,743.3881720059
494799526181,2024-12-01,1200.0,compute,767.217388562
494799526181,2025-01-01,1151.0,compute,699.0788491477
494799526181,2025-02-01,1098.0,compute,653.8126602298
494799526181,2025-03-01,1300.0,compute,294.8280778307
495419344110,2024-04-01,9500.0,compute,5482.806623195
495419344110,2024-05-01,12700.0,compute,6924.1864433061
495419344110,2024-06-01,10800.0,compute,6090.956533525
495419344110,2024-07-01,13000.0,compute,7180.5719187301
495419344110,2024-08-01,10200.0,compute,6082.9102943969
495419344110,2024-09-01,8700.0,compute,5361.8042888637
495419344110,2024-10-01,8700.0,compute,376.7447996973
495419344110,2024-11-01,9200.0,compute,5507.1897504435
495419344110,2024-12-01,9400.0,compute,5190.1489631586
495419344110,2025-01-01,9353.0,compute,5322.5400873283
495419344110,2025-02-01,10082.0,compute,5703.7271277205
495419344110,2025-03-01,10000.0,compute,4872.0975703724
505767364771,2024-04-01,300.0,compute,244.9717656771
505767364771,2024-05-01,300.0,compute,251.2775940771
505767364771,2024-06-01,300.0,compute,245.2478095839
505767364771,2024-07-01,300.0,compute,251.6363022382
505767364771,2024-08-01,300.0,compute,251.7188619512
505767364771,2024-09-01,300.0,compute,245.0601375408
505767364771,2024-10-01,300.0,compute,3.947e-07
505767364771,2024-11-01,300.0,compute,244.5192050124
505767364771,2024-12-01,0.0,compute,245.3427982749
505767364771,2025-01-01,277.0,compute,245.3234647076
505767364771,2025-02-01,332.0,compute,292.5651445862
505767364771,2025-03-01,0.0,compute,338.822969098
510772292268,2024-04-01,900.0,compute,641.7583040568
510772292268,2024-05-01,1000.0,compute,661.8132456765
510772292268,2024-06-01,900.0,compute,647.2838010065
510772292268,2024-07-01,900.0,compute,660.4332783455
510772292268,2024-08-01,1000.0,compute,671.7573900374
510772292268,2024-09-01,1100.0,compute,739.0861875693
510772292268,2024-10-01,1200.0,compute,-7.686e-07
510772292268,2024-11-01,1100.0,compute,913.0755530112
510772292268,2024-12-01,1300.0,compute,966.3254227274
510772292268,2025-01-01,1347.0,compute,969.2632757214
510772292268,2025-02-01,997.0,compute,728.2929925402
510772292268,2025-03-01,1300.0,compute,199.5639207145
518207312579,2024-04-01,600.0,compute,385.688611348
518207312579,2024-05-01,600.0,compute,402.0204216255
518207312579,2024-06-01,600.0,compute,396.5755427928
518207312579,2024-07-01,700.0,compute,492.5865493935
518207312579,2024-08-01,1100.0,compute,762.564778369
518207312579,2024-09-01,1000.0,compute,730.6084687123
518207312579,2024-10-01,1100.0,compute,9.4795e-06
518207312579,2024-11-01,600.0,compute,481.2882636236
522974168642,2024-04-01,17400.0,compute,11156.7830202549
522974168642,2024-05-01,18100.0,compute,11851.8829397064
522974168642,2024-06-01,18000.0,compute,12002.4196945338
522974168642,2024-07-01,16900.0,compute,11146.1975105213
522974168642,2024-08-01,15300.0,compute,10143.128689023
522974168642,2024-09-01,15100.0,compute,9907.4285342542
522974168642,2024-10-01,15600.0,compute,0.003227214
522974168642,2024-11-01,14700.0,compute,9599.992245978
522974168642,2024-12-01,14700.0,compute,10027.7983089198
522974168642,2025-01-01,17349.0,compute,10301.1942143204
522974168642,2025-02-01,16840.0,compute,10436.0989062607
522974168642,2025-03-01,16000.0,compute,8797.4253306634
532041146482,2024-04-01,0.0,compute,1.7838468874
532041146482,2024-05-01,0.0,compute,1.421032477
532041146482,2024-06-01,0.0,compute,1.7736040361
532041146482,2024-07-01,0.0,compute,3.0070313548
532041146482,2024-08-01,0.0,compute,1.9151651581
538615689396,2024-04-01,400.0,compute,323.2156739472
538615689396,2024-05-01,400.0,compute,328.6275505951
538615689396,2024-06-01,400.0,compute,336.209767292
538615689396,2024-07-01,400.0,compute,347.5284385987
538615689396,2024-08-01,400.0,compute,348.0909583537
538615689396,2024-09-01,400.0,compute,337.8316504594
538615689396,2024-10-01,400.0,compute,-5.2198e-06
538615689396,2024-11-01,200.0,compute,142.0051788527
541095382258,2024-04-01,2100.0,compute,1652.1214099509
541095382258,2024-05-01,2200.0,compute,1704.0675361478
541095382258,2024-06-01,1900.0,compute,1588.2005829467
541095382258,2024-07-01,1900.0,compute,1589.9774662988
541095382258,2024-08-01,1900.0,compute,1587.109741946
541095382258,2024-09-01,1900.0,compute,1546.75310492
541095382258,2024-10-01,1900.0,compute,0.1791601153
541095382258,2024-11-01,1800.0,compute,1540.0261213535
541095382258,2024-12-01,1900.0,compute,1583.2869966699
541095382258,2025-01-01,1841.0,compute,1541.2515468168
541095382258,2025-02-01,1591.0,compute,1338.1686166021
541095382258,2025-03-01,1900.0,compute,97.2831132431
546818093346,2024-04-01,34000.0,compute,17889.9277430551
546818093346,2024-05-01,32200.0,compute,18629.3499272477
546818093346,2024-06-01,33100.0,compute,19358.7123920314
546818093346,2024-07-01,32400.0,compute,19206.489906578
546818093346,2024-08-01,31400.0,compute,19678.0276309176
546818093346,2024-09-01,28800.0,compute,19013.5073542129
546818093346,2024-10-01,21500.0,compute,728.300135033
546818093346,2024-11-01,15200.0,compute,7907.3544352011
546818093346,2024-12-01,15400.0,compute,8125.1456298165
546818093346,2025-01-01,16261.0,compute,8115.1014088754
546818093346,2025-02-01,15425.0,compute,8218.8685782405
546818093346,2025-03-01,16100.0,compute,6668.9919327016
548411824430,2024-04-01,300.0,compute,207.1494886246
548411824430,2024-05-01,300.0,compute,211.8471810456
548411824430,2024-06-01,300.0,compute,204.1691620215
548411824430,2024-07-01,300.0,compute,208.5108031305
548411824430,2024-08-01,300.0,compute,208.7063553082
548411824430,2024-09-01,300.0,compute,197.916026611
548411824430,2024-10-01,300.0,compute,7.505e-07
548411824430,2024-11-01,300.0,compute,186.6926298327
548411824430,2024-12-01,300.0,compute,192.1815265639
548411824430,2025-01-01,308.0,compute,190.5379499389
548411824430,2025-02-01,283.0,compute,176.2487132981
548411824430,2025-03-01,300.0,compute,79.6095344056
562921704166,2024-04-01,3600.0,compute,2620.6848121006
562921704166,2024-05-01,3800.0,compute,2716.7548916084
562921704166,2024-06-01,3800.0,compute,2731.9812658354
562921704166,2024-07-01,3800.0,compute,2753.3385404225
562921704166,2024-08-01,3600.0,compute,2697.471052585
562921704166,2024-09-01,3500.0,compute,2622.380372605
562921704166,2024-10-01,6100.0,compute,-0.0001035205
562921704166,2024-11-01,3500.0,compute,2618.8437655287
562921704166,2024-12-01,4000.0,compute,2631.8493393317
562921704166,2025-01-01,3731.0,compute,2619.8744496864
562921704166,2025-02-01,3617.0,compute,2564.652303707
562921704166,2025-03-01,4000.0,compute,2130.3330629572
564188254156,2024-04-01,117900.0,compute,94693.4429265853
564188254156,2024-05-01,119200.0,compute,95814.9462741597
564188254156,2024-06-01,105800.0,compute,85478.756335584
564188254156,2024-07-01,90500.0,compute,71715.3840611836
564188254156,2024-08-01,77000.0,compute,59808.9207848556
564188254156,2024-09-01,82200.0,compute,63853.3616268837
564188254156,2024-10-01,88600.0,compute,74.007183285
564188254156,2024-11-01,85900.0,compute,63145.7499263237
564188254156,2024-12-01,81300.0,compute,60231.3096027447
564188254156,2025-01-01,91313.0,compute,60215.0734712797
564188254156,2025-02-01,86658.0,compute,58066.5662635675
564188254156,2025-03-01,86300.0,compute,55869.0054089927
567423616371,2024-04-01,333700.0,compute,231802.1357918547
567423616371,2024-05-01,311200.0,compute,214713.1786696263
567423616371,2024-06-01,289700.0,compute,201027.5400954464
567423616371,2024-07-01,259500.0,compute,178154.8356684251
567423616371,2024-08-01,230900.0,compute,156288.2419484305
567423616371,2024-09-01,230200.0,compute,156502.2058569074
567423616371,2024-10-01,227100.0,compute,-0.0001688707
567423616371,2024-11-01,223300.0,compute,155184.2130940758
567423616371,2024-12-01,230000.0,compute,161627.0788147412
567423616371,2025-01-01,252279.0,compute,159287.5868277866
567423616371,2025-02-01,232108.0,compute,157295.0432658645
567423616371,2025-03-01,240000.0,compute,125454.5100549937
576218818919,2024-04-01,100.0,compute,53.1382622477
576218818919,2024-05-01,100.0,compute,54.6052280317
