account_id,month,spend,resource_type
340677782776,2025-01-01,8341,compute
340677782776,2025-02-01,8735,compute
340677782776,2025-03-01,10200,compute
352506242819,2024-04-01,926600,compute
352506242819,2024-05-01,795900,compute
352506242819,2024-06-01,754800,compute
352506242819,2024-07-01,746700,compute
352506242819,2024-08-01,685900,compute
352506242819,2024-09-01,698900,compute
352506242819,2024-10-01,715500,compute
352506242819,2024-11-01,675200,compute
352506242819,2024-12-01,692300,compute
352506242819,2025-01-01,772261,compute
352506242819,2025-02-01,672708,compute
352506242819,2025-03-01,743900,compute
359716425895,2024-04-01,58000,compute
359716425895,2024-05-01,58600,compute
359716425895,2024-06-01,55200,compute
359716425895,2024-07-01,55100,compute
359716425895,2024-08-01,56500,compute
359716425895,2024-09-01,55800,compute
359716425895,2024-10-01,62600,compute
359716425895,2024-11-01,60800,compute
359716425895,2024-12-01,62000,compute
359716425895,2025-01-01,76072,compute
359716425895,2025-02-01,71689,compute
359716425895,2025-03-01,67000,compute
367464822874,2024-04-01,200,compute
367464822874,2024-05-01,200,compute
367464822874,2024-06-01,200,compute
367464822874,2024-07-01,200,compute
367464822874,2024-08-01,200,compute
367464822874,2024-09-01,200,compute
367464822874,2024-10-01,200,compute
367464822874,2024-11-01,200,compute
367464822874,2024-12-01,200,compute
367464822874,2025-01-01,183,compute
367464822874,2025-02-01,235,compute
367464822874,2025-03-01,200,compute
368920154232,2024-04-01,1900,compute
368920154232,2024-05-01,1700,compute
368920154232,2024-06-01,1700,compute
368920154232,2024-07-01,1700,compute
368920154232,2024-08-01,1500,compute
368920154232,2024-09-01,1800,compute
368920154232,2024-10-01,1700,compute
368920154232,2024-11-01,1800,compute
368920154232,2024-12-01,1800,compute
368920154232,2025-01-01,1938,compute
368920154232,2025-02-01,1631,compute
368920154232,2025-03-01,1800,compute
370214104985,2024-04-01,0,compute
370214104985,2024-05-01,0,compute
370214104985,2024-06-01,0,compute
370214104985,2024-07-01,0,compute
370214104985,2024-08-01,0,compute
370214104985,2024-09-01,0,compute
370214104985,2024-10-01,0,compute
370214104985,2024-11-01,0,compute
370214104985,2024-12-01,0,compute
370214104985,2025-01-01,0,compute
370214104985,2025-02-01,0,compute
370214104985,2025-03-01,0,compute
381491835802,2024-04-01,24100,compute
381491835802,2024-05-01,31400,compute
381491835802,2024-06-01,35600,compute
381491835802,2024-07-01,52600,compute
381491835802,2024-08-01,63600,compute
381491835802,2024-09-01,64500,compute
381491835802,2024-10-01,73100,compute
381491835802,2024-11-01,72100,compute
381491835802,2024-12-01,83000,compute
381491835802,2025-01-01,86531,compute
381491835802,2025-02-01,85618,compute
381491835802,2025-03-01,93400,compute
381492106076,2024-04-01,400,compute
381492106076,2024-05-01,3500,compute
381492106076,2024-06-01,4700,compute
381492106076,2024-07-01,5600,compute
381492106076,2024-08-01,6900,compute
381492106076,2024-09-01,2500,compute
381492106076,2024-10-01,2000,compute
381492106076,2024-11-01,2000,compute
381492106076,2024-12-01,2100,compute
381492106076,2025-01-01,2200,compute
381492106076,2025-02-01,2300,compute
381492106076,2025-03-01,2400,compute
381492193378,2024-04-01,3500,compute
381492193378,2024-05-01,4700,compute
381492193378,2024-06-01,5700,compute
381492193378,2024-07-01,6800,compute
381492193378,2024-08-01,7100,compute
381492193378,2024-09-01,6600,compute
381492193378,2024-10-01,6700,compute
381492193378,2024-11-01,6800,compute
381492193378,2024-12-01,0,compute
381492193378,2025-01-01,0,compute
381492193378,2025-02-01,0,compute
381492193378,2025-03-01,0,compute
389881277731,2024-04-01,1000,compute
389881277731,2024-05-01,800,compute
389881277731,2024-06-01,800,compute
389881277731,2024-07-01,800,compute
389881277731,2024-08-01,800,compute
389881277731,2024-09-01,800,compute
389881277731,2024-10-01,800,compute
389881277731,2024-11-01,800,compute
389881277731,2024-12-01,800,compute
389881277731,2025-01-01,815,compute
389881277731,2025-02-01,750,compute
389881277731,2025-03-01,900,compute
407648374860,2024-04-01,6700,compute
407648374860,2024-05-01,7100,compute
407648374860,2024-06-01,7300,compute
407648374860,2024-07-01,7100,compute
407648374860,2024-08-01,7200,compute
407648374860,2024-09-01,7000,compute
407648374860,2024-10-01,6900,compute
407648374860,2024-11-01,6900,compute
407648374860,2024-12-01,7000,compute
407648374860,2025-01-01,10713,compute
407648374860,2025-02-01,11000,compute
407648374860,2025-03-01,7200,compute
419830208690,2024-04-01,32800,compute
419830208690,2024-05-01,32000,compute
419830208690,2024-06-01,32100,compute
419830208690,2024-07-01,26200,compute
419830208690,2024-08-01,20200,compute
419830208690,2024-09-01,20400,compute
419830208690,2024-10-01,21900,compute
419830208690,2024-11-01,22900,compute
419830208690,2024-12-01,22500,compute
419830208690,2025-01-01,20361,compute
419830208690,2025-02-01,20129,compute
419830208690,2025-03-01,23900,compute
423387369363,2024-04-01,800,compute
423387369363,2024-05-01,800,compute
423387369363,2024-06-01,800,compute
423387369363,2024-07-01,800,compute
423387369363,2024-08-01,800,compute
423387369363,2024-09-01,800,compute
423387369363,2024-10-01,800,compute
423387369363,2024-11-01,800,compute
423387369363,2024-12-01,0,compute
423387369363,2025-01-01,0,compute
423387369363,2025-02-01,0,compute
423387369363,2025-03-01,0,compute
423969094700,2024-04-01,43000,compute
423969094700,2024-05-01,43700,compute
423969094700,2024-06-01,53400,compute
423969094700,2024-07-01,47900,compute
423969094700,2024-08-01,42900,compute
423969094700,2024-09-01,36800,compute
423969094700,2024-10-01,38100,compute
423969094700,2024-11-01,34900,compute
423969094700,2024-12-01,36000,compute
423969094700,2025-01-01,46351,compute
423969094700,2025-02-01,43813,compute
423969094700,2025-03-01,37000,compute
424503791295,2024-04-01,167500,compute
424503791295,2024-05-01,152200,compute
424503791295,2024-06-01,150900,compute
424503791295,2024-07-01,147800,compute
424503791295,2024-08-01,143800,compute
424503791295,2024-09-01,137700,compute
424503791295,2024-10-01,144600,compute
424503791295,2024-11-01,143000,compute
424503791295,2024-12-01,147500,compute
424503791295,2025-01-01,163122,compute
424503791295,2025-02-01,159341,compute
424503791295,2025-03-01,154700,compute
439726107081,2024-04-01,1700,compute
439726107081,2024-05-01,2000,compute
439726107081,2024-06-01,1800,compute
439726107081,2024-07-01,2300,compute
439726107081,2024-08-01,2300,compute
439726107081,2024-09-01,1900,compute
439726107081,2024-10-01,1600,compute
439726107081,2024-11-01,1500,compute
439726107081,2024-12-01,2500,compute
439726107081,2025-01-01,1606,compute
439726107081,2025-02-01,1587,compute
439726107081,2025-03-01,2500,compute
442231926211,2024-04-01,8800,compute
442231926211,2024-05-01,8500,compute
442231926211,2024-06-01,5900,compute
442231926211,2024-07-01,100,compute
442231926211,2024-08-01,0,compute
442231926211,2024-09-01,0,compute
442231926211,2024-10-01,0,compute
442231926211,2024-11-01,0,compute
442231926211,2024-12-01,0,compute
442231926211,2025-01-01,0,compute
442231926211,2025-02-01,0,compute
442231926211,2025-03-01,0,compute
442447453008,2024-04-01,4600,compute
442447453008,2024-05-01,4800,compute
442447453008,2024-06-01,4700,compute
442447453008,2024-07-01,4900,compute
442447453008,2024-08-01,4900,compute
442447453008,2024-09-01,4800,compute
442447453008,2024-10-01,5100,compute
442447453008,2024-11-01,5400,compute
442447453008,2024-12-01,5500,compute
442447453008,2025-01-01,5518,compute
442447453008,2025-02-01,5255,compute
442447453008,2025-03-01,5500,compute
445736908015,2024-04-01,102400,compute
445736908015,2024-05-01,106400,compute
445736908015,2024-06-01,108100,compute
445736908015,2024-07-01,107800,compute
445736908015,2024-08-01,103700,compute
445736908015,2024-09-01,103500,compute
445736908015,2024-10-01,112600,compute
445736908015,2024-11-01,105200,compute
445736908015,2024-12-01,106000,compute
445736908015,2025-01-01,118132,compute
445736908015,2025-02-01,112543,compute
445736908015,2025-03-01,106000,compute
453914767997,2024-04-01,200,compute
453914767997,2024-05-01,200,compute
453914767997,2024-06-01,200,compute
453914767997,2024-07-01,200,compute
453914767997,2024-08-01,200,compute
453914767997,2024-09-01,200,compute
453914767997,2024-10-01,200,compute
453914767997,2024-11-01,200,compute
453914767997,2024-12-01,0,compute
453914767997,2025-01-01,162,compute
453914767997,2025-02-01,153,compute
453914767997,2025-03-01,0,compute
465354398947,2024-04-01,1300,compute
465354398947,2024-05-01,1300,compute
465354398947,2024-06-01,1200,compute
465354398947,2024-07-01,1200,compute
465354398947,2024-08-01,1200,compute
465354398947,2024-09-01,1200,compute
465354398947,2024-10-01,1300,compute
465354398947,2024-11-01,1200,compute
465354398947,2024-12-01,0,compute
465354398947,2025-01-01,1277,compute
465354398947,2025-02-01,1226,compute
465354398947,2025-03-01,0,compute
469795226344,2024-04-01,112200,compute
469795226344,2024-05-01,103400,compute
469795226344,2024-06-01,86200,compute
469795226344,2024-07-01,83000,compute
469795226344,2024-08-01,60500,compute
469795226344,2024-09-01,62100,compute
469795226344,2024-10-01,5400,compute
469795226344,2024-11-01,3600,compute
469795226344,2024-12-01,0,compute
469795226344,2025-01-01,2502,compute
469795226344,2025-02-01,2214,compute
469795226344,2025-03-01,0,compute
470060591194,2024-04-01,0,compute
470060591194,2024-05-01,0,compute
470060591194,2024-06-01,0,compute
470060591194,2024-07-01,0,compute
470060591194,2024-08-01,0,compute
470060591194,2024-09-01,0,compute
470060591194,2024-10-01,0,compute
470060591194,2024-11-01,0,compute
470060591194,2024-12-01,0,compute
470060591194,2025-01-01,0,compute
470060591194,2025-02-01,0,compute
470060591194,2025-03-01,0,compute
471112548387,2024-04-01,7300,compute
471112548387,2024-05-01,7200,compute
471112548387,2024-06-01,6800,compute
471112548387,2024-07-01,6700,compute
471112548387,2024-08-01,6700,compute
471112548387,2024-09-01,6700,compute
471112548387,2024-10-01,7000,compute
471112548387,2024-11-01,6900,compute
471112548387,2024-12-01,7000,compute
471112548387,2025-01-01,10200,compute
471112548387,2025-02-01,10300,compute
471112548387,2025-03-01,10400,compute
471112571211,2024-04-01,289100,compute
471112571211,2024-05-01,278300,compute
471112571211,2024-06-01,262700,compute
471112571211,2024-07-01,287100,compute
471112571211,2024-08-01,310800,compute
471112571211,2024-09-01,329600,compute
471112571211,2024-10-01,289500,compute
471112571211,2024-11-01,278300,compute
471112571211,2024-12-01,270800,compute
471112571211,2025-01-01,266700,compute
471112571211,2025-02-01,269300,compute
471112571211,2025-03-01,271900,compute
471112938013,2024-04-01,400,compute
471112938013,2024-05-01,400,compute
471112938013,2024-06-01,400,compute
471112938013,2024-07-01,400,compute
471112938013,2024-08-01,400,compute
471112938013,2024-09-01,400,compute
471112938013,2024-10-01,400,compute
471112938013,2024-11-01,400,compute
471112938013,2024-12-01,0,compute
471112938013,2025-01-01,0,compute
471112938013,2025-02-01,0,compute
471112938013,2025-03-01,0,compute
471112958605,2024-04-01,700,compute
471112958605,2024-05-01,2000,compute
471112958605,2024-06-01,3100,compute
471112958605,2024-07-01,3000,compute
471112958605,2024-08-01,2900,compute
471112958605,2024-09-01,2200,compute
471112958605,2024-10-01,2200,compute
471112958605,2024-11-01,2100,compute
471112958605,2024-12-01,2200,compute
471112958605,2025-01-01,2410,compute
471112958605,2025-02-01,2240,compute
471112958605,2025-03-01,2300,compute
474140895141,2024-04-01,14200,compute
474140895141,2024-05-01,14800,compute
474140895141,2024-06-01,14800,compute
474140895141,2024-07-01,12400,compute
474140895141,2024-08-01,12100,compute
474140895141,2024-09-01,11800,compute
474140895141,2024-10-01,12100,compute
474140895141,2024-11-01,11900,compute
474140895141,2024-12-01,7100,compute
474140895141,2025-01-01,11672,compute
474140895141,2025-02-01,10510,compute
474140895141,2025-03-01,7100,compute
475804058290,2024-04-01,21300,compute
475804058290,2024-05-01,24400,compute
475804058290,2024-06-01,24100,compute
475804058290,2024-07-01,24700,compute
475804058290,2024-08-01,22900,compute
475804058290,2024-09-01,22400,compute
475804058290,2024-10-01,25200,compute
475804058290,2024-11-01,26200,compute
475804058290,2024-12-01,0,compute
475804058290,2025-01-01,0,compute
475804058290,2025-02-01,0,compute
475804058290,2025-03-01,0,compute
475919677060,2024-04-01,100,compute
475919677060,2024-05-01,100,compute
475919677060,2024-06-01,100,compute
475919677060,2024-07-01,100,compute
475919677060,2024-08-01,100,compute
475919677060,2024-09-01,100,compute
475919677060,2024-10-01,100,compute
475919677060,2024-11-01,100,compute
475919677060,2024-12-01,100,compute
475919677060,2025-01-01,0,compute
475919677060,2025-02-01,0,compute
475919677060,2025-03-01,0,compute
477161539263,2024-04-01,4000,compute
477161539263,2024-05-01,4000,compute
477161539263,2024-06-01,4200,compute
477161539263,2024-07-01,4900,compute
477161539263,2024-08-01,4900,compute
477161539263,2024-09-01,0,compute
477161539263,2024-10-01,0,compute
477161539263,2024-11-01,0,compute
477161539263,2024-12-01,0,compute
477161539263,2025-01-01,0,compute
477161539263,2025-02-01,0,compute
477161539263,2025-03-01,0,compute
477815026673,2024-04-01,400,compute
477815026673,2024-05-01,100,compute
477815026673,2024-06-01,100,compute
477815026673,2024-07-01,100,compute
477815026673,2024-08-01,100,compute
477815026673,2024-09-01,100,compute
477815026673,2024-10-01,100,compute
477815026673,2024-11-01,100,compute
477815026673,2024-12-01,100,compute
477815026673,2025-01-01,100,compute
477815026673,2025-02-01,100,compute
477815026673,2025-03-01,100,compute
479671683529,2024-04-01,51500,compute
479671683529,2024-05-01,44900,compute
479671683529,2024-06-01,38400,compute
479671683529,2024-07-01,38700,compute
479671683529,2024-08-01,33800,compute
479671683529,2024-09-01,36500,compute
479671683529,2024-10-01,39300,compute
479671683529,2024-11-01,36000,compute
479671683529,2024-12-01,36400,compute
479671683529,2025-01-01,44655,compute
479671683529,2025-02-01,46264,compute
479671683529,2025-03-01,42600,compute
480732456233,2024-04-01,6800,compute
480732456233,2024-05-01,6700,compute
480732456233,2024-06-01,6700,compute
480732456233,2024-07-01,6900,compute
480732456233,2024-08-01,7500,compute
480732456233,2024-09-01,7600,compute
480732456233,2024-10-01,7000,compute
480732456233,2024-11-01,6600,compute
480732456233,2024-12-01,6700,compute
480732456233,2025-01-01,8071,compute
480732456233,2025-02-01,7808,compute
480732456233,2025-03-01,7100,compute
481935107677,2024-04-01,1000,compute
481935107677,2024-05-01,1100,compute
481935107677,2024-06-01,1000,compute
481935107677,2024-07-01,1000,compute
481935107677,2024-08-01,1000,compute
481935107677,2024-09-01,900,compute
481935107677,2024-10-01,900,compute
481935107677,2024-11-01,900,compute
481935107677,2024-12-01,900,compute
481935107677,2025-01-01,959,compute
481935107677,2025-02-01,916,compute
481935107677,2025-03-01,900,compute
492902601864,2024-04-01,3100,compute
492902601864,2024-05-01,2700,compute
492902601864,2024-06-01,2500,compute
492902601864,2024-07-01,1100,compute
492902601864,2024-08-01,800,compute
492902601864,2024-09-01,700,compute
492902601864,2024-10-01,800,compute
492902601864,2024-11-01,700,compute
492902601864,2024-12-01,800,compute
492902601864,2025-01-01,664,compute
492902601864,2025-02-01,615,compute
492902601864,2025-03-01,800,compute
494799526181,2024-04-01,1700,compute
494799526181,2024-05-01,1700,compute
494799526181,2024-06-01,1700,compute
494799526181,2024-07-01,1900,compute
494799526181,2024-08-01,1200,compute
494799526181,2024-09-01,1100,compute
494799526181,2024-10-01,1200,compute
494799526181,2024-11-01,1200,compute
494799526181,2024-12-01,1200,compute
494799526181,2025-01-01,1151,compute
494799526181,2025-02-01,1098,compute
494799526181,2025-03-01,1300,compute
495419344110,2024-04-01,9500,compute
495419344110,2024-05-01,12700,compute
495419344110,2024-06-01,10800,compute
495419344110,2024-07-01,13000,compute
495419344110,2024-08-01,10200,compute
495419344110,2024-09-01,8700,compute
495419344110,2024-10-01,8700,compute
495419344110,2024-11-01,9200,compute
495419344110,2024-12-01,9400,compute
495419344110,2025-01-01,9353,compute
495419344110,2025-02-01,10082,compute
495419344110,2025-03-01,10000,compute
505767364771,2024-04-01,300,compute
505767364771,2024-05-01,300,compute
505767364771,2024-06-01,300,compute
505767364771,2024-07-01,300,compute
505767364771,2024-08-01,300,compute
505767364771,2024-09-01,300,compute
505767364771,2024-10-01,300,compute
505767364771,2024-11-01,300,compute
505767364771,2024-12-01,0,compute
505767364771,2025-01-01,277,compute
505767364771,2025-02-01,332,compute
505767364771,2025-03-01,0,compute
510772292268,2024-04-01,900,compute
510772292268,2024-05-01,1000,compute
510772292268,2024-06-01,900,compute
510772292268,2024-07-01,900,compute
510772292268,2024-08-01,1000,compute
510772292268,2024-09-01,1100,compute
510772292268,2024-10-01,1200,compute
510772292268,2024-11-01,1100,compute
510772292268,2024-12-01,1300,compute
510772292268,2025-01-01,1347,compute
510772292268,2025-02-01,997,compute
510772292268,2025-03-01,1300,compute
518207312579,2024-04-01,600,compute
518207312579,2024-05-01,600,compute
518207312579,2024-06-01,600,compute
518207312579,2024-07-01,700,compute
518207312579,2024-08-01,1100,compute
518207312579,2024-09-01,1000,compute
518207312579,2024-10-01,1100,compute
518207312579,2024-11-01,600,compute
518207312579,2024-12-01,0,compute
518207312579,2025-01-01,0,compute
518207312579,2025-02-01,0,compute
518207312579,2025-03-01,0,compute
522974168642,2024-04-01,17400,compute
522974168642,2024-05-01,18100,compute
522974168642,2024-06-01,18000,compute
522974168642,2024-07-01,16900,compute
522974168642,2024-08-01,15300,compute
522974168642,2024-09-01,15100,compute
522974168642,2024-10-01,15600,compute
522974168642,2024-11-01,14700,compute
522974168642,2024-12-01,14700,compute
522974168642,2025-01-01,17349,compute
522974168642,2025-02-01,16840,compute
522974168642,2025-03-01,16000,compute
532041146482,2024-04-01,0,compute
532041146482,2024-05-01,0,compute
532041146482,2024-06-01,0,compute
532041146482,2024-07-01,0,compute
532041146482,2024-08-01,0,compute
532041146482,2024-09-01,0,compute
532041146482,2024-10-01,0,compute
532041146482,2024-11-01,0,compute
532041146482,2024-12-01,0,compute
532041146482,2025-01-01,0,compute
532041146482,2025-02-01,0,compute
532041146482,2025-03-01,0,compute
537598503159,2024-04-01,7700,compute
537598503159,2024-05-01,7500,compute
537598503159,2024-06-01,6800,compute
537598503159,2024-07-01,6800,compute
537598503159,2024-08-01,6200,compute
537598503159,2024-09-01,7000,compute
537598503159,2024-10-01,7600,compute
537598503159,2024-11-01,7500,compute
537598503159,2024-12-01,7100,compute
537598503159,2025-01-01,7300,compute
537598503159,2025-02-01,7300,compute
537598503159,2025-03-01,7300,compute
538615689396,2024-04-01,400,compute
538615689396,2024-05-01,400,compute
538615689396,2024-06-01,400,compute
538615689396,2024-07-01,400,compute
538615689396,2024-08-01,400,compute
538615689396,2024-09-01,400,compute
538615689396,2024-10-01,400,compute
538615689396,2024-11-01,200,compute
538615689396,2024-12-01,0,compute
538615689396,2025-01-01,0,compute
538615689396,2025-02-01,0,compute
538615689396,2025-03-01,0,compute
541095382258,2024-04-01,2100,compute
541095382258,2024-05-01,2200,compute
541095382258,2024-06-01,1900,compute
541095382258,2024-07-01,1900,compute
541095382258,2024-08-01,1900,compute
541095382258,2024-09-01,1900,compute
541095382258,2024-10-01,1900,compute
541095382258,2024-11-01,1800,compute
541095382258,2024-12-01,1900,compute
541095382258,2025-01-01,1841,compute
541095382258,2025-02-01,1591,compute
541095382258,2025-03-01,1900,compute
542832536672,2024-04-01,0,compute
542832536672,2024-05-01,0,compute
542832536672,2024-06-01,0,compute
542832536672,2024-07-01,0,compute
542832536672,2024-08-01,0,compute
542832536672,2024-09-01,0,compute
542832536672,2024-10-01,0,compute
542832536672,2024-11-01,0,compute
542832536672,2024-12-01,0,compute
542832536672,2025-01-01,0,compute
542832536672,2025-02-01,0,compute
542832536672,2025-03-01,0,compute
546818093346,2024-04-01,34000,compute
546818093346,2024-05-01,32200,compute
546818093346,2024-06-01,33100,compute
546818093346,2024-07-01,32400,compute
546818093346,2024-08-01,31400,compute
546818093346,2024-09-01,28800,compute
546818093346,2024-10-01,21500,compute
546818093346,2024-11-01,15200,compute
546818093346,2024-12-01,15400,compute
546818093346,2025-01-01,16261,compute
546818093346,2025-02-01,15425,compute
546818093346,2025-03-01,16100,compute
548411824430,2024-04-01,300,compute
548411824430,2024-05-01,300,compute
548411824430,2024-06-01,300,compute
548411824430,2024-07-01,300,compute
548411824430,2024-08-01,300,compute
548411824430,2024-09-01,300,compute
548411824430,2024-10-01,300,compute
548411824430,2024-11-01,300,compute
548411824430,2024-12-01,300,compute
548411824430,2025-01-01,308,compute
548411824430,2025-02-01,283,compute
548411824430,2025-03-01,300,compute
562921704166,2024-04-01,3600,compute
562921704166,2024-05-01,3800,compute
562921704166,2024-06-01,3800,compute
562921704166,2024-07-01,3800,compute
562921704166,2024-08-01,3600,compute
562921704166,2024-09-01,3500,compute
562921704166,2024-10-01,6100,compute
562921704166,2024-11-01,3500,compute
562921704166,2024-12-01,4000,compute
562921704166,2025-01-01,3731,compute
562921704166,2025-02-01,3617,compute
562921704166,2025-03-01,4000,compute
564188254156,2024-04-01,117900,compute
564188254156,2024-05-01,119200,compute
564188254156,2024-06-01,105800,compute
564188254156,2024-07-01,90500,compute
564188254156,2024-08-01,77000,compute
564188254156,2024-09-01,82200,compute
564188254156,2024-10-01,88600,compute
564188254156,2024-11-01,85900,compute
564188254156,2024-12-01,81300,compute
564188254156,2025-01-01,91313,compute
564188254156,2025-02-01,86658,compute
564188254156,2025-03-01,86300,compute
567423616371,2024-04-01,333700,compute
567423616371,2024-05-01,311200,compute
567423616371,2024-06-01,289700,compute
567423616371,2024-07-01,259500,compute
567423616371,2024-08-01,230900,compute
567423616371,2024-09-01,230200,compute
567423616371,2024-10-01,227100,compute
567423616371,2024-11-01,223300,compute
567423616371,2024-12-01,230000,compute
567423616371,2025-01-01,252279,compute
567423616371,2025-02-01,232108,compute
567423616371,2025-03-01,240000,compute
576218818919,2024-04-01,100,compute
576218818919,2024-05-01,100,compute
576218818919,2024-06-01,100,compute
576218818919,2024-07-01,100,compute
576218818919,2024-08-01,0,compute
576218818919,2024-09-01,0,compute
576218818919,2024-10-01,0,compute
576218818919,2024-11-01,0,compute
576218818919,2024-12-01,0,compute
576218818919,2025-01-01,0,compute
576218818919,2025-02-01,0,compute
576218818919,2025-03-01,0,compute
576293063887,2024-04-01,10300,compute
576293063887,2024-05-01,10800,compute
576293063887,2024-06-01,10900,compute
576293063887,2024-07-01,11600,compute
576293063887,2024-08-01,12000,compute
576293063887,2024-09-01,12900,compute
576293063887,2024-10-01,12700,compute
576293063887,2024-11-01,12100,compute
576293063887,2024-12-01,14782,compute
576293063887,2025-01-01,15627,compute
576293063887,2025-02-01,13275,compute
576293063887,2025-03-01,15687,compute
576349278157,2024-04-01,100,compute
576349278157,2024-05-01,100,compute
576349278157,2024-06-01,100,compute
576349278157,2024-07-01,100,compute
576349278157,2024-08-01,100,compute
576349278157,2024-09-01,0,compute
576349278157,2024-10-01,0,compute
576349278157,2024-11-01,0,compute
576349278157,2024-12-01,0,compute
576349278157,2025-01-01,0,compute
576349278157,2025-02-01,0,compute
576349278157,2025-03-01,0,compute
576911611801,2024-04-01,200,compute
576911611801,2024-05-01,300,compute
576911611801,2024-06-01,200,compute
576911611801,2024-07-01,300,compute
576911611801,2024-08-01,300,compute
576911611801,2024-09-01,200,compute
576911611801,2024-10-01,300,compute
576911611801,2024-11-01,200,compute
576911611801,2024-12-01,1000,compute
576911611801,2025-01-01,260,compute
576911611801,2025-02-01,256,compute
576911611801,2025-03-01,1000,compute
580053151223,2024-04-01,4200,compute
580053151223,2024-05-01,4100,compute
580053151223,2024-06-01,4000,compute
580053151223,2024-07-01,4200,compute
580053151223,2024-08-01,4100,compute
580053151223,2024-09-01,3900,compute
580053151223,2024-10-01,4300,compute
580053151223,2024-11-01,4300,compute
580053151223,2024-12-01,4100,compute
580053151223,2025-01-01,4200,compute
580053151223,2025-02-01,4200,compute
580053151223,2025-03-01,4200,compute
582604545400,2024-04-01,0,compute
582604545400,2024-05-01,0,compute
582604545400,2024-06-01,0,compute
582604545400,2024-07-01,0,compute
582604545400,2024-08-01,0,compute
582604545400,2024-09-01,0,compute
582604545400,2024-10-01,0,compute
582604545400,2024-11-01,0,compute
582604545400,2024-12-01,0,compute
582604545400,2025-01-01,0,compute
582604545400,2025-02-01,0,compute
582604545400,2025-03-01,0,compute
590183666588,2024-04-01,276400,compute
590183666588,2024-05-01,284700,compute
590183666588,2024-06-01,267700,compute
590183666588,2024-07-01,274000,compute
590183666588,2024-08-01,263700,compute
590183666588,2024-09-01,275400,compute
590183666588,2024-10-01,279800,compute
590183666588,2024-11-01,285900,compute
590183666588,2024-12-01,290200,compute
590183666588,2025-01-01,320900,compute
590183666588,2025-02-01,325400,compute
590183666588,2025-03-01,329800,compute
590183673148,2024-04-01,61100,compute
590183673148,2024-05-01,50600,compute
590183673148,2024-06-01,48800,compute
590183673148,2024-07-01,48600,compute
590183673148,2024-08-01,47600,compute
590183673148,2024-09-01,48800,compute
590183673148,2024-10-01,50100,compute
590183673148,2024-11-01,49100,compute
590183673148,2024-12-01,50500,compute
590183673148,2025-01-01,51100,compute
590183673148,2025-02-01,52100,compute
590183673148,2025-03-01,53100,compute
590183908249,2024-04-01,300,compute
590183908249,2024-05-01,300,compute
590183908249,2024-06-01,300,compute
590183908249,2024-07-01,300,compute
590183908249,2024-08-01,0,compute
590183908249,2024-09-01,0,compute
590183908249,2024-10-01,0,compute
590183908249,2024-11-01,0,compute
590183908249,2024-12-01,0,compute
590183908249,2025-01-01,0,compute
590183908249,2025-02-01,0,compute
590183908249,2025-03-01,0,compute
605458724602,2024-04-01,0,compute
605458724602,2024-05-01,0,compute
605458724602,2024-06-01,0,compute
605458724602,2024-07-01,0,compute
605458724602,2024-08-01,0,compute
605458724602,2024-09-01,0,compute
605458724602,2024-10-01,0,compute
605458724602,2024-11-01,0,compute
605458724602,2024-12-01,0,compute
605458724602,2025-01-01,0,compute
605458724602,2025-02-01,0,compute
605458724602,2025-03-01,0,compute
608146213544,2024-04-01,0,compute
608146213544,2024-05-01,0,compute
608146213544,2024-06-01,0,compute
608146213544,2024-07-01,0,compute
608146213544,2024-08-01,0,compute
608146213544,2024-09-01,0,compute
608146213544,2024-10-01,0,compute
608146213544,2024-11-01,0,compute
608146213544,2024-12-01,0,compute
608146213544,2025-01-01,0,compute
608146213544,2025-02-01,0,compute
608146213544,2025-03-01,0,compute
611670160261,2024-04-01,2200,compute
611670160261,2024-05-01,2100,compute
611670160261,2024-06-01,1900,compute
611670160261,2024-07-01,2000,compute
611670160261,2024-08-01,2000,compute
611670160261,2024-09-01,1900,compute
611670160261,2024-10-01,2000,compute
611670160261,2024-11-01,2100,compute
611670160261,2024-12-01,2100,compute
611670160261,2025-01-01,2474,compute
611670160261,2025-02-01,2002,compute
611670160261,2025-03-01,2200,compute
615069360012,2024-04-01,3000,compute
615069360012,2024-05-01,3200,compute
615069360012,2024-06-01,3200,compute
615069360012,2024-07-01,3400,compute
615069360012,2024-08-01,3400,compute
615069360012,2024-09-01,4000,compute
615069360012,2024-10-01,4300,compute
615069360012,2024-11-01,4000,compute
615069360012,2024-12-01,5000,compute
615069360012,2025-01-01,3863,compute
615069360012,2025-02-01,4167,compute
615069360012,2025-03-01,5000,compute
625612021127,2024-04-01,3000,compute
625612021127,2024-05-01,2700,compute
625612021127,2024-06-01,2500,compute
625612021127,2024-07-01,2600,compute
625612021127,2024-08-01,1700,compute
625612021127,2024-09-01,1400,compute
625612021127,2024-10-01,1400,compute
625612021127,2024-11-01,1500,compute
625612021127,2024-12-01,1500,compute
625612021127,2025-01-01,1777,compute
625612021127,2025-02-01,1390,compute
625612021127,2025-03-01,1600,compute
628412515026,2024-04-01,424200,compute
628412515026,2024-05-01,406100,compute
628412515026,2024-06-01,406200,compute
628412515026,2024-07-01,399300,compute
628412515026,2024-08-01,402300,compute
628412515026,2024-09-01,395400,compute
628412515026,2024-10-01,409900,compute
628412515026,2024-11-01,412200,compute
628412515026,2024-12-01,421700,compute
628412515026,2025-01-01,467389,compute
628412515026,2025-02-01,446410,compute
