account_id,month,transformedactualspend,deepikaactualspend
860971823470,2024-07-01,0.0,0.0
907058949943,2024-07-01,7.9061291772,0.0
322263815270,2024-07-01,1.5743467239,0.0
185774682289,2024-07-01,1.1931280149,0.0
470060591194,2024-07-01,1.2053006521,0.0
532041146482,2024-07-01,3.0070313548,0.0
913203018054,2024-07-01,0.7272001089,0.0
469795226344,2024-08-01,770273.8691792873,60500.0
352506242819,2024-08-01,383331.364136005,685900.0
628412515026,2024-08-01,318743.0057829522,402300.0
567423616371,2024-08-01,156288.2419484305,230900.0
340077773684,2024-08-01,161049.4618332481,219300.0
304016915943,2024-08-01,112959.7799241473,156900.0
968032760053,2024-08-01,115962.6428332282,205300.0
2637409966,2024-08-01,107463.1040169627,190500.0
424503791295,2024-08-01,92098.0190907858,143800.0
75790327284,2024-08-01,78899.5233072349,106300.0
899249751508,2024-08-01,66452.3208656611,123400.0
564188254156,2024-08-01,59808.9207848556,77000.0
898496923608,2024-08-01,80809.7624520579,120700.0
272415727726,2024-08-01,62709.3674440882,97800.0
337891198417,2024-08-01,31492.0312179757,39300.0
445736908015,2024-08-01,60034.5377467831,103700.0
211125458732,2024-08-01,65019.0975459471,106400.0
705108899578,2024-08-01,48927.7071337433,53600.0
746682193773,2024-08-01,43304.2377305348,73900.0
3079193758,2024-08-01,41248.7453904768,49000.0
359716425895,2024-08-01,35292.2363123796,56500.0
381491835802,2024-08-01,34582.6561030796,63600.0
811134095225,2024-08-01,33928.5344299927,52500.0
901553615594,2024-08-01,32145.3613298805,47300.0
479671683529,2024-08-01,22358.9034354531,33800.0
761904723706,2024-08-01,24944.1445692533,33100.0
755560366148,2024-08-01,21730.2436940387,48100.0
210577074618,2024-08-01,19438.0927622257,26300.0
182401677120,2024-08-01,20188.7911813535,27700.0
423969094700,2024-08-01,20656.5363069624,42900.0
419830208690,2024-08-01,15137.8254977567,20200.0
753168370952,2024-08-01,17689.8030521894,22200.0
929265682896,2024-08-01,15036.2072633037,24200.0
546818093346,2024-08-01,19678.0276309176,31400.0
647564693872,2024-08-01,16261.050412839,19100.0
975049957371,2024-08-01,9130.8236455654,16700.0
211125515568,2024-08-01,11433.8786901357,23500.0
161115069565,2024-08-01,12427.7138518006,18100.0
752518464574,2024-08-01,12350.6459829463,22900.0
251917288737,2024-08-01,10208.0403727868,11000.0
72401294672,2024-08-01,10235.7176449665,9600.0
522974168642,2024-08-01,10143.128689023,15300.0
28914776520,2024-08-01,9636.6794889232,16000.0
233815244996,2024-08-01,8756.3319644482,18300.0
407648374860,2024-08-01,8434.9598259979,7200.0
576293063887,2024-08-01,8055.289620748,12000.0
758230397644,2024-08-01,5118.4488245398,14400.0
239103975135,2024-08-01,7653.432786507,10500.0
252197745876,2024-08-01,5876.4120855264,13700.0
474140895141,2024-08-01,6520.0183364993,12100.0
495419344110,2024-08-01,6082.9102943969,10200.0
984308723723,2024-08-01,5178.4654948118,8100.0
789596305652,2024-08-01,5986.4580698764,8200.0
21891570382,2024-08-01,582.2169985553,1100.0
480732456233,2024-08-01,4847.2403525624,7500.0
337158390682,2024-08-01,4020.8720607001,4300.0
885068115609,2024-08-01,3816.8578679266,5800.0
90436275138,2024-08-01,4090.528412439,6800.0
663804405009,2024-08-01,10316.4360558202,20400.0
318633126153,2024-08-01,3723.4647712444,6300.0
442447453008,2024-08-01,3393.0904168315,4900.0
736384229724,2024-08-01,3513.178412208,3900.0
340677782776,2024-08-01,3032.0865861877,7300.0
997924011427,2024-08-01,3107.755921842,4300.0
685585466397,2024-08-01,2563.0643820649,4600.0
698979518480,2024-08-01,2725.2895954751,5900.0
952840895893,2024-08-01,2494.3116137601,5400.0
562921704166,2024-08-01,2697.471052585,3600.0
66636274316,2024-08-01,2543.0819062129,3500.0
64619502227,2024-08-01,2924.9744927508,4000.0
718893572916,2024-08-01,2444.9433002732,3100.0
339712759199,2024-08-01,2974.9601624284,5700.0
664526282133,2024-08-01,2049.0528985348,2400.0
615069360012,2024-08-01,1989.1467238572,3400.0
339712810712,2024-08-01,2415.7019575591,5000.0
722152247093,2024-08-01,1835.8751608222,2700.0
68930846606,2024-08-01,1608.9076283674,4000.0
127247839315,2024-08-01,1475.817128869,2400.0
97001033170,2024-08-01,1403.1176911691,3200.0
471112958605,2024-08-01,1985.1683789578,2900.0
914516902729,2024-08-01,1112.7248674862,1700.0
541095382258,2024-08-01,1587.109741946,1900.0
54736913503,2024-08-01,1526.4384356844,2400.0
848332057417,2024-08-01,1288.4813691372,3300.0
368920154232,2024-08-01,1139.1492395138,1500.0
821240137883,2024-08-01,1422.9510810857,2200.0
66548792077,2024-08-01,1168.93704739,1600.0
439726107081,2024-08-01,1590.9065547965,2300.0
824873459626,2024-08-01,1231.6576676384,1600.0
131752971524,2024-08-01,947.3934840675,1500.0
492902601864,2024-08-01,689.168356949,800.0
153518195166,2024-08-01,899.4783195547,1000.0
625612021127,2024-08-01,1065.4687578983,1700.0
611670160261,2024-08-01,957.3573377966,2000.0
465354398947,2024-08-01,920.9082859787,1200.0
135329050410,2024-08-01,1008.6510738673,1400.0
130653941854,2024-08-01,1034.2357628353,1600.0
272968093320,2024-08-01,638.32561947,1200.0
510772292268,2024-08-01,671.7573900374,1000.0
494799526181,2024-08-01,725.787686279,1200.0
700271710604,2024-08-01,838.0541896377,1000.0
290310562512,2024-08-01,315.3452269118,400.0
481935107677,2024-08-01,648.17640988,1000.0
841860372390,2024-08-01,804.2678823234,1200.0
630307967658,2024-08-01,639.5718156299,800.0
389881277731,2024-08-01,583.2455318501,800.0
116631508635,2024-08-01,575.7063412926,700.0
17820698743,2024-08-01,24.6370735084,0.0
239666495852,2024-08-01,488.4138356241,600.0
745098155683,2024-08-01,444.0366913587,600.0
518207312579,2024-08-01,762.564778369,1100.0
471112938013,2024-08-01,330.7036593461,400.0
218943325897,2024-08-01,297.488750064,300.0
505767364771,2024-08-01,251.7188619512,300.0
658447621694,2024-08-01,265.9600076423,400.0
798411736697,2024-08-01,3.8471626216,0.0
576911611801,2024-08-01,223.2472200787,300.0
654654315008,2024-08-01,280.4489103342,400.0
161282784430,2024-08-01,1.217551434,0.0
538615689396,2024-08-01,348.0909583537,400.0
548411824430,2024-08-01,208.7063553082,300.0
608146213544,2024-08-01,168.3731574941,0.0
320811487590,2024-08-01,167.2344359779,200.0
367464822874,2024-08-01,156.857323523,200.0
975049937880,2024-08-01,27.497802686,0.0
453914767997,2024-08-01,142.3372892687,200.0
737499001343,2024-08-01,133.9592625103,100.0
661338130494,2024-08-01,119.5727706249,200.0
769263341944,2024-08-01,1.8672012946,0.0
23903256547,2024-08-01,255.2956917096,300.0
264522784930,2024-08-01,50.2468368095,100.0
475919677060,2024-08-01,95.5467461687,100.0
797142548187,2024-08-01,0.0,0.0
176839215860,2024-08-01,1.1700855037,0.0
576218818919,2024-08-01,9.1630881848,0.0
269350686318,2024-08-01,40.6041349708,0.0
678670235450,2024-08-01,7.167061788,0.0
605458724602,2024-08-01,15.6838981391,0.0
239937555916,2024-08-01,0.0,0.0
860971823470,2024-08-01,0.0,0.0
907058949943,2024-08-01,6.1905850357,0.0
322263815270,2024-08-01,1.4746815592,0.0
185774682289,2024-08-01,1.0891799269,0.0
470060591194,2024-08-01,1.0945028019,0.0
532041146482,2024-08-01,1.9151651581,0.0
913203018054,2024-08-01,0.7928124753,0.0
469795226344,2024-09-01,1248027.5231203996,62100.0
352506242819,2024-09-01,395840.5547669136,698900.0
628412515026,2024-09-01,312069.723384995,395400.0
567423616371,2024-09-01,156502.2058569074,230200.0
340077773684,2024-09-01,149386.8568944621,205500.0
304016915943,2024-09-01,111340.7345042379,153800.0
968032760053,2024-09-01,108822.0610597484,194100.0
2637409966,2024-09-01,106051.9419643008,184600.0
424503791295,2024-09-01,83329.6956057046,137700.0
75790327284,2024-09-01,71209.7566827307,97800.0
899249751508,2024-09-01,65660.5370456629,126700.0
564188254156,2024-09-01,63853.3616268837,82200.0
898496923608,2024-09-01,71531.1147573925,112800.0
272415727726,2024-09-01,60961.8835585136,94700.0
337891198417,2024-09-01,53799.2019529065,64500.0
445736908015,2024-09-01,60468.8103374398,103500.0
211125458732,2024-09-01,54408.5353044869,89400.0
705108899578,2024-09-01,49740.8980805787,54300.0
746682193773,2024-09-01,30392.4154880623,44500.0
3079193758,2024-09-01,42226.8190683013,50100.0
359716425895,2024-09-01,35581.773990028,55800.0
381491835802,2024-09-01,35386.119849111,64500.0
811134095225,2024-09-01,33988.311791307,52900.0
901553615594,2024-09-01,31761.957886058,46800.0
479671683529,2024-09-01,21517.1965803905,36500.0
761904723706,2024-09-01,22157.0926558889,30600.0
755560366148,2024-09-01,21736.0496399164,48700.0
210577074618,2024-09-01,22855.5706325467,30900.0
182401677120,2024-09-01,20155.9155330736,27500.0
423969094700,2024-09-01,17116.9661097983,36800.0
419830208690,2024-09-01,15226.101230801,20400.0
753168370952,2024-09-01,16980.8695619574,21300.0
929265682896,2024-09-01,14957.6389632996,24300.0
546818093346,2024-09-01,19013.5073542129,28800.0
647564693872,2024-09-01,9155.4525634274,11100.0
975049957371,2024-09-01,9465.6299889819,16700.0
211125515568,2024-09-01,11674.5102875627,23400.0
161115069565,2024-09-01,11636.1905386123,17100.0
752518464574,2024-09-01,11236.5694748641,20900.0
251917288737,2024-09-01,10383.332606627,11200.0
72401294672,2024-09-01,14971.4730037337,15000.0
522974168642,2024-09-01,9907.4285342542,15100.0
28914776520,2024-09-01,9348.2591111657,15200.0
233815244996,2024-09-01,8896.6956161939,18600.0
407648374860,2024-09-01,8254.4503564976,7000.0
576293063887,2024-09-01,9158.7139005072,12900.0
758230397644,2024-09-01,5134.2913079825,13900.0
239103975135,2024-09-01,6868.5861056952,9500.0
252197745876,2024-09-01,5670.051699944,13400.0
474140895141,2024-09-01,6331.644412752,11800.0
495419344110,2024-09-01,5361.8042888637,8700.0
984308723723,2024-09-01,4467.733982041,6700.0
789596305652,2024-09-01,5825.6916865883,7900.0
21891570382,2024-09-01,6392.0833321787,14300.0
480732456233,2024-09-01,5111.5634370228,7600.0
337158390682,2024-09-01,3961.8819396725,4200.0
885068115609,2024-09-01,3702.4956015461,5500.0
90436275138,2024-09-01,4409.5859063001,7100.0
663804405009,2024-09-01,0.0,0.0
318633126153,2024-09-01,3683.3493088343,6200.0
442447453008,2024-09-01,3322.768166883,4800.0
736384229724,2024-09-01,3232.3181347005,3600.0
340677782776,2024-09-01,2946.2008800515,7000.0
997924011427,2024-09-01,2862.6870490937,4000.0
685585466397,2024-09-01,2477.2550477675,4500.0
698979518480,2024-09-01,2767.2703453995,5500.0
952840895893,2024-09-01,2446.4664658328,5100.0
562921704166,2024-09-01,2622.380372605,3500.0
66636274316,2024-09-01,2571.5321087118,3500.0
64619502227,2024-09-01,2585.5070194338,3400.0
718893572916,2024-09-01,2718.0296746451,3300.0
339712759199,2024-09-01,2964.8841711335,5500.0
664526282133,2024-09-01,1980.2647010338,2400.0
615069360012,2024-09-01,2477.2698599777,4000.0
339712810712,2024-09-01,1931.5672676169,3600.0
722152247093,2024-09-01,1886.300501161,2700.0
68930846606,2024-09-01,1593.5156613129,3900.0
127247839315,2024-09-01,1402.0259081669,2300.0
97001033170,2024-09-01,1418.7610451256,3200.0
471112958605,2024-09-01,1359.9031634223,2200.0
914516902729,2024-09-01,1529.4141659913,2200.0
541095382258,2024-09-01,1546.75310492,1900.0
54736913503,2024-09-01,1645.7212275652,2300.0
848332057417,2024-09-01,1290.9635044439,3400.0
368920154232,2024-09-01,1235.9673464653,1800.0
821240137883,2024-09-01,1113.2719520236,1700.0
66548792077,2024-09-01,1076.947706794,1400.0
439726107081,2024-09-01,1331.7617226685,1900.0
824873459626,2024-09-01,1163.2107678677,1500.0
131752971524,2024-09-01,784.595134487,1300.0
492902601864,2024-09-01,630.224916122,700.0
153518195166,2024-09-01,871.667070331,1000.0
625612021127,2024-09-01,842.0734779783,1400.0
611670160261,2024-09-01,945.0425410347,1900.0
465354398947,2024-09-01,911.4841222642,1200.0
135329050410,2024-09-01,988.2418001273,1400.0
130653941854,2024-09-01,1011.6196266504,1600.0
272968093320,2024-09-01,598.7654155461,1200.0
510772292268,2024-09-01,739.0861875693,1100.0
494799526181,2024-09-01,674.999022,1100.0
700271710604,2024-09-01,814.7786267133,1000.0
290310562512,2024-09-01,0.0,0.0
481935107677,2024-09-01,612.9990232207,900.0
841860372390,2024-09-01,766.6523096829,1100.0
630307967658,2024-09-01,583.8381929112,800.0
389881277731,2024-09-01,565.5975876759,800.0
116631508635,2024-09-01,391.76852196,500.0
17820698743,2024-09-01,658.4405627214,900.0
239666495852,2024-09-01,469.6769612574,600.0
745098155683,2024-09-01,417.3336828852,600.0
518207312579,2024-09-01,730.6084687123,1000.0
471112938013,2024-09-01,319.7952428562,400.0
218943325897,2024-09-01,287.4924618402,300.0
505767364771,2024-09-01,245.0601375408,300.0
658447621694,2024-09-01,257.972481589,400.0
798411736697,2024-09-01,3.7278468734,0.0
576911611801,2024-09-01,220.4158614592,200.0
654654315008,2024-09-01,268.7649988493,400.0
161282784430,2024-09-01,0.9544013262,0.0
538615689396,2024-09-01,337.8316504594,400.0
548411824430,2024-09-01,197.916026611,300.0
608146213544,2024-09-01,163.2311897601,0.0
320811487590,2024-09-01,166.3920348805,200.0
367464822874,2024-09-01,153.1193261201,200.0
975049937880,2024-09-01,0.0,0.0
453914767997,2024-09-01,139.9612171726,200.0
737499001343,2024-09-01,129.9260132118,100.0
661338130494,2024-09-01,118.5775419158,200.0
769263341944,2024-09-01,0.7278269622,0.0
23903256547,2024-09-01,137.6296954773,200.0
264522784930,2024-09-01,49.4930235174,100.0
475919677060,2024-09-01,95.7462363807,100.0
797142548187,2024-09-01,0.0,0.0
176839215860,2024-09-01,0.7800315485,0.0
576218818919,2024-09-01,0.0,0.0
269350686318,2024-09-01,36.8723908258,0.0
678670235450,2024-09-01,0.0,0.0
605458724602,2024-09-01,16.2940583653,0.0
239937555916,2024-09-01,0.0,0.0
860971823470,2024-09-01,0.0,0.0
907058949943,2024-09-01,0.0,0.0
322263815270,2024-09-01,1.6817975959,0.0
185774682289,2024-09-01,1.3430384389,0.0
470060591194,2024-09-01,1.3255714018,0.0
532041146482,2024-09-01,0.0,0.0
913203018054,2024-09-01,0.5564308478,0.0
469795226344,2024-10-01,244865.5124702216,5400.0
352506242819,2024-10-01,-0.000104094,715500.0
628412515026,2024-10-01,614.358249643,409900.0
567423616371,2024-10-01,-0.0001688707,227100.0
340077773684,2024-10-01,196.0882100552,209700.0
304016915943,2024-10-01,0.0001260471,164700.0
968032760053,2024-10-01,-4.08198e-05,181200.0
2637409966,2024-10-01,1987.2053920973,179800.0
424503791295,2024-10-01,1551.5124899147,144600.0
75790327284,2024-10-01,33.930168834,99000.0
899249751508,2024-10-01,968.6887675917,136500.0
564188254156,2024-10-01,74.007183285,88600.0
898496923608,2024-10-01,207.0106881602,107000.0
272415727726,2024-10-01,1916.2800331646,98000.0
337891198417,2024-10-01,-5.3627e-06,99100.0
445736908015,2024-10-01,16.9231599798,112600.0
211125458732,2024-10-01,-2.47621e-05,96500.0
705108899578,2024-10-01,-7.1947e-06,56500.0
746682193773,2024-10-01,3.83433e-05,40900.0
3079193758,2024-10-01,1.0467296932,50800.0
359716425895,2024-10-01,1.56704e-05,62600.0
381491835802,2024-10-01,7.0949149814,73100.0
811134095225,2024-10-01,18.5989191477,53300.0
901553615594,2024-10-01,257.184272685,49500.0
479671683529,2024-10-01,2.7679e-06,39300.0
761904723706,2024-10-01,3.6860118177,31300.0
755560366148,2024-10-01,2910.7400802806,46400.0
210577074618,2024-10-01,0.0001160042,30200.0
182401677120,2024-10-01,219.4611216765,26300.0
423969094700,2024-10-01,4.89808e-05,38100.0
419830208690,2024-10-01,87.8594562849,21900.0
753168370952,2024-10-01,4.73903e-05,21900.0
929265682896,2024-10-01,-3.87327e-05,26300.0
546818093346,2024-10-01,728.300135033,21500.0
647564693872,2024-10-01,6.2424e-06,15300.0
975049957371,2024-10-01,6.615e-07,17600.0
211125515568,2024-10-01,5.488e-06,25500.0
161115069565,2024-10-01,54.1146121005,17200.0
752518464574,2024-10-01,8.7818758146,20000.0
251917288737,2024-10-01,-0.0001038533,11400.0
72401294672,2024-10-01,645.3380269096,12200.0
522974168642,2024-10-01,0.003227214,15600.0
28914776520,2024-10-01,229.1378432829,15400.0
233815244996,2024-10-01,4.2461e-06,19900.0
407648374860,2024-10-01,2.798e-07,6900.0
576293063887,2024-10-01,6.8337e-06,12700.0
758230397644,2024-10-01,0.4441231007,17700.0
239103975135,2024-10-01,217.2314098141,9900.0
252197745876,2024-10-01,-7.195e-06,14300.0
474140895141,2024-10-01,3.4573e-06,12100.0
495419344110,2024-10-01,376.7447996973,8700.0
984308723723,2024-10-01,8.08377e-05,7500.0
789596305652,2024-10-01,0.7600075837,8100.0
21891570382,2024-10-01,-2.0445e-06,15100.0
480732456233,2024-10-01,5.8588374868,7000.0
337158390682,2024-10-01,-1.154e-07,4500.0
885068115609,2024-10-01,-2.0799e-06,6100.0
90436275138,2024-10-01,0.0001170239,6000.0
663804405009,2024-10-01,0.0,0.0
318633126153,2024-10-01,-4.6677e-06,6200.0
442447453008,2024-10-01,-2.67579e-05,5100.0
736384229724,2024-10-01,1311.1977038086,5500.0
340677782776,2024-10-01,-2.89131e-05,7200.0
997924011427,2024-10-01,2.0342417959,4100.0
685585466397,2024-10-01,7.3868e-05,4800.0
698979518480,2024-10-01,-1.876e-07,5400.0
952840895893,2024-10-01,8.14354e-05,5400.0
562921704166,2024-10-01,-0.0001035205,6100.0
66636274316,2024-10-01,1.3437e-06,3600.0
64619502227,2024-10-01,-1.14734e-05,3300.0
718893572916,2024-10-01,0.0411854609,3500.0
339712759199,2024-10-01,1.2142e-06,5300.0
664526282133,2024-10-01,1605.9599950461,2500.0
615069360012,2024-10-01,-2.45739e-05,4300.0
339712810712,2024-10-01,-1.84e-08,3300.0
722152247093,2024-10-01,-9.658e-07,2800.0
68930846606,2024-10-01,-2.774e-07,4100.0
127247839315,2024-10-01,4.011e-07,2600.0
97001033170,2024-10-01,-0.000107521,3300.0
471112958605,2024-10-01,-6.2007e-06,2200.0
914516902729,2024-10-01,7.76252e-05,2700.0
541095382258,2024-10-01,0.1791601153,1900.0
54736913503,2024-10-01,1.0368450046,2300.0
848332057417,2024-10-01,1.5238428789,3500.0
368920154232,2024-10-01,1.3167562514,1700.0
821240137883,2024-10-01,2.494e-07,1800.0
66548792077,2024-10-01,-2.9119e-06,1500.0
439726107081,2024-10-01,1.9995e-06,1600.0
824873459626,2024-10-01,-1.20115e-05,1500.0
131752971524,2024-10-01,-5.602e-06,1000.0
492902601864,2024-10-01,4.7667e-06,800.0
153518195166,2024-10-01,1.738e-06,1000.0
625612021127,2024-10-01,1.2127e-06,1400.0
611670160261,2024-10-01,7.835e-07,2000.0
465354398947,2024-10-01,3.3869e-06,1300.0
135329050410,2024-10-01,-5.807e-07,1400.0
130653941854,2024-10-01,-5.33e-07,1600.0
272968093320,2024-10-01,9.91e-08,1300.0
510772292268,2024-10-01,-7.686e-07,1200.0
494799526181,2024-10-01,-2.9e-07,1200.0
700271710604,2024-10-01,-3.00227e-05,1000.0
290310562512,2024-10-01,0.0,0.0
481935107677,2024-10-01,1.7918e-06,900.0
841860372390,2024-10-01,-2.7898e-06,1100.0
630307967658,2024-10-01,9.25e-07,800.0
389881277731,2024-10-01,-3.925e-07,800.0
116631508635,2024-10-01,1.4865e-06,500.0
17820698743,2024-10-01,2.4232e-06,2700.0
239666495852,2024-10-01,-4.8868e-06,600.0
745098155683,2024-10-01,-4.594e-07,600.0
518207312579,2024-10-01,9.4795e-06,1100.0
471112938013,2024-10-01,-3.82e-08,400.0
218943325897,2024-10-01,-5.517e-06,300.0
505767364771,2024-10-01,3.947e-07,300.0
658447621694,2024-10-01,1.1284e-06,400.0
798411736697,2024-10-01,-5.62e-08,0.0
576911611801,2024-10-01,-2.085e-06,300.0
654654315008,2024-10-01,5.62e-08,500.0
161282784430,2024-10-01,-9.206e-07,0.0
538615689396,2024-10-01,-5.2198e-06,400.0
548411824430,2024-10-01,7.505e-07,300.0
608146213544,2024-10-01,-3.443e-07,0.0
320811487590,2024-10-01,-1.959e-07,200.0
367464822874,2024-10-01,-1.304e-07,200.0
975049937880,2024-10-01,0.0,0.0
453914767997,2024-10-01,-1.92e-07,200.0
737499001343,2024-10-01,-1.591e-07,100.0
661338130494,2024-10-01,-2.169e-07,200.0
769263341944,2024-10-01,0.0,0.0
23903256547,2024-10-01,-1.143e-07,100.0
264522784930,2024-10-01,-2.0172e-06,100.0
475919677060,2024-10-01,4.922e-07,100.0
797142548187,2024-10-01,0.0,0.0
176839215860,2024-10-01,2.27e-08,0.0
576218818919,2024-10-01,0.0,0.0
269350686318,2024-10-01,-6.3219e-06,0.0
678670235450,2024-10-01,0.0,0.0
605458724602,2024-10-01,-1.392e-07,0.0
239937555916,2024-10-01,0.0,0.0
860971823470,2024-10-01,0.0,0.0
907058949943,2024-10-01,0.0,0.0
322263815270,2024-10-01,2.165e-07,0.0
185774682289,2024-10-01,-3.25e-07,0.0
470060591194,2024-10-01,1.406e-07,0.0
532041146482,2024-10-01,0.0,0.0
913203018054,2024-10-01,-6.76e-08,0.0
469795226344,2024-11-01,236544.8699549828,3600.0
352506242819,2024-11-01,320903.0467414526,675200.0
628412515026,2024-11-01,315690.3559309837,412200.0
567423616371,2024-11-01,155184.2130940758,223300.0
340077773684,2024-11-01,152159.0985909074,208000.0
304016915943,2024-11-01,118865.9251822147,162800.0
968032760053,2024-11-01,97489.4961419778,158800.0
2637409966,2024-11-01,88632.3480451318,174700.0
424503791295,2024-11-01,88141.1350271488,143000.0
75790327284,2024-11-01,72945.2528923854,98300.0
899249751508,2024-11-01,81679.5229188908,129199.0
564188254156,2024-11-01,63145.7499263237,85900.0
898496923608,2024-11-01,56577.4008025453,97100.0
272415727726,2024-11-01,63898.6807934258,92000.0
337891198417,2024-11-01,106600.7815768903,123700.0
445736908015,2024-11-01,63127.0397297899,105200.0
211125458732,2024-11-01,65247.6603016525,99800.0
705108899578,2024-11-01,46868.336278125,50500.0
746682193773,2024-11-01,29115.3990773124,40700.0
3079193758,2024-11-01,39969.3825894485,47900.0
359716425895,2024-11-01,41194.220213816,60800.0
381491835802,2024-11-01,47413.6277804123,72100.0
811134095225,2024-11-01,34597.1006621826,53600.0
901553615594,2024-11-01,32080.052728791,49100.0
479671683529,2024-11-01,19959.4062140664,36000.0
761904723706,2024-11-01,23472.5778159078,32500.0
755560366148,2024-11-01,22229.7486927573,49400.0
210577074618,2024-11-01,21463.6364766308,28900.0
182401677120,2024-11-01,19006.7369461824,26200.0
423969094700,2024-11-01,15453.0020657974,34900.0
419830208690,2024-11-01,17522.5909190007,22900.0
753168370952,2024-11-01,16269.997366817,20700.0
929265682896,2024-11-01,16367.4905947362,25400.0
546818093346,2024-11-01,7907.3544352011,15200.0
647564693872,2024-11-01,10811.2923714823,12900.0
975049957371,2024-11-01,10637.4558891024,18300.0
211125515568,2024-11-01,14936.2414653168,24600.0
161115069565,2024-11-01,11697.6475422199,17000.0
752518464574,2024-11-01,10321.9251120779,19200.0
251917288737,2024-11-01,11810.1524874415,11800.0
72401294672,2024-11-01,10122.8586442845,9500.0
522974168642,2024-11-01,9599.992245978,14700.0
28914776520,2024-11-01,9395.7522824566,15000.0
233815244996,2024-11-01,9769.0876697853,19700.0
407648374860,2024-11-01,8151.9207791963,6900.0
576293063887,2024-11-01,8332.0427116194,12100.0
758230397644,2024-11-01,9532.8906745232,17900.0
239103975135,2024-11-01,7286.4624622797,9800.0
252197745876,2024-11-01,8550.4151836664,13900.0
474140895141,2024-11-01,6421.8819154939,11900.0
495419344110,2024-11-01,5507.1897504435,9200.0
984308723723,2024-11-01,5321.5318487266,7600.0
789596305652,2024-11-01,5816.8044746256,7900.0
21891570382,2024-11-01,7008.5534459485,14500.0
480732456233,2024-11-01,4320.9539524652,6600.0
337158390682,2024-11-01,4186.0159795938,4400.0
885068115609,2024-11-01,4273.9084397697,5800.0
90436275138,2024-11-01,3448.7981010659,5800.0
663804405009,2024-11-01,0.0,0.0
318633126153,2024-11-01,3576.19933772,6100.0
442447453008,2024-11-01,3813.3593303954,5400.0
736384229724,2024-11-01,2889.8647512167,3200.0
340677782776,2024-11-01,3009.7933561591,7000.0
997924011427,2024-11-01,2920.7209006557,4100.0
685585466397,2024-11-01,2776.1388105794,4700.0
698979518480,2024-11-01,2397.7321118932,5000.0
952840895893,2024-11-01,2590.8776850445,5300.0
562921704166,2024-11-01,2618.8437655287,3500.0
66636274316,2024-11-01,2512.4224231082,3500.0
64619502227,2024-11-01,2453.6163849269,3300.0
718893572916,2024-11-01,2697.5786197855,3200.0
339712759199,2024-11-01,2932.7184179851,5300.0
664526282133,2024-11-01,2117.2632529242,2400.0
615069360012,2024-11-01,2423.9817724137,4000.0
339712810712,2024-11-01,1815.3044042659,3500.0
722152247093,2024-11-01,1768.2720475595,2600.0
68930846606,2024-11-01,1708.3611746913,4100.0
127247839315,2024-11-01,1826.7060601808,2600.0
97001033170,2024-11-01,1674.121520936,3200.0
471112958605,2024-11-01,1346.8141948166,2100.0
914516902729,2024-11-01,2316.7183242965,2700.0
541095382258,2024-11-01,1540.0261213535,1800.0
54736913503,2024-11-01,1318.8389815786,2300.0
848332057417,2024-11-01,1358.6635419005,3400.0
368920154232,2024-11-01,1378.3238822063,1800.0
821240137883,2024-11-01,1126.6830596842,1800.0
66548792077,2024-11-01,1059.3313553222,1400.0
439726107081,2024-11-01,1055.4669645978,1500.0
824873459626,2024-11-01,1154.4066751508,1500.0
131752971524,2024-11-01,655.7031989166,800.0
492902601864,2024-11-01,620.1593136909,700.0
153518195166,2024-11-01,881.1805971624,1000.0
625612021127,2024-11-01,833.1428042054,1500.0
611670160261,2024-11-01,999.7978019571,2100.0
465354398947,2024-11-01,992.2363810242,1200.0
135329050410,2024-11-01,997.54470815,1400.0
130653941854,2024-11-01,1011.9085990475,1600.0
272968093320,2024-11-01,1035.1772699101,1200.0
510772292268,2024-11-01,913.0755530112,1100.0
494799526181,2024-11-01,743.3881720059,1200.0
700271710604,2024-11-01,142.6503947999,200.0
290310562512,2024-11-01,0.0,0.0
481935107677,2024-11-01,610.5519549488,900.0
841860372390,2024-11-01,743.669254463,1100.0
630307967658,2024-11-01,790.599514744,1000.0
389881277731,2024-11-01,566.5383221221,800.0
116631508635,2024-11-01,380.6924952526,500.0
17820698743,2024-11-01,1036.9203591128,1500.0
239666495852,2024-11-01,500.7051358444,600.0
745098155683,2024-11-01,416.1139432594,600.0
518207312579,2024-11-01,481.2882636236,600.0
471112938013,2024-11-01,319.7005216467,400.0
218943325897,2024-11-01,287.202841461,300.0
505767364771,2024-11-01,244.5192050124,300.0
658447621694,2024-11-01,257.7668846532,400.0
798411736697,2024-11-01,0.0,0.0
576911611801,2024-11-01,219.9144716512,200.0
654654315008,2024-11-01,65.2929775733,100.0
161282784430,2024-11-01,0.0,0.0
538615689396,2024-11-01,142.0051788527,200.0
548411824430,2024-11-01,186.6926298327,300.0
608146213544,2024-11-01,22.6762097517,0.0
320811487590,2024-11-01,165.5034905438,200.0
367464822874,2024-11-01,153.0807366391,200.0
975049937880,2024-11-01,0.0,0.0
453914767997,2024-11-01,139.9372748537,200.0
737499001343,2024-11-01,133.086715806,100.0
661338130494,2024-11-01,133.8008076319,200.0
769263341944,2024-11-01,0.0,0.0
23903256547,2024-11-01,46.4911075723,100.0
264522784930,2024-11-01,39.5449462319,0.0
475919677060,2024-11-01,66.9646129556,100.0
797142548187,2024-11-01,0.0,0.0
176839215860,2024-11-01,0.0,0.0
576218818919,2024-11-01,0.0,0.0
