account_id,month,aop_amount,aop_proportion_pct,min_comm_proportion
210577074618,2025-02-01,50000.0,0.05,30810.31
210577074618,2025-03-01,50000.0,0.05,30810.31
211125336551,2024-04-01,10000.0,0.01,6162.06
211125336551,2024-05-01,10000.0,0.01,6162.06
211125336551,2024-06-01,10000.0,0.01,6162.06
211125336551,2024-07-01,10000.0,0.01,6162.06
211125336551,2024-08-01,10000.0,0.01,6162.06
211125336551,2024-09-01,10000.0,0.01,6162.06
211125336551,2024-10-01,10000.0,0.01,6162.06
211125336551,2024-11-01,10000.0,0.01,6162.06
211125336551,2024-12-01,10000.0,0.01,6162.06
211125336551,2025-01-01,10000.0,0.01,6162.06
211125336551,2025-02-01,10000.0,0.01,6162.06
211125336551,2025-03-01,10000.0,0.01,6162.06
211125458732,2024-04-01,0.0,0.0,0.0
211125458732,2024-05-01,0.0,0.0,0.0
211125458732,2024-06-01,0.0,0.0,0.0
211125458732,2024-07-01,0.0,0.0,0.0
211125458732,2024-08-01,0.0,0.0,0.0
211125458732,2024-09-01,0.0,0.0,0.0
211125458732,2024-10-01,0.0,0.0,0.0
211125458732,2024-11-01,0.0,0.0,0.0
211125458732,2024-12-01,0.0,0.0,0.0
211125458732,2025-01-01,0.0,0.0,0.0
211125458732,2025-02-01,0.0,0.0,0.0
211125458732,2025-03-01,0.0,0.0,0.0
211125515568,2024-04-01,120000.0,0.12,73944.75
211125515568,2024-05-01,130000.0,0.13,80106.81
211125515568,2024-06-01,130000.0,0.13,80106.81
211125515568,2024-07-01,130000.0,0.13,80106.81
211125515568,2024-08-01,140000.0,0.14,86268.87
211125515568,2024-09-01,140000.0,0.14,86268.87
211125515568,2024-10-01,150000.0,0.15,92430.93
211125515568,2024-11-01,150000.0,0.15,92430.93
211125515568,2024-12-01,160000.0,0.16,98593.0
211125515568,2025-01-01,160000.0,0.16,98593.0
211125515568,2025-02-01,170000.0,0.17,104755.06
211125515568,2025-03-01,180000.0,0.18,110917.12
218943325897,2024-04-01,0.0,0.0,0.0
218943325897,2024-05-01,0.0,0.0,0.0
218943325897,2024-06-01,0.0,0.0,0.0
218943325897,2024-07-01,0.0,0.0,0.0
218943325897,2024-08-01,0.0,0.0,0.0
218943325897,2024-09-01,0.0,0.0,0.0
218943325897,2024-10-01,0.0,0.0,0.0
218943325897,2024-11-01,0.0,0.0,0.0
218943325897,2024-12-01,0.0,0.0,0.0
218943325897,2025-01-01,0.0,0.0,0.0
218943325897,2025-02-01,0.0,0.0,0.0
218943325897,2025-03-01,0.0,0.0,0.0
220554634379,2024-04-01,0.0,0.0,0.0
220554634379,2024-05-01,0.0,0.0,0.0
220554634379,2024-06-01,0.0,0.0,0.0
220554634379,2024-07-01,0.0,0.0,0.0
220554634379,2024-08-01,0.0,0.0,0.0
220554634379,2024-09-01,0.0,0.0,0.0
220554634379,2024-10-01,0.0,0.0,0.0
220554634379,2024-11-01,0.0,0.0,0.0
220554634379,2024-12-01,0.0,0.0,0.0
220554634379,2025-01-01,0.0,0.0,0.0
220554634379,2025-02-01,0.0,0.0,0.0
220554634379,2025-03-01,0.0,0.0,0.0
223603485256,2024-04-01,0.0,0.0,0.0
223603485256,2024-05-01,0.0,0.0,0.0
223603485256,2024-06-01,0.0,0.0,0.0
223603485256,2024-07-01,0.0,0.0,0.0
223603485256,2024-08-01,0.0,0.0,0.0
223603485256,2024-09-01,0.0,0.0,0.0
223603485256,2024-10-01,0.0,0.0,0.0
223603485256,2024-11-01,0.0,0.0,0.0
223603485256,2024-12-01,0.0,0.0,0.0
223603485256,2025-01-01,0.0,0.0,0.0
223603485256,2025-02-01,0.0,0.0,0.0
223603485256,2025-03-01,0.0,0.0,0.0
233815244996,2024-04-01,30000.0,0.03,18486.19
233815244996,2024-05-01,30000.0,0.03,18486.19
233815244996,2024-06-01,30000.0,0.03,18486.19
233815244996,2024-07-01,30000.0,0.03,18486.19
233815244996,2024-08-01,30000.0,0.03,18486.19
233815244996,2024-09-01,30000.0,0.03,18486.19
233815244996,2024-10-01,30000.0,0.03,18486.19
233815244996,2024-11-01,30000.0,0.03,18486.19
233815244996,2024-12-01,30000.0,0.03,18486.19
233815244996,2025-01-01,30000.0,0.03,18486.19
233815244996,2025-02-01,30000.0,0.03,18486.19
233815244996,2025-03-01,40000.0,0.04,24648.25
239103975135,2024-04-01,10000.0,0.01,6162.06
239103975135,2024-05-01,10000.0,0.01,6162.06
239103975135,2024-06-01,10000.0,0.01,6162.06
239103975135,2024-07-01,10000.0,0.01,6162.06
239103975135,2024-08-01,10000.0,0.01,6162.06
239103975135,2024-09-01,10000.0,0.01,6162.06
239103975135,2024-10-01,10000.0,0.01,6162.06
239103975135,2024-11-01,10000.0,0.01,6162.06
239103975135,2024-12-01,10000.0,0.01,6162.06
239103975135,2025-01-01,10000.0,0.01,6162.06
239103975135,2025-02-01,10000.0,0.01,6162.06
239103975135,2025-03-01,10000.0,0.01,6162.06
239666495852,2024-04-01,0.0,0.0,0.0
239666495852,2024-05-01,0.0,0.0,0.0
239666495852,2024-06-01,0.0,0.0,0.0
239666495852,2024-07-01,0.0,0.0,0.0
239666495852,2024-08-01,0.0,0.0,0.0
239666495852,2024-09-01,0.0,0.0,0.0
239666495852,2024-10-01,0.0,0.0,0.0
239666495852,2024-11-01,0.0,0.0,0.0
239666495852,2024-12-01,0.0,0.0,0.0
239666495852,2025-01-01,0.0,0.0,0.0
239666495852,2025-02-01,0.0,0.0,0.0
239666495852,2025-03-01,0.0,0.0,0.0
239937555916,2024-04-01,0.0,0.0,0.0
239937555916,2024-05-01,0.0,0.0,0.0
239937555916,2024-06-01,0.0,0.0,0.0
239937555916,2024-07-01,0.0,0.0,0.0
239937555916,2024-08-01,0.0,0.0,0.0
239937555916,2024-09-01,0.0,0.0,0.0
239937555916,2024-10-01,0.0,0.0,0.0
239937555916,2024-11-01,0.0,0.0,0.0
239937555916,2024-12-01,0.0,0.0,0.0
239937555916,2025-01-01,0.0,0.0,0.0
239937555916,2025-02-01,0.0,0.0,0.0
239937555916,2025-03-01,0.0,0.0,0.0
251917288737,2024-04-01,20000.0,0.02,12324.12
251917288737,2024-05-01,20000.0,0.02,12324.12
251917288737,2024-06-01,20000.0,0.02,12324.12
251917288737,2024-07-01,20000.0,0.02,12324.12
251917288737,2024-08-01,20000.0,0.02,12324.12
251917288737,2024-09-01,20000.0,0.02,12324.12
251917288737,2024-10-01,20000.0,0.02,12324.12
251917288737,2024-11-01,20000.0,0.02,12324.12
251917288737,2024-12-01,20000.0,0.02,12324.12
251917288737,2025-01-01,20000.0,0.02,12324.12
251917288737,2025-02-01,20000.0,0.02,12324.12
251917288737,2025-03-01,20000.0,0.02,12324.12
252197745876,2024-04-01,20000.0,0.02,12324.12
252197745876,2024-05-01,20000.0,0.02,12324.12
252197745876,2024-06-01,20000.0,0.02,12324.12
252197745876,2024-07-01,20000.0,0.02,12324.12
252197745876,2024-08-01,20000.0,0.02,12324.12
252197745876,2024-09-01,20000.0,0.02,12324.12
252197745876,2024-10-01,20000.0,0.02,12324.12
252197745876,2024-11-01,20000.0,0.02,12324.12
252197745876,2024-12-01,20000.0,0.02,12324.12
252197745876,2025-01-01,20000.0,0.02,12324.12
252197745876,2025-02-01,20000.0,0.02,12324.12
252197745876,2025-03-01,20000.0,0.02,12324.12
253827618117,2024-04-01,0.0,0.0,0.0
253827618117,2024-05-01,0.0,0.0,0.0
253827618117,2024-06-01,0.0,0.0,0.0
253827618117,2024-07-01,0.0,0.0,0.0
253827618117,2024-08-01,0.0,0.0,0.0
253827618117,2024-09-01,0.0,0.0,0.0
253827618117,2024-10-01,0.0,0.0,0.0
253827618117,2024-11-01,0.0,0.0,0.0
253827618117,2024-12-01,0.0,0.0,0.0
253827618117,2025-01-01,0.0,0.0,0.0
253827618117,2025-02-01,0.0,0.0,0.0
253827618117,2025-03-01,0.0,0.0,0.0
257482651313,2024-04-01,0.0,0.0,0.0
257482651313,2024-05-01,0.0,0.0,0.0
257482651313,2024-06-01,0.0,0.0,0.0
257482651313,2024-07-01,0.0,0.0,0.0
257482651313,2024-08-01,0.0,0.0,0.0
257482651313,2024-09-01,0.0,0.0,0.0
257482651313,2024-10-01,0.0,0.0,0.0
257482651313,2024-11-01,0.0,0.0,0.0
257482651313,2024-12-01,0.0,0.0,0.0
257482651313,2025-01-01,0.0,0.0,0.0
257482651313,2025-02-01,0.0,0.0,0.0
257482651313,2025-03-01,0.0,0.0,0.0
264522784930,2024-04-01,0.0,0.0,0.0
264522784930,2024-05-01,0.0,0.0,0.0
264522784930,2024-06-01,0.0,0.0,0.0
264522784930,2024-07-01,0.0,0.0,0.0
264522784930,2024-08-01,0.0,0.0,0.0
264522784930,2024-09-01,0.0,0.0,0.0
264522784930,2024-10-01,0.0,0.0,0.0
264522784930,2024-11-01,0.0,0.0,0.0
264522784930,2024-12-01,0.0,0.0,0.0
264522784930,2025-01-01,0.0,0.0,0.0
264522784930,2025-02-01,0.0,0.0,0.0
264522784930,2025-03-01,0.0,0.0,0.0
269350686318,2024-04-01,0.0,0.0,0.0
269350686318,2024-05-01,0.0,0.0,0.0
269350686318,2024-06-01,0.0,0.0,0.0
269350686318,2024-07-01,0.0,0.0,0.0
269350686318,2024-08-01,0.0,0.0,0.0
269350686318,2024-09-01,0.0,0.0,0.0
269350686318,2024-10-01,0.0,0.0,0.0
269350686318,2024-11-01,0.0,0.0,0.0
269350686318,2024-12-01,0.0,0.0,0.0
269350686318,2025-01-01,0.0,0.0,0.0
269350686318,2025-02-01,0.0,0.0,0.0
269350686318,2025-03-01,0.0,0.0,0.0
271855570343,2024-04-01,0.0,0.0,0.0
271855570343,2024-05-01,0.0,0.0,0.0
271855570343,2024-06-01,0.0,0.0,0.0
271855570343,2024-07-01,0.0,0.0,0.0
271855570343,2024-08-01,0.0,0.0,0.0
271855570343,2024-09-01,0.0,0.0,0.0
271855570343,2024-10-01,0.0,0.0,0.0
271855570343,2024-11-01,0.0,0.0,0.0
271855570343,2024-12-01,0.0,0.0,0.0
271855570343,2025-01-01,0.0,0.0,0.0
271855570343,2025-02-01,0.0,0.0,0.0
271855570343,2025-03-01,0.0,0.0,0.0
272415727726,2024-04-01,150000.0,0.15,92430.93
272415727726,2024-05-01,150000.0,0.15,92430.93
272415727726,2024-06-01,150000.0,0.15,92430.93
272415727726,2024-07-01,170000.0,0.17,104755.06
272415727726,2024-08-01,160000.0,0.16,98593.0
272415727726,2024-09-01,160000.0,0.16,98593.0
272415727726,2024-10-01,170000.0,0.17,104755.06
272415727726,2024-11-01,170000.0,0.17,104755.06
272415727726,2024-12-01,170000.0,0.17,104755.06
272415727726,2025-01-01,180000.0,0.18,110917.12
272415727726,2025-02-01,180000.0,0.18,110917.12
272415727726,2025-03-01,180000.0,0.18,110917.12
272968093320,2024-04-01,0.0,0.0,0.0
272968093320,2024-05-01,0.0,0.0,0.0
272968093320,2024-06-01,0.0,0.0,0.0
272968093320,2024-07-01,0.0,0.0,0.0
272968093320,2024-08-01,0.0,0.0,0.0
272968093320,2024-09-01,0.0,0.0,0.0
272968093320,2024-10-01,0.0,0.0,0.0
272968093320,2024-11-01,0.0,0.0,0.0
272968093320,2024-12-01,0.0,0.0,0.0
272968093320,2025-01-01,0.0,0.0,0.0
272968093320,2025-02-01,0.0,0.0,0.0
272968093320,2025-03-01,0.0,0.0,0.0
273914427098,2024-04-01,0.0,0.0,0.0
273914427098,2024-05-01,0.0,0.0,0.0
273914427098,2024-06-01,0.0,0.0,0.0
273914427098,2024-07-01,0.0,0.0,0.0
273914427098,2024-08-01,0.0,0.0,0.0
273914427098,2024-09-01,0.0,0.0,0.0
273914427098,2024-10-01,0.0,0.0,0.0
273914427098,2024-11-01,0.0,0.0,0.0
273914427098,2024-12-01,0.0,0.0,0.0
273914427098,2025-01-01,0.0,0.0,0.0
273914427098,2025-02-01,0.0,0.0,0.0
273914427098,2025-03-01,0.0,0.0,0.0
285697138146,2024-04-01,0.0,0.0,0.0
285697138146,2024-05-01,0.0,0.0,0.0
285697138146,2024-06-01,0.0,0.0,0.0
285697138146,2024-07-01,0.0,0.0,0.0
285697138146,2024-08-01,0.0,0.0,0.0
285697138146,2024-09-01,0.0,0.0,0.0
285697138146,2024-10-01,0.0,0.0,0.0
285697138146,2024-11-01,0.0,0.0,0.0
285697138146,2024-12-01,0.0,0.0,0.0
285697138146,2025-01-01,0.0,0.0,0.0
285697138146,2025-02-01,0.0,0.0,0.0
285697138146,2025-03-01,0.0,0.0,0.0
290310562512,2024-04-01,0.0,0.0,0.0
290310562512,2024-05-01,0.0,0.0,0.0
290310562512,2024-06-01,0.0,0.0,0.0
290310562512,2024-07-01,0.0,0.0,0.0
290310562512,2024-08-01,0.0,0.0,0.0
290310562512,2024-09-01,0.0,0.0,0.0
290310562512,2024-10-01,0.0,0.0,0.0
290310562512,2024-11-01,0.0,0.0,0.0
290310562512,2024-12-01,0.0,0.0,0.0
290310562512,2025-01-01,0.0,0.0,0.0
290310562512,2025-02-01,0.0,0.0,0.0
290310562512,2025-03-01,0.0,0.0,0.0
302399626617,2024-04-01,0.0,0.0,0.0
302399626617,2024-05-01,0.0,0.0,0.0
302399626617,2024-06-01,0.0,0.0,0.0
302399626617,2024-07-01,0.0,0.0,0.0
302399626617,2024-08-01,0.0,0.0,0.0
302399626617,2024-09-01,0.0,0.0,0.0
302399626617,2024-10-01,0.0,0.0,0.0
302399626617,2024-11-01,0.0,0.0,0.0
302399626617,2024-12-01,0.0,0.0,0.0
302399626617,2025-01-01,0.0,0.0,0.0
302399626617,2025-02-01,0.0,0.0,0.0
302399626617,2025-03-01,0.0,0.0,0.0
304016915943,2024-04-01,180000.0,0.18,110917.12
304016915943,2024-05-01,180000.0,0.18,110917.12
304016915943,2024-06-01,180000.0,0.18,110917.12
304016915943,2024-07-01,190000.0,0.2,117079.18
304016915943,2024-08-01,190000.0,0.2,117079.18
304016915943,2024-09-01,190000.0,0.2,117079.18
304016915943,2024-10-01,190000.0,0.2,117079.18
304016915943,2024-11-01,190000.0,0.2,117079.18
304016915943,2024-12-01,190000.0,0.2,117079.18
304016915943,2025-01-01,200000.0,0.21,123241.24
304016915943,2025-02-01,200000.0,0.21,123241.24
304016915943,2025-03-01,200000.0,0.21,123241.24
318633126153,2024-04-01,10000.0,0.01,6162.06
318633126153,2024-05-01,10000.0,0.01,6162.06
318633126153,2024-06-01,10000.0,0.01,6162.06
318633126153,2024-07-01,10000.0,0.01,6162.06
318633126153,2024-08-01,10000.0,0.01,6162.06
318633126153,2024-09-01,10000.0,0.01,6162.06
318633126153,2024-10-01,10000.0,0.01,6162.06
318633126153,2024-11-01,10000.0,0.01,6162.06
318633126153,2024-12-01,10000.0,0.01,6162.06
318633126153,2025-01-01,10000.0,0.01,6162.06
318633126153,2025-02-01,10000.0,0.01,6162.06
318633126153,2025-03-01,10000.0,0.01,6162.06
320811487590,2024-04-01,0.0,0.0,0.0
320811487590,2024-05-01,0.0,0.0,0.0
320811487590,2024-06-01,0.0,0.0,0.0
320811487590,2024-07-01,0.0,0.0,0.0
320811487590,2024-08-01,0.0,0.0,0.0
320811487590,2024-09-01,0.0,0.0,0.0
320811487590,2024-10-01,0.0,0.0,0.0
320811487590,2024-11-01,0.0,0.0,0.0
320811487590,2024-12-01,0.0,0.0,0.0
320811487590,2025-01-01,0.0,0.0,0.0
320811487590,2025-02-01,0.0,0.0,0.0
320811487590,2025-03-01,0.0,0.0,0.0
322263815270,2024-04-01,0.0,0.0,0.0
322263815270,2024-05-01,0.0,0.0,0.0
322263815270,2024-06-01,0.0,0.0,0.0
322263815270,2024-07-01,0.0,0.0,0.0
322263815270,2024-08-01,0.0,0.0,0.0
322263815270,2024-09-01,0.0,0.0,0.0
322263815270,2024-10-01,0.0,0.0,0.0
322263815270,2024-11-01,0.0,0.0,0.0
322263815270,2024-12-01,0.0,0.0,0.0
322263815270,2025-01-01,0.0,0.0,0.0
322263815270,2025-02-01,0.0,0.0,0.0
322263815270,2025-03-01,0.0,0.0,0.0
335470755647,2024-04-01,0.0,0.0,0.0
335470755647,2024-05-01,0.0,0.0,0.0
335470755647,2024-06-01,0.0,0.0,0.0
335470755647,2024-07-01,0.0,0.0,0.0
335470755647,2024-08-01,0.0,0.0,0.0
335470755647,2024-09-01,0.0,0.0,0.0
335470755647,2024-10-01,0.0,0.0,0.0
335470755647,2024-11-01,0.0,0.0,0.0
335470755647,2024-12-01,0.0,0.0,0.0
335470755647,2025-01-01,0.0,0.0,0.0
335470755647,2025-02-01,0.0,0.0,0.0
335470755647,2025-03-01,0.0,0.0,0.0
337158390682,2024-04-01,10000.0,0.01,6162.06
337158390682,2024-05-01,10000.0,0.01,6162.06
337158390682,2024-06-01,10000.0,0.01,6162.06
337158390682,2024-07-01,10000.0,0.01,6162.06
337158390682,2024-08-01,10000.0,0.01,6162.06
337158390682,2024-09-01,10000.0,0.01,6162.06
337158390682,2024-10-01,10000.0,0.01,6162.06
337158390682,2024-11-01,10000.0,0.01,6162.06
337158390682,2024-12-01,10000.0,0.01,6162.06
337158390682,2025-01-01,10000.0,0.01,6162.06
337158390682,2025-02-01,10000.0,0.01,6162.06
337158390682,2025-03-01,10000.0,0.01,6162.06
337891198417,2024-04-01,10000.0,0.01,6162.06
337891198417,2024-05-01,10000.0,0.01,6162.06
337891198417,2024-06-01,10000.0,0.01,6162.06
337891198417,2024-07-01,60000.0,0.06,36972.37
337891198417,2024-08-01,60000.0,0.06,36972.37
337891198417,2024-09-01,60000.0,0.06,36972.37
337891198417,2024-10-01,60000.0,0.06,36972.37
337891198417,2024-11-01,60000.0,0.06,36972.37
337891198417,2024-12-01,60000.0,0.06,36972.37
337891198417,2025-01-01,60000.0,0.06,36972.37
337891198417,2025-02-01,60000.0,0.06,36972.37
337891198417,2025-03-01,60000.0,0.06,36972.37
339712759199,2024-04-01,0.0,0.0,0.0
339712759199,2024-05-01,0.0,0.0,0.0
339712759199,2024-06-01,0.0,0.0,0.0
339712759199,2024-07-01,0.0,0.0,0.0
339712759199,2024-08-01,0.0,0.0,0.0
339712759199,2024-09-01,0.0,0.0,0.0
339712759199,2024-10-01,0.0,0.0,0.0
339712759199,2024-11-01,0.0,0.0,0.0
339712759199,2024-12-01,0.0,0.0,0.0
339712759199,2025-01-01,0.0,0.0,0.0
339712759199,2025-02-01,0.0,0.0,0.0
339712759199,2025-03-01,0.0,0.0,0.0
339712810712,2024-04-01,0.0,0.0,0.0
339712810712,2024-05-01,0.0,0.0,0.0
339712810712,2024-06-01,0.0,0.0,0.0
339712810712,2024-07-01,0.0,0.0,0.0
339712810712,2024-08-01,0.0,0.0,0.0
339712810712,2024-09-01,0.0,0.0,0.0
339712810712,2024-10-01,0.0,0.0,0.0
339712810712,2024-11-01,0.0,0.0,0.0
339712810712,2024-12-01,0.0,0.0,0.0
339712810712,2025-01-01,0.0,0.0,0.0
339712810712,2025-02-01,0.0,0.0,0.0
339712810712,2025-03-01,0.0,0.0,0.0
339712912282,2024-04-01,0.0,0.0,0.0
339712912282,2024-05-01,0.0,0.0,0.0
339712912282,2024-06-01,0.0,0.0,0.0
339712912282,2024-07-01,0.0,0.0,0.0
339712912282,2024-08-01,0.0,0.0,0.0
339712912282,2024-09-01,0.0,0.0,0.0
339712912282,2024-10-01,0.0,0.0,0.0
339712912282,2024-11-01,0.0,0.0,0.0
339712912282,2024-12-01,0.0,0.0,0.0
339712912282,2025-01-01,0.0,0.0,0.0
339712912282,2025-02-01,0.0,0.0,0.0
339712912282,2025-03-01,0.0,0.0,0.0
339712993293,2024-04-01,0.0,0.0,0.0
339712993293,2024-05-01,10000.0,0.01,6162.06
339712993293,2024-06-01,10000.0,0.01,6162.06
339712993293,2024-07-01,10000.0,0.01,6162.06
339712993293,2024-08-01,10000.0,0.01,6162.06
339712993293,2024-09-01,10000.0,0.01,6162.06
339712993293,2024-10-01,10000.0,0.01,6162.06
339712993293,2024-11-01,10000.0,0.01,6162.06
339712993293,2024-12-01,10000.0,0.01,6162.06
339712993293,2025-01-01,10000.0,0.01,6162.06
339712993293,2025-02-01,10000.0,0.01,6162.06
339712993293,2025-03-01,10000.0,0.01,6162.06
340077773684,2024-04-01,240000.0,0.25,147889.49
340077773684,2024-05-01,230000.0,0.24,141727.43
340077773684,2024-06-01,230000.0,0.24,141727.43
340077773684,2024-07-01,220000.0,0.23,135565.37
340077773684,2024-08-01,220000.0,0.23,135565.37
340077773684,2024-09-01,230000.0,0.24,141727.43
340077773684,2024-10-01,230000.0,0.24,141727.43
340077773684,2024-11-01,240000.0,0.25,147889.49
340077773684,2024-12-01,240000.0,0.25,147889.49
340077773684,2025-01-01,240000.0,0.25,147889.49
340077773684,2025-02-01,250000.0,0.26,154051.56
340077773684,2025-03-01,250000.0,0.26,154051.56
340677782776,2024-04-01,10000.0,0.01,6162.06
340677782776,2024-05-01,10000.0,0.01,6162.06
340677782776,2024-06-01,10000.0,0.01,6162.06
340677782776,2024-07-01,10000.0,0.01,6162.06
340677782776,2024-08-01,10000.0,0.01,6162.06
340677782776,2024-09-01,10000.0,0.01,6162.06
340677782776,2024-10-01,10000.0,0.01,6162.06
340677782776,2024-11-01,10000.0,0.01,6162.06
340677782776,2024-12-01,10000.0,0.01,6162.06
340677782776,2025-01-01,10000.0,0.01,6162.06
340677782776,2025-02-01,10000.0,0.01,6162.06
340677782776,2025-03-01,10000.0,0.01,6162.06
352506242819,2024-04-01,1000000.0,1.03,616206.22
352506242819,2024-05-01,950000.0,0.98,585395.91
352506242819,2024-06-01,960000.0,0.99,591557.97
352506242819,2024-07-01,970000.0,1.0,597720.04
352506242819,2024-08-01,980000.0,1.01,603882.1
352506242819,2024-09-01,990000.0,1.02,610044.16
352506242819,2024-10-01,1000000.0,1.03,616206.22
352506242819,2024-11-01,1010000.0,1.04,622368.29
352506242819,2024-12-01,1020000.0,1.05,628530.35
352506242819,2025-01-01,1030000.0,1.06,634692.41
352506242819,2025-02-01,1040000.0,1.07,640854.47
352506242819,2025-03-01,1050000.0,1.08,647016.53
359716425895,2024-04-01,60000.0,0.06,36972.37
359716425895,2024-05-01,70000.0,0.07,43134.44
359716425895,2024-06-01,70000.0,0.07,43134.44
359716425895,2024-07-01,70000.0,0.07,43134.44
359716425895,2024-08-01,70000.0,0.07,43134.44
359716425895,2024-09-01,70000.0,0.07,43134.44
359716425895,2024-10-01,70000.0,0.07,43134.44
359716425895,2024-11-01,70000.0,0.07,43134.44
359716425895,2024-12-01,80000.0,0.08,49296.5
359716425895,2025-01-01,80000.0,0.08,49296.5
359716425895,2025-02-01,80000.0,0.08,49296.5
359716425895,2025-03-01,80000.0,0.08,49296.5
367464822874,2024-04-01,0.0,0.0,0.0
367464822874,2024-05-01,0.0,0.0,0.0
367464822874,2024-06-01,0.0,0.0,0.0
367464822874,2024-07-01,0.0,0.0,0.0
367464822874,2024-08-01,0.0,0.0,0.0
367464822874,2024-09-01,0.0,0.0,0.0
367464822874,2024-10-01,0.0,0.0,0.0
367464822874,2024-11-01,0.0,0.0,0.0
367464822874,2024-12-01,0.0,0.0,0.0
367464822874,2025-01-01,0.0,0.0,0.0
367464822874,2025-02-01,0.0,0.0,0.0
367464822874,2025-03-01,0.0,0.0,0.0
368920154232,2024-04-01,0.0,0.0,0.0
368920154232,2024-05-01,0.0,0.0,0.0
368920154232,2024-06-01,0.0,0.0,0.0
368920154232,2024-07-01,0.0,0.0,0.0
368920154232,2024-08-01,0.0,0.0,0.0
368920154232,2024-09-01,0.0,0.0,0.0
368920154232,2024-10-01,0.0,0.0,0.0
368920154232,2024-11-01,0.0,0.0,0.0
368920154232,2024-12-01,0.0,0.0,0.0
368920154232,2025-01-01,0.0,0.0,0.0
368920154232,2025-02-01,0.0,0.0,0.0
368920154232,2025-03-01,0.0,0.0,0.0
370214104985,2024-04-01,0.0,0.0,0.0
370214104985,2024-05-01,0.0,0.0,0.0
370214104985,2024-06-01,0.0,0.0,0.0
370214104985,2024-07-01,0.0,0.0,0.0
370214104985,2024-08-01,0.0,0.0,0.0
370214104985,2024-09-01,0.0,0.0,0.0
370214104985,2024-10-01,0.0,0.0,0.0
370214104985,2024-11-01,0.0,0.0,0.0
370214104985,2024-12-01,0.0,0.0,0.0
370214104985,2025-01-01,0.0,0.0,0.0
370214104985,2025-02-01,0.0,0.0,0.0
370214104985,2025-03-01,0.0,0.0,0.0
381491835802,2024-04-01,0.0,0.0,0.0
381491835802,2024-05-01,0.0,0.0,0.0
381491835802,2024-06-01,0.0,0.0,0.0
381491835802,2024-07-01,0.0,0.0,0.0
381491835802,2024-08-01,0.0,0.0,0.0
381491835802,2024-09-01,0.0,0.0,0.0
381491835802,2024-10-01,0.0,0.0,0.0
381491835802,2024-11-01,0.0,0.0,0.0
381491835802,2024-12-01,0.0,0.0,0.0
381491835802,2025-01-01,0.0,0.0,0.0
381491835802,2025-02-01,0.0,0.0,0.0
381491835802,2025-03-01,0.0,0.0,0.0
381492193378,2024-04-01,60000.0,0.06,36972.37
381492193378,2024-05-01,60000.0,0.06,36972.37
381492193378,2024-06-01,60000.0,0.06,36972.37
381492193378,2024-07-01,60000.0,0.06,36972.37
381492193378,2024-08-01,60000.0,0.06,36972.37
381492193378,2024-09-01,70000.0,0.07,43134.44
381492193378,2024-10-01,80000.0,0.08,49296.5
381492193378,2024-11-01,80000.0,0.08,49296.5
381492193378,2024-12-01,80000.0,0.08,49296.5
381492193378,2025-01-01,80000.0,0.08,49296.5
381492193378,2025-02-01,80000.0,0.08,49296.5
381492193378,2025-03-01,80000.0,0.08,49296.5
383289569650,2024-04-01,0.0,0.0,0.0
383289569650,2024-05-01,0.0,0.0,0.0
383289569650,2024-06-01,0.0,0.0,0.0
383289569650,2024-07-01,0.0,0.0,0.0
383289569650,2024-08-01,0.0,0.0,0.0
383289569650,2024-09-01,0.0,0.0,0.0
383289569650,2024-10-01,0.0,0.0,0.0
383289569650,2024-11-01,0.0,0.0,0.0
383289569650,2024-12-01,0.0,0.0,0.0
383289569650,2025-01-01,0.0,0.0,0.0
383289569650,2025-02-01,0.0,0.0,0.0
383289569650,2025-03-01,0.0,0.0,0.0
388138748053,2024-04-01,0.0,0.0,0.0
388138748053,2024-05-01,0.0,0.0,0.0
388138748053,2024-06-01,0.0,0.0,0.0
388138748053,2024-07-01,0.0,0.0,0.0
388138748053,2024-08-01,0.0,0.0,0.0
388138748053,2024-09-01,0.0,0.0,0.0
388138748053,2024-10-01,0.0,0.0,0.0
388138748053,2024-11-01,0.0,0.0,0.0
388138748053,2024-12-01,0.0,0.0,0.0
388138748053,2025-01-01,0.0,0.0,0.0
388138748053,2025-02-01,0.0,0.0,0.0
388138748053,2025-03-01,0.0,0.0,0.0
389881277731,2024-04-01,0.0,0.0,0.0
389881277731,2024-05-01,0.0,0.0,0.0
389881277731,2024-06-01,0.0,0.0,0.0
389881277731,2024-07-01,0.0,0.0,0.0
389881277731,2024-08-01,0.0,0.0,0.0
389881277731,2024-09-01,0.0,0.0,0.0
389881277731,2024-10-01,0.0,0.0,0.0
389881277731,2024-11-01,0.0,0.0,0.0
389881277731,2024-12-01,0.0,0.0,0.0
389881277731,2025-01-01,0.0,0.0,0.0
389881277731,2025-02-01,0.0,0.0,0.0
389881277731,2025-03-01,0.0,0.0,0.0
407648374860,2024-04-01,10000.0,0.01,6162.06
407648374860,2024-05-01,10000.0,0.01,6162.06
407648374860,2024-06-01,10000.0,0.01,6162.06
407648374860,2024-07-01,10000.0,0.01,6162.06
407648374860,2024-08-01,10000.0,0.01,6162.06
407648374860,2024-09-01,10000.0,0.01,6162.06
407648374860,2024-10-01,10000.0,0.01,6162.06
407648374860,2024-11-01,10000.0,0.01,6162.06
407648374860,2024-12-01,10000.0,0.01,6162.06
