account_id,month,aop_amount
423969094700,2025-11-01,40000.0
423969094700,2025-12-01,40000.0
423969094700,2026-01-01,41000.0
423969094700,2026-02-01,40000.0
423969094700,2026-03-01,41000.0
562921704166,2025-04-01,4300.0
562921704166,2025-05-01,4300.0
562921704166,2025-06-01,4300.0
562921704166,2025-07-01,4300.0
562921704166,2025-08-01,4300.0
562921704166,2025-09-01,4300.0
562921704166,2025-10-01,4300.0
562921704166,2025-11-01,4300.0
562921704166,2025-12-01,4300.0
562921704166,2026-01-01,4300.0
562921704166,2026-02-01,4300.0
562921704166,2026-03-01,4300.0
698979518480,2025-04-01,8500.0
698979518480,2025-05-01,8500.0
698979518480,2025-06-01,8500.0
698979518480,2025-07-01,8500.0
698979518480,2025-08-01,8500.0
698979518480,2025-09-01,8500.0
698979518480,2025-10-01,9500.0
698979518480,2025-11-01,9500.0
698979518480,2025-12-01,9500.0
698979518480,2026-01-01,9500.0
698979518480,2026-02-01,9500.0
698979518480,2026-03-01,9500.0
654654315008,2025-04-01,0.0
654654315008,2025-05-01,0.0
654654315008,2025-06-01,0.0
654654315008,2025-07-01,0.0
654654315008,2025-08-01,0.0
654654315008,2025-09-01,0.0
654654315008,2025-10-01,0.0
654654315008,2025-11-01,0.0
654654315008,2025-12-01,0.0
654654315008,2026-01-01,0.0
654654315008,2026-02-01,0.0
654654315008,2026-03-01,0.0
090436275138,2025-04-01,6095.5
090436275138,2025-05-01,6156.4
090436275138,2025-06-01,6218.0
090436275138,2025-07-01,6280.2
090436275138,2025-08-01,6343.0
090436275138,2025-09-01,6406.4
090436275138,2025-10-01,6470.5
090436275138,2025-11-01,6535.2
090436275138,2025-12-01,6600.5
090436275138,2026-01-01,6666.5
090436275138,2026-02-01,6733.2
090436275138,2026-03-01,6800.5
131752971524,2025-04-01,10000.0
131752971524,2025-05-01,10000.0
131752971524,2025-06-01,10000.0
131752971524,2025-07-01,12000.0
131752971524,2025-08-01,12000.0
131752971524,2025-09-01,12000.0
131752971524,2025-10-01,14000.0
131752971524,2025-11-01,14000.0
131752971524,2025-12-01,14000.0
131752971524,2026-01-01,16000.0
131752971524,2026-02-01,16000.0
131752971524,2026-03-01,16000.0
023903256547,2025-04-01,0.0
023903256547,2025-05-01,0.0
023903256547,2025-06-01,0.0
023903256547,2025-07-01,0.0
023903256547,2025-08-01,0.0
023903256547,2025-09-01,0.0
023903256547,2025-10-01,0.0
023903256547,2025-11-01,0.0
023903256547,2025-12-01,0.0
023903256547,2026-01-01,0.0
023903256547,2026-02-01,0.0
023903256547,2026-03-01,0.0
337158390682,2025-04-01,6500.0
337158390682,2025-05-01,6500.0
337158390682,2025-06-01,6500.0
337158390682,2025-07-01,6500.0
337158390682,2025-08-01,6500.0
337158390682,2025-09-01,6500.0
337158390682,2025-10-01,7500.0
337158390682,2025-11-01,7500.0
337158390682,2025-12-01,7500.0
337158390682,2026-01-01,7500.0
337158390682,2026-02-01,7500.0
337158390682,2026-03-01,7500.0
064619502227,2025-04-01,3714.2
064619502227,2025-05-01,3825.6
064619502227,2025-06-01,3940.4
064619502227,2025-07-01,4058.6
064619502227,2025-08-01,4180.3
064619502227,2025-09-01,4305.8
064619502227,2025-10-01,4434.9
064619502227,2025-11-01,4568.0
064619502227,2025-12-01,4705.0
064619502227,2026-01-01,4846.2
064619502227,2026-02-01,4991.5
064619502227,2026-03-01,5141.3
054736913503,2025-04-01,1545.5
054736913503,2025-05-01,1560.9
054736913503,2025-06-01,1576.5
054736913503,2025-07-01,1592.3
054736913503,2025-08-01,1608.2
054736913503,2025-09-01,1624.3
054736913503,2025-10-01,1640.5
054736913503,2025-11-01,1656.9
054736913503,2025-12-01,1673.5
054736913503,2026-01-01,1690.2
054736913503,2026-02-01,1707.1
054736913503,2026-03-01,1724.2
841860372390,2025-04-01,100.0
841860372390,2025-05-01,100.0
841860372390,2025-06-01,100.0
841860372390,2025-07-01,100.0
841860372390,2025-08-01,100.0
841860372390,2025-09-01,100.0
841860372390,2025-10-01,100.0
841860372390,2025-11-01,100.0
841860372390,2025-12-01,100.0
841860372390,2026-01-01,100.0
841860372390,2026-02-01,100.0
841860372390,2026-03-01,100.0
127247839315,2025-04-01,3200.0
127247839315,2025-05-01,3200.0
127247839315,2025-06-01,3200.0
127247839315,2025-07-01,3200.0
127247839315,2025-08-01,3200.0
127247839315,2025-09-01,3200.0
127247839315,2025-10-01,3200.0
127247839315,2025-11-01,3200.0
127247839315,2025-12-01,3200.0
127247839315,2026-01-01,3200.0
127247839315,2026-02-01,3200.0
127247839315,2026-03-01,3200.0
492902601864,2025-04-01,800.0
492902601864,2025-05-01,800.0
492902601864,2025-06-01,800.0
492902601864,2025-07-01,800.0
492902601864,2025-08-01,800.0
492902601864,2025-09-01,800.0
492902601864,2025-10-01,800.0
492902601864,2025-11-01,800.0
492902601864,2025-12-01,800.0
492902601864,2026-01-01,800.0
492902601864,2026-02-01,700.0
492902601864,2026-03-01,800.0
576911611801,2025-04-01,1000.0
576911611801,2025-05-01,1000.0
576911611801,2025-06-01,1000.0
576911611801,2025-07-01,1000.0
576911611801,2025-08-01,1000.0
576911611801,2025-09-01,1000.0
576911611801,2025-10-01,1000.0
576911611801,2025-11-01,1000.0
576911611801,2025-12-01,1000.0
576911611801,2026-01-01,1000.0
576911611801,2026-02-01,1000.0
576911611801,2026-03-01,1000.0
320811487590,2025-04-01,300.0
320811487590,2025-05-01,300.0
320811487590,2025-06-01,300.0
320811487590,2025-07-01,300.0
320811487590,2025-08-01,300.0
320811487590,2025-09-01,300.0
320811487590,2025-10-01,300.0
320811487590,2025-11-01,300.0
320811487590,2025-12-01,300.0
320811487590,2026-01-01,300.0
320811487590,2026-02-01,300.0
320811487590,2026-03-01,300.0
116631508635,2025-04-01,100.0
116631508635,2025-05-01,100.0
116631508635,2025-06-01,100.0
116631508635,2025-07-01,100.0
116631508635,2025-08-01,100.0
116631508635,2025-09-01,100.0
116631508635,2025-10-01,100.0
116631508635,2025-11-01,100.0
116631508635,2025-12-01,100.0
116631508635,2026-01-01,100.0
116631508635,2026-02-01,100.0
116631508635,2026-03-01,100.0
678670235450,2025-04-01,0.0
678670235450,2025-05-01,0.0
678670235450,2025-06-01,0.0
678670235450,2025-07-01,0.0
678670235450,2025-08-01,0.0
678670235450,2025-09-01,0.0
678670235450,2025-10-01,0.0
678670235450,2025-11-01,0.0
678670235450,2025-12-01,0.0
678670235450,2026-01-01,0.0
678670235450,2026-02-01,0.0
678670235450,2026-03-01,0.0
576218818919,2025-04-01,0.0
576218818919,2025-05-01,0.0
576218818919,2025-06-01,0.0
576218818919,2025-07-01,0.0
576218818919,2025-08-01,0.0
576218818919,2025-09-01,0.0
576218818919,2025-10-01,0.0
576218818919,2025-11-01,0.0
576218818919,2025-12-01,0.0
576218818919,2026-01-01,0.0
576218818919,2026-02-01,0.0
576218818919,2026-03-01,0.0
290310562512,2025-04-01,0.0
290310562512,2025-05-01,0.0
290310562512,2025-06-01,0.0
290310562512,2025-07-01,0.0
290310562512,2025-08-01,0.0
290310562512,2025-09-01,0.0
290310562512,2025-10-01,0.0
290310562512,2025-11-01,0.0
290310562512,2025-12-01,0.0
290310562512,2026-01-01,0.0
290310562512,2026-02-01,0.0
290310562512,2026-03-01,0.0
984308723723,2025-04-01,9500.0
984308723723,2025-05-01,9500.0
984308723723,2025-06-01,9500.0
984308723723,2025-07-01,9500.0
984308723723,2025-08-01,9500.0
984308723723,2025-09-01,9500.0
984308723723,2025-10-01,10500.0
984308723723,2025-11-01,10500.0
984308723723,2025-12-01,10500.0
984308723723,2026-01-01,10500.0
984308723723,2026-02-01,10500.0
984308723723,2026-03-01,10500.0
758230397644,2025-04-01,14100.0
758230397644,2025-05-01,14100.0
758230397644,2025-06-01,14500.0
758230397644,2025-07-01,14500.0
758230397644,2025-08-01,14500.0
758230397644,2025-09-01,15000.0
758230397644,2025-10-01,15000.0
758230397644,2025-11-01,15000.0
758230397644,2025-12-01,15000.0
758230397644,2026-01-01,15000.0
758230397644,2026-02-01,15000.0
758230397644,2026-03-01,15000.0
992382517474,2025-04-01,1100.0
992382517474,2025-05-01,1100.0
992382517474,2025-06-01,1100.0
992382517474,2025-07-01,1100.0
992382517474,2025-08-01,1100.0
992382517474,2025-09-01,1100.0
992382517474,2025-10-01,1100.0
992382517474,2025-11-01,1100.0
992382517474,2025-12-01,1100.0
992382517474,2026-01-01,1200.0
992382517474,2026-02-01,1200.0
992382517474,2026-03-01,1200.0
542832536672,2025-04-01,0.0
542832536672,2025-05-01,0.0
542832536672,2025-06-01,0.0
542832536672,2025-07-01,0.0
542832536672,2025-08-01,0.0
542832536672,2025-09-01,0.0
542832536672,2025-10-01,0.0
542832536672,2025-11-01,0.0
542832536672,2025-12-01,0.0
542832536672,2026-01-01,0.0
542832536672,2026-02-01,0.0
542832536672,2026-03-01,0.0
798411736697,2025-04-01,0.0
798411736697,2025-05-01,0.0
798411736697,2025-06-01,0.0
798411736697,2025-07-01,0.0
798411736697,2025-08-01,0.0
798411736697,2025-09-01,0.0
798411736697,2025-10-01,0.0
798411736697,2025-11-01,0.0
798411736697,2025-12-01,0.0
798411736697,2026-01-01,0.0
798411736697,2026-02-01,0.0
798411736697,2026-03-01,0.0
445736908015,2025-04-01,110000.0
445736908015,2025-05-01,110000.0
445736908015,2025-06-01,115000.0
445736908015,2025-07-01,115000.0
445736908015,2025-08-01,115000.0
445736908015,2025-09-01,120000.0
445736908015,2025-10-01,120000.0
445736908015,2025-11-01,120000.0
445736908015,2025-12-01,125000.0
445736908015,2026-01-01,125000.0
445736908015,2026-02-01,125000.0
445736908015,2026-03-01,130000.0
442447453008,2025-04-01,5800.0
442447453008,2025-05-01,7300.0
442447453008,2025-06-01,7300.0
442447453008,2025-07-01,7300.0
442447453008,2025-08-01,8700.0
442447453008,2025-09-01,8700.0
442447453008,2025-10-01,10200.0
442447453008,2025-11-01,10200.0
442447453008,2025-12-01,10200.0
442447453008,2026-01-01,11600.0
442447453008,2026-02-01,11600.0
442447453008,2026-03-01,11600.0
176839215860,2025-04-01,0.0
176839215860,2025-05-01,0.0
176839215860,2025-06-01,0.0
176839215860,2025-07-01,0.0
176839215860,2025-08-01,0.0
176839215860,2025-09-01,0.0
176839215860,2025-10-01,0.0
176839215860,2025-11-01,0.0
176839215860,2025-12-01,0.0
176839215860,2026-01-01,0.0
176839215860,2026-02-01,0.0
176839215860,2026-03-01,0.0
664526282133,2025-04-01,2600.0
664526282133,2025-05-01,2600.0
664526282133,2025-06-01,2600.0
664526282133,2025-07-01,2600.0
664526282133,2025-08-01,2600.0
664526282133,2025-09-01,2600.0
664526282133,2025-10-01,2600.0
664526282133,2025-11-01,2600.0
664526282133,2025-12-01,2600.0
664526282133,2026-01-01,2600.0
664526282133,2026-02-01,2600.0
664526282133,2026-03-01,2600.0
453914767997,2025-04-01,0.0
453914767997,2025-05-01,0.0
453914767997,2025-06-01,0.0
453914767997,2025-07-01,0.0
453914767997,2025-08-01,0.0
453914767997,2025-09-01,0.0
453914767997,2025-10-01,0.0
453914767997,2025-11-01,0.0
453914767997,2025-12-01,0.0
453914767997,2026-01-01,0.0
453914767997,2026-02-01,0.0
453914767997,2026-03-01,0.0
469795226344,2025-04-01,0.0
469795226344,2025-05-01,0.0
469795226344,2025-06-01,0.0
469795226344,2025-07-01,0.0
469795226344,2025-08-01,0.0
469795226344,2025-09-01,0.0
469795226344,2025-10-01,0.0
469795226344,2025-11-01,0.0
469795226344,2025-12-01,0.0
469795226344,2026-01-01,0.0
469795226344,2026-02-01,0.0
469795226344,2026-03-01,0.0
015680176265,2025-04-01,0.0
015680176265,2025-05-01,0.0
015680176265,2025-06-01,0.0
015680176265,2025-07-01,0.0
015680176265,2025-08-01,0.0
015680176265,2025-09-01,0.0
015680176265,2025-10-01,0.0
015680176265,2025-11-01,0.0
015680176265,2025-12-01,0.0
015680176265,2026-01-01,0.0
015680176265,2026-02-01,0.0
015680176265,2026-03-01,0.0
065278587813,2025-04-01,4816.3
065278587813,2025-05-01,4815.4
065278587813,2025-06-01,4815.5
065278587813,2025-07-01,4815.6
065278587813,2025-08-01,4815.7
065278587813,2025-09-01,4815.6
065278587813,2025-10-01,4815.6
065278587813,2025-11-01,4815.6
065278587813,2025-12-01,4815.6
065278587813,2026-01-01,4815.6
065278587813,2026-02-01,4815.6
065278587813,2026-03-01,4815.6
302399626617,2025-04-01,37.0
302399626617,2025-05-01,37.4
302399626617,2025-06-01,37.6
302399626617,2025-07-01,37.6
302399626617,2025-08-01,37.4
302399626617,2025-09-01,37.5
302399626617,2025-10-01,37.5
302399626617,2025-11-01,37.5
302399626617,2025-12-01,37.5
302399626617,2026-01-01,37.5
302399626617,2026-02-01,37.5
302399626617,2026-03-01,37.5
919275210163,2025-04-01,337.4
919275210163,2025-05-01,336.9
919275210163,2025-06-01,337.0
919275210163,2025-07-01,336.9
919275210163,2025-08-01,337.1
919275210163,2025-09-01,337.0
919275210163,2025-10-01,337.0
919275210163,2025-11-01,337.0
919275210163,2025-12-01,337.0
919275210163,2026-01-01,337.0
919275210163,2026-02-01,337.0
919275210163,2026-03-01,337.0
477815026673,2025-04-01,130.5
477815026673,2025-05-01,130.3
477815026673,2025-06-01,130.3
477815026673,2025-07-01,130.2
477815026673,2025-08-01,130.3
477815026673,2025-09-01,130.3
477815026673,2025-10-01,130.3
477815026673,2025-11-01,130.3
477815026673,2025-12-01,130.3
477815026673,2026-01-01,130.3
477815026673,2026-02-01,130.3
477815026673,2026-03-01,130.3
695745283037,2025-04-01,4.3
695745283037,2025-05-01,4.3
695745283037,2025-06-01,4.3
695745283037,2025-07-01,4.3
695745283037,2025-08-01,4.3
695745283037,2025-09-01,4.3
695745283037,2025-10-01,4.3
695745283037,2025-11-01,4.3
695745283037,2025-12-01,4.3
695745283037,2026-01-01,4.3
695745283037,2026-02-01,4.3
695745283037,2026-03-01,4.3
576349278157,2025-04-01,48.2
576349278157,2025-05-01,48.1
576349278157,2025-06-01,48.1
576349278157,2025-07-01,48.1
576349278157,2025-08-01,48.1
576349278157,2025-09-01,48.1
576349278157,2025-10-01,48.1
576349278157,2025-11-01,48.1
576349278157,2025-12-01,48.1
576349278157,2026-01-01,48.1
576349278157,2026-02-01,48.1
576349278157,2026-03-01,48.1
271855570343,2025-04-01,762.3
271855570343,2025-05-01,761.0
271855570343,2025-06-01,760.9
271855570343,2025-07-01,760.7
271855570343,2025-08-01,761.2
271855570343,2025-09-01,761.0
271855570343,2025-10-01,761.0
271855570343,2025-11-01,761.0
271855570343,2025-12-01,761.0
271855570343,2026-01-01,761.0
271855570343,2026-02-01,761.0
271855570343,2026-03-01,761.0
580053151223,2025-04-01,4170.9
580053151223,2025-05-01,4179.0
580053151223,2025-06-01,4185.8
580053151223,2025-07-01,4180.7
580053151223,2025-08-01,4179.1
580053151223,2025-09-01,4181.1
580053151223,2025-10-01,4181.7
580053151223,2025-11-01,4180.6
580053151223,2025-12-01,4180.6
580053151223,2026-01-01,4181.0
580053151223,2026-02-01,4181.0
580053151223,2026-03-01,4180.8
973103936838,2025-04-01,558.6
973103936838,2025-05-01,560.2
973103936838,2025-06-01,560.4
973103936838,2025-07-01,559.2
973103936838,2025-08-01,559.6
973103936838,2025-09-01,559.8
973103936838,2025-10-01,559.8
973103936838,2025-11-01,559.6
973103936838,2025-12-01,559.7
973103936838,2026-01-01,559.7
973103936838,2026-02-01,559.7
973103936838,2026-03-01,559.7
537598503159,2025-04-01,7233.6
537598503159,2025-05-01,7278.3
537598503159,2025-06-01,7280.5
537598503159,2025-07-01,7267.4
537598503159,2025-08-01,7264.9
537598503159,2025-09-01,7272.8
537598503159,2025-10-01,7271.4
537598503159,2025-11-01,7269.1
537598503159,2025-12-01,7269.5
537598503159,2026-01-01,7270.7
537598503159,2026-02-01,7270.2
537598503159,2026-03-01,7269.9
123964038738,2025-04-01,14844.9
123964038738,2025-05-01,14830.4
123964038738,2025-06-01,14831.0
123964038738,2025-07-01,14826.3
123964038738,2025-08-01,14833.2
123964038738,2025-09-01,14830.2
123964038738,2025-10-01,14830.2
123964038738,2025-11-01,14830.0
123964038738,2025-12-01,14830.9
123964038738,2026-01-01,14830.3
123964038738,2026-02-01,14830.3
123964038738,2026-03-01,14830.4
753168370952,2025-04-01,23256.8
753168370952,2025-05-01,23954.5
753168370952,2025-06-01,24673.1
753168370952,2025-07-01,25413.3
753168370952,2025-08-01,26175.7
753168370952,2025-09-01,26961.0
753168370952,2025-10-01,27769.8
753168370952,2025-11-01,28602.9
753168370952,2025-12-01,29461.0
753168370952,2026-01-01,30344.8
753168370952,2026-02-01,31255.2
753168370952,2026-03-01,32192.8
522974168642,2025-04-01,16495.9
522974168642,2025-05-01,16990.7
522974168642,2025-06-01,17500.5
522974168642,2025-07-01,18025.5
522974168642,2025-08-01,18566.3
522974168642,2025-09-01,19123.2
522974168642,2025-10-01,19696.9
522974168642,2025-11-01,20287.8
522974168642,2025-12-01,20896.5
522974168642,2026-01-01,21523.4
522974168642,2026-02-01,22169.1
522974168642,2026-03-01,22834.1
722152247093,2025-04-01,2550.3
722152247093,2025-05-01,2550.3
722152247093,2025-06-01,2550.3
722152247093,2025-07-01,2550.3
722152247093,2025-08-01,2550.3
722152247093,2025-09-01,2550.3
722152247093,2025-10-01,2550.3
722152247093,2025-11-01,2550.3
722152247093,2025-12-01,2550.3
722152247093,2026-01-01,2550.3
722152247093,2026-02-01,2550.3
722152247093,2026-03-01,2550.3
066636274316,2025-04-01,3600.4
066636274316,2025-05-01,3636.4
066636274316,2025-06-01,3672.8
066636274316,2025-07-01,3709.5
066636274316,2025-08-01,3746.6
066636274316,2025-09-01,3784.0
066636274316,2025-10-01,3821.9
066636274316,2025-11-01,3860.1
066636274316,2025-12-01,3898.7
066636274316,2026-01-01,3937.7
066636274316,2026-02-01,3977.1
066636274316,2026-03-01,4016.8
824873459626,2025-04-01,1476.7
824873459626,2025-05-01,1476.7
824873459626,2025-06-01,1476.7
824873459626,2025-07-01,1476.7
824873459626,2025-08-01,1476.7
824873459626,2025-09-01,1476.7
824873459626,2025-10-01,1476.7
824873459626,2025-11-01,1476.7
824873459626,2025-12-01,1476.7
824873459626,2026-01-01,1476.7
824873459626,2026-02-01,1476.7
824873459626,2026-03-01,1476.7
475919677060,2025-04-01,0.0
475919677060,2025-05-01,0.0
475919677060,2025-06-01,0.0
475919677060,2025-07-01,0.0
475919677060,2025-08-01,0.0
475919677060,2025-09-01,0.0
475919677060,2025-10-01,0.0
475919677060,2025-11-01,0.0
475919677060,2025-12-01,0.0
475919677060,2026-01-01,0.0
475919677060,2026-02-01,0.0
475919677060,2026-03-01,0.0
239666495852,2025-04-01,591.9
239666495852,2025-05-01,591.9
239666495852,2025-06-01,591.9
239666495852,2025-07-01,591.9
239666495852,2025-08-01,591.9
239666495852,2025-09-01,591.9
239666495852,2025-10-01,591.9
239666495852,2025-11-01,591.9
239666495852,2025-12-01,591.9
239666495852,2026-01-01,591.9
239666495852,2026-02-01,591.9
239666495852,2026-03-01,591.9
605458724602,2025-04-01,0.0
605458724602,2025-05-01,0.0
605458724602,2025-06-01,0.0
605458724602,2025-07-01,0.0
605458724602,2025-08-01,0.0
605458724602,2025-09-01,0.0
605458724602,2025-10-01,0.0
605458724602,2025-11-01,0.0
605458724602,2025-12-01,0.0
605458724602,2026-01-01,0.0
605458724602,2026-02-01,0.0
605458724602,2026-03-01,0.0
663804405009,2025-04-01,0.0
663804405009,2025-05-01,0.0
663804405009,2025-06-01,0.0
663804405009,2025-07-01,0.0
663804405009,2025-08-01,0.0
663804405009,2025-09-01,0.0
663804405009,2025-10-01,0.0
663804405009,2025-11-01,0.0
663804405009,2025-12-01,0.0
663804405009,2026-01-01,0.0
663804405009,2026-02-01,0.0
663804405009,2026-03-01,0.0
155772818492,2025-04-01,0.0
155772818492,2025-05-01,0.0
155772818492,2025-06-01,0.0
155772818492,2025-07-01,0.0
155772818492,2025-08-01,0.0
155772818492,2025-09-01,0.0
155772818492,2025-10-01,0.0
155772818492,2025-11-01,0.0
155772818492,2025-12-01,0.0
155772818492,2026-01-01,0.0
155772818492,2026-02-01,0.0
155772818492,2026-03-01,0.0
368920154232,2025-04-01,1760.9
368920154232,2025-05-01,1760.9
368920154232,2025-06-01,1760.9
368920154232,2025-07-01,1760.9
368920154232,2025-08-01,1760.9
368920154232,2025-09-01,1760.9
368920154232,2025-10-01,1760.9
368920154232,2025-11-01,1760.9
368920154232,2025-12-01,1760.9
368920154232,2026-01-01,1760.9
368920154232,2026-02-01,1760.9
368920154232,2026-03-01,1760.9
985226307906,2025-04-01,0.0
985226307906,2025-05-01,0.0
985226307906,2025-06-01,0.0
985226307906,2025-07-01,0.0
985226307906,2025-08-01,0.0
985226307906,2025-09-01,0.0
985226307906,2025-10-01,0.0
985226307906,2025-11-01,0.0
985226307906,2025-12-01,0.0
985226307906,2026-01-01,0.0
985226307906,2026-02-01,0.0
985226307906,2026-03-01,0.0
538615689396,2025-04-01,0.0
538615689396,2025-05-01,0.0
538615689396,2025-06-01,0.0
538615689396,2025-07-01,0.0
538615689396,2025-08-01,0.0
538615689396,2025-09-01,0.0
538615689396,2025-10-01,0.0
538615689396,2025-11-01,0.0
538615689396,2025-12-01,0.0
538615689396,2026-01-01,0.0
538615689396,2026-02-01,0.0
538615689396,2026-03-01,0.0
269350686318,2025-04-01,0.0
269350686318,2025-05-01,0.0
269350686318,2025-06-01,0.0
269350686318,2025-07-01,0.0
269350686318,2025-08-01,0.0
269350686318,2025-09-01,0.0
269350686318,2025-10-01,0.0
269350686318,2025-11-01,0.0
269350686318,2025-12-01,0.0
269350686318,2026-01-01,0.0
269350686318,2026-02-01,0.0
269350686318,2026-03-01,0.0
477161539263,2025-04-01,0.0
477161539263,2025-05-01,0.0
477161539263,2025-06-01,0.0
477161539263,2025-07-01,0.0
477161539263,2025-08-01,0.0
477161539263,2025-09-01,0.0
477161539263,2025-10-01,0.0
477161539263,2025-11-01,0.0
477161539263,2025-12-01,0.0
477161539263,2026-01-01,0.0
477161539263,2026-02-01,0.0
477161539263,2026-03-01,0.0
475804058290,2025-04-01,0.0
475804058290,2025-05-01,0.0
475804058290,2025-06-01,0.0
475804058290,2025-07-01,0.0
475804058290,2025-08-01,0.0
475804058290,2025-09-01,0.0
475804058290,2025-10-01,0.0
475804058290,2025-11-01,0.0
475804058290,2025-12-01,0.0
475804058290,2026-01-01,0.0
475804058290,2026-02-01,0.0
475804058290,2026-03-01,0.0
407648374860,2025-04-01,7300.0
407648374860,2025-05-01,7400.0
407648374860,2025-06-01,7400.0
407648374860,2025-07-01,7500.0
407648374860,2025-08-01,7600.0
407648374860,2025-09-01,7600.0
407648374860,2025-10-01,7700.0
407648374860,2025-11-01,7800.0
407648374860,2025-12-01,7800.0
407648374860,2026-01-01,7900.0
407648374860,2026-02-01,8000.0
407648374860,2026-03-01,8100.0
251917288737,2025-04-01,13100.0
251917288737,2025-05-01,13200.0
251917288737,2025-06-01,13300.0
251917288737,2025-07-01,13400.0
251917288737,2025-08-01,13500.0
251917288737,2025-09-01,13600.0
251917288737,2025-10-01,13700.0
251917288737,2025-11-01,13800.0
251917288737,2025-12-01,13900.0
251917288737,2026-01-01,14000.0
251917288737,2026-02-01,14100.0
251917288737,2026-03-01,14200.0
755560366148,2025-04-01,64000.0
755560366148,2025-05-01,64000.0
755560366148,2025-06-01,64000.0
755560366148,2025-07-01,64000.0
755560366148,2025-08-01,64000.0
755560366148,2025-09-01,64000.0
755560366148,2025-10-01,64000.0
755560366148,2025-11-01,64000.0
755560366148,2025-12-01,64000.0
755560366148,2026-01-01,64000.0
755560366148,2026-02-01,64000.0
755560366148,2026-03-01,64000.0
002637409966,2025-04-01,190000.0
002637409966,2025-05-01,190000.0
002637409966,2025-06-01,190000.0
002637409966,2025-07-01,195000.0
002637409966,2025-08-01,195000.0
002637409966,2025-09-01,195000.0
002637409966,2025-10-01,195000.0
002637409966,2025-11-01,195000.0
002637409966,2025-12-01,195000.0
002637409966,2026-01-01,200000.0
002637409966,2026-02-01,200000.0
002637409966,2026-03-01,200000.0
210577074618,2025-04-01,40000.0
210577074618,2025-05-01,40000.0
210577074618,2025-06-01,40000.0
210577074618,2025-07-01,40000.0
210577074618,2025-08-01,40000.0
210577074618,2025-09-01,40000.0
210577074618,2025-10-01,40000.0
210577074618,2025-11-01,40000.0
210577074618,2025-12-01,40000.0
210577074618,2026-01-01,40000.0
210577074618,2026-02-01,40000.0
210577074618,2026-03-01,40000.0
058264205572,2025-04-01,2000.0
058264205572,2025-05-01,2000.0
058264205572,2025-06-01,2000.0
058264205572,2025-07-01,2000.0
058264205572,2025-08-01,2000.0
058264205572,2025-09-01,2000.0
058264205572,2025-10-01,2000.0
058264205572,2025-11-01,2000.0
058264205572,2025-12-01,2000.0
058264205572,2026-01-01,2000.0
058264205572,2026-02-01,2000.0
058264205572,2026-03-01,2000.0
752518464574,2025-04-01,22000.0
752518464574,2025-05-01,22000.0
752518464574,2025-06-01,22000.0
752518464574,2025-07-01,22000.0
752518464574,2025-08-01,22000.0
752518464574,2025-09-01,22000.0
752518464574,2025-10-01,24000.0
752518464574,2025-11-01,24000.0
752518464574,2025-12-01,24000.0
752518464574,2026-01-01,24000.0
752518464574,2026-02-01,24000.0
752518464574,2026-03-01,24000.0
518207312579,2025-04-01,0.0
518207312579,2025-05-01,0.0
518207312579,2025-06-01,0.0
518207312579,2025-07-01,0.0
518207312579,2025-08-01,0.0
518207312579,2025-09-01,0.0
518207312579,2025-10-01,0.0
518207312579,2025-11-01,0.0
518207312579,2025-12-01,0.0
518207312579,2026-01-01,0.0
518207312579,2026-02-01,0.0
518207312579,2026-03-01,0.0
615069360012,2025-04-01,5000.0
615069360012,2025-05-01,5000.0
615069360012,2025-06-01,5000.0
615069360012,2025-07-01,5000.0
615069360012,2025-08-01,5000.0
615069360012,2025-09-01,5000.0
615069360012,2025-10-01,5000.0
615069360012,2025-11-01,5000.0
615069360012,2025-12-01,5000.0
615069360012,2026-01-01,5000.0
615069360012,2026-02-01,5000.0
615069360012,2026-03-01,5000.0
685585466397,2025-04-01,5000.0
685585466397,2025-05-01,5000.0
685585466397,2025-06-01,5000.0
685585466397,2025-07-01,5000.0
685585466397,2025-08-01,5000.0
685585466397,2025-09-01,5000.0
685585466397,2025-10-01,5000.0
685585466397,2025-11-01,5000.0
685585466397,2025-12-01,5000.0
685585466397,2026-01-01,5000.0
685585466397,2026-02-01,5000.0
685585466397,2026-03-01,5000.0
952840895893,2025-04-01,7000.0
952840895893,2025-05-01,7000.0
952840895893,2025-06-01,7000.0
952840895893,2025-07-01,7000.0
952840895893,2025-08-01,7000.0
952840895893,2025-09-01,7000.0
952840895893,2025-10-01,8000.0
952840895893,2025-11-01,8000.0
952840895893,2025-12-01,8000.0
952840895893,2026-01-01,8000.0
952840895893,2026-02-01,8000.0
952840895893,2026-03-01,8000.0
471112938013,2025-04-01,0.0
471112938013,2025-05-01,0.0
471112938013,2025-06-01,0.0
471112938013,2025-07-01,0.0
471112938013,2025-08-01,0.0
471112938013,2025-09-01,0.0
471112938013,2025-10-01,0.0
471112938013,2025-11-01,0.0
471112938013,2025-12-01,0.0
471112938013,2026-01-01,0.0
471112938013,2026-02-01,0.0
471112938013,2026-03-01,0.0
337891198417,2025-04-01,250000.0
337891198417,2025-05-01,250000.0
337891198417,2025-06-01,250000.0
337891198417,2025-07-01,250000.0
337891198417,2025-08-01,250000.0
337891198417,2025-09-01,250000.0
337891198417,2025-10-01,250000.0
337891198417,2025-11-01,250000.0
337891198417,2025-12-01,250000.0
337891198417,2026-01-01,250000.0
337891198417,2026-02-01,250000.0
337891198417,2026-03-01,250000.0
654654208887,2025-04-01,5000.0
